yellow,1,2016-08-01T00:00:13.000+08:00,2016-08-01T00:05:45.000+08:00,N,1,161,90,,,,,1,1.9,7.5,0.5,0.5,1.75,0.0,0.3,10.55,1
yellow,1,2016-08-01T00:00:14.000+08:00,2016-08-01T00:18:01.000+08:00,N,1,264,145,,,,,1,7.4,22.5,0.5,0.5,4.75,0.0,0.3,28.55,1
yellow,1,2016-08-01T00:00:17.000+08:00,2016-08-01T00:35:48.000+08:00,N,1,100,61,,,,,1,8.7,30.0,0.5,0.5,0.0,0.0,0.3,31.3,2
yellow,1,2016-08-01T00:00:19.000+08:00,2016-08-01T00:03:36.000+08:00,N,1,141,229,,,,,1,1.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2
yellow,1,2016-08-01T00:00:19.000+08:00,2016-08-01T00:04:10.000+08:00,N,1,148,232,,,,,1,0.2,4.5,0.5,0.5,16.0,0.0,0.3,21.8,1
yellow,1,2016-08-01T00:00:20.000+08:00,2016-08-01T00:10:14.000+08:00,N,1,161,246,,,,,2,1.9,9.5,0.5,0.5,2.7,0.0,0.3,13.5,1
yellow,1,2016-08-01T00:00:21.000+08:00,2016-08-01T00:33:45.000+08:00,N,2,132,244,,,,,1,21.7,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2
yellow,1,2016-08-01T00:00:21.000+08:00,2016-08-01T00:20:13.000+08:00,N,1,138,162,,,,,1,8.3,26.0,0.5,0.5,2.0,0.0,0.3,29.3,1
yellow,1,2016-08-01T00:00:22.000+08:00,2016-08-01T00:04:05.000+08:00,N,1,79,148,,,,,1,0.7,4.5,0.5,0.5,1.0,0.0,0.3,6.8,1
yellow,1,2016-08-01T00:00:22.000+08:00,2016-08-01T00:10:45.000+08:00,N,1,161,246,,,,,1,1.9,9.5,0.5,0.5,1.0,0.0,0.3,11.8,1
yellow,1,2016-08-01T00:00:22.000+08:00,2016-08-01T00:09:16.000+08:00,N,1,230,246,,,,,1,1.6,8.0,0.5,0.5,2.0,0.0,0.3,11.3,1
yellow,1,2016-08-01T00:00:22.000+08:00,2016-08-01T00:04:47.000+08:00,N,1,234,162,,,,,1,1.1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2
yellow,1,2016-08-01T00:00:23.000+08:00,2016-08-01T00:14:45.000+08:00,N,1,158,166,,,,,1,6.3,19.5,0.5,0.5,2.0,0.0,0.3,22.8,1
yellow,1,2016-08-01T00:00:23.000+08:00,2016-08-01T00:07:44.000+08:00,N,1,114,231,,,,,1,1.5,7.5,0.5,0.5,1.75,0.0,0.3,10.55,1
yellow,1,2016-08-01T00:00:25.000+08:00,2016-08-01T00:36:16.000+08:00,N,2,132,158,,,,,1,18.4,52.0,0.0,0.5,11.65,5.54,0.3,69.99,1
yellow,1,2016-08-01T00:00:25.000+08:00,2016-08-01T00:10:55.000+08:00,N,1,186,48,,,,,1,2.0,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2
yellow,1,2016-08-01T00:00:26.000+08:00,2016-08-01T00:08:56.000+08:00,N,1,143,140,,,,,1,2.1,9.0,0.5,0.5,1.0,0.0,0.3,11.3,1
yellow,1,2016-08-01T00:00:27.000+08:00,2016-08-01T00:04:53.000+08:00,N,1,74,74,,,,,2,0.8,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2
yellow,1,2016-08-01T00:00:27.000+08:00,2016-08-01T00:09:05.000+08:00,N,1,239,48,,,,,1,2.3,9.5,0.5,0.5,1.0,0.0,0.3,11.8,1
yellow,1,2016-08-01T00:00:28.000+08:00,2016-08-01T00:05:49.000+08:00,N,1,148,79,,,,,2,0.6,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2
yellow,1,2016-08-01T00:00:30.000+08:00,2016-08-01T00:11:05.000+08:00,N,1,43,74,,,,,1,3.6,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2
yellow,1,2016-08-01T00:00:30.000+08:00,2016-08-01T00:04:13.000+08:00,N,1,100,68,,,,,1,0.7,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2
yellow,1,2016-08-01T00:00:37.000+08:00,2016-08-01T00:09:49.000+08:00,N,1,100,48,,,,,1,1.8,8.5,0.5,0.5,1.95,0.0,0.3,11.75,1
yellow,1,2016-08-01T00:00:38.000+08:00,2016-08-01T00:14:54.000+08:00,N,1,138,41,,,,,1,6.4,20.0,0.5,0.5,2.0,5.54,0.3,28.84,1
yellow,1,2016-08-01T00:00:38.000+08:00,2016-08-01T00:22:53.000+08:00,N,1,264,264,,,,,2,10.0,29.0,0.5,0.5,7.15,5.54,0.3,42.99,1
yellow,1,2016-08-01T00:00:39.000+08:00,2016-08-01T00:10:02.000+08:00,N,1,100,142,,,,,1,1.7,8.5,0.5,0.5,1.95,0.0,0.3,11.75,1
yellow,1,2016-08-01T00:00:43.000+08:00,2016-08-01T00:35:28.000+08:00,N,1,188,116,,,,,1,15.5,45.5,0.5,0.5,9.35,0.0,0.3,56.15,1
yellow,1,2016-08-01T00:00:45.000+08:00,2016-08-01T00:07:04.000+08:00,N,1,158,90,,,,,1,0.7,6.0,0.5,0.5,1.45,0.0,0.3,8.75,1
yellow,1,2016-08-01T00:00:45.000+08:00,2016-08-01T00:06:10.000+08:00,N,1,143,163,,,,,1,1.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2
yellow,1,2016-08-01T00:00:46.000+08:00,2016-08-01T00:04:06.000+08:00,N,1,234,90,,,,,1,0.6,4.5,0.5,0.5,1.0,0.0,0.3,6.8,1
yellow,1,2016-08-01T00:00:47.000+08:00,2016-08-01T00:05:26.000+08:00,Y,1,186,230,,,,,1,0.9,5.5,0.5,0.5,2.0,0.0,0.3,8.8,1
yellow,1,2016-08-01T00:00:47.000+08:00,2016-08-01T00:09:23.000+08:00,N,1,234,230,,,,,1,1.7,8.5,0.5,0.5,1.95,0.0,0.3,11.75,1
yellow,1,2016-08-01T00:00:48.000+08:00,2016-08-01T00:05:26.000+08:00,N,1,107,107,,,,,1,0.7,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2
yellow,1,2016-08-01T00:00:49.000+08:00,2016-08-01T00:07:09.000+08:00,N,1,79,162,,,,,1,2.3,8.5,0.5,0.5,1.95,0.0,0.3,11.75,1
yellow,1,2016-08-01T00:00:49.000+08:00,2016-08-01T00:18:42.000+08:00,N,1,100,244,,,,,1,7.6,23.0,0.5,0.5,0.0,0.0,0.3,24.3,2
yellow,1,2016-08-01T00:00:49.000+08:00,2016-08-01T00:16:39.000+08:00,N,1,138,170,,,,,1,8.1,24.0,0.5,0.5,6.15,5.54,0.3,36.99,1
yellow,1,2016-08-01T00:00:49.000+08:00,2016-08-01T00:05:51.000+08:00,N,1,107,186,,,,,1,1.2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,1
yellow,1,2016-08-01T00:00:50.000+08:00,2016-08-01T00:16:13.000+08:00,N,1,87,68,,,,,1,3.7,14.0,0.5,0.5,3.05,0.0,0.3,18.35,1
yellow,1,2016-08-01T00:00:50.000+08:00,2016-08-01T00:08:45.000+08:00,N,1,161,114,,,,,1,2.5,9.5,0.5,0.5,2.15,0.0,0.3,12.95,1
yellow,1,2016-08-01T00:00:51.000+08:00,2016-08-01T00:07:47.000+08:00,N,1,230,161,,,,,2,0.7,6.0,0.5,0.5,1.45,0.0,0.3,8.75,1
yellow,1,2016-08-01T00:00:51.000+08:00,2016-08-01T00:04:20.000+08:00,N,1,100,230,,,,,1,0.6,4.5,0.5,0.5,0.0,0.0,0.3,5.8,1
yellow,1,2016-08-01T00:00:52.000+08:00,2016-08-01T00:05:18.000+08:00,N,1,68,48,,,,,1,1.5,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2
yellow,1,2016-08-01T00:00:52.000+08:00,2016-08-01T00:28:46.000+08:00,N,1,132,36,,,,,1,14.5,40.0,0.5,0.5,0.0,0.0,0.3,41.3,1
yellow,1,2016-08-01T00:00:54.000+08:00,2016-08-01T00:07:29.000+08:00,N,1,164,144,,,,,2,2.1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,1
yellow,1,2016-08-01T00:00:55.000+08:00,2016-08-01T00:05:51.000+08:00,N,1,234,230,,,,,1,1.4,6.5,0.5,0.5,1.95,0.0,0.3,9.75,1
yellow,1,2016-08-01T00:00:55.000+08:00,2016-08-01T00:08:18.000+08:00,N,1,249,79,,,,,1,1.3,7.5,0.5,0.5,2.0,0.0,0.3,10.8,1
yellow,1,2016-08-01T00:00:56.000+08:00,2016-08-01T00:04:42.000+08:00,N,1,239,142,,,,,1,0.9,5.0,0.5,0.5,1.25,0.0,0.3,7.55,1
yellow,1,2016-08-01T00:00:57.000+08:00,2016-08-01T00:28:28.000+08:00,N,1,132,14,,,,,2,19.5,51.5,0.0,0.5,0.0,0.0,0.3,52.3,2
yellow,1,2016-08-01T00:00:57.000+08:00,2016-08-01T00:22:34.000+08:00,N,1,249,42,,,,,1,8.0,25.0,0.5,0.5,0.0,0.0,0.3,26.3,2
yellow,1,2016-08-01T00:00:57.000+08:00,2016-08-01T00:07:29.000+08:00,N,1,186,162,,,,,1,1.6,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,1,2016-08-01T00:00:57.000+08:00,2016-08-01T00:07:07.000+08:00,N,1,138,129,,,,,1,1.0,6.0,0.5,0.5,1.8,0.0,0.3,9.1,1
yellow,1,2016-08-01T00:00:57.000+08:00,2016-08-01T00:09:48.000+08:00,N,1,75,42,,,,,1,2.3,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2
yellow,1,2016-08-01T00:00:59.000+08:00,2016-08-01T00:02:38.000+08:00,N,1,114,113,,,,,1,0.4,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2
yellow,1,2016-08-01T00:00:59.000+08:00,2016-08-01T00:14:28.000+08:00,N,1,163,79,,,,,1,3.1,12.5,0.5,0.5,0.0,0.0,0.3,13.8,1
yellow,1,2016-08-01T00:00:59.000+08:00,2016-08-01T00:12:01.000+08:00,N,1,230,164,,,,,1,1.3,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2
yellow,1,2016-08-01T00:01:00.000+08:00,2016-08-01T00:08:43.000+08:00,N,1,90,137,,,,,1,1.8,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2
yellow,1,2016-08-01T00:01:00.000+08:00,2016-08-01T00:08:21.000+08:00,N,1,141,170,,,,,1,2.1,8.5,0.5,0.5,1.47,0.0,0.3,11.27,1
yellow,1,2016-08-01T00:01:02.000+08:00,2016-08-01T00:08:29.000+08:00,N,1,79,68,,,,,1,1.8,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2
yellow,1,2016-08-01T00:01:03.000+08:00,2016-08-01T00:14:55.000+08:00,N,1,143,244,,,,,1,6.2,19.0,0.5,0.5,4.05,0.0,0.3,24.35,1
yellow,1,2016-08-01T00:01:03.000+08:00,2016-08-01T00:13:49.000+08:00,N,1,137,239,,,,,1,4.0,13.5,0.5,0.5,3.7,0.0,0.3,18.5,1
yellow,1,2016-08-01T00:01:03.000+08:00,2016-08-01T00:11:08.000+08:00,N,1,249,211,,,,,1,1.1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,1
yellow,1,2016-08-01T00:01:04.000+08:00,2016-08-01T00:08:24.000+08:00,N,1,236,170,,,,,1,2.5,9.5,0.5,0.5,1.5,0.0,0.3,12.3,1
yellow,1,2016-08-01T00:01:04.000+08:00,2016-08-01T00:15:18.000+08:00,N,1,158,237,,,,,2,3.8,14.0,0.5,0.5,3.05,0.0,0.3,18.35,1
yellow,1,2016-08-01T00:01:05.000+08:00,2016-08-01T00:22:26.000+08:00,N,1,163,116,,,,,3,5.3,20.0,0.5,0.5,0.0,0.0,0.3,21.3,2
yellow,1,2016-08-01T00:01:05.000+08:00,2016-08-01T00:05:16.000+08:00,N,1,79,107,,,,,1,1.2,5.5,0.5,0.5,3.0,0.0,0.3,9.8,1
yellow,1,2016-08-01T00:01:06.000+08:00,2016-08-01T00:13:21.000+08:00,N,1,88,161,,,,,2,4.4,14.0,0.5,0.5,3.05,0.0,0.3,18.35,1
yellow,1,2016-08-01T00:01:07.000+08:00,2016-08-01T00:48:42.000+08:00,N,1,113,244,,,,,1,10.4,38.0,0.5,0.5,6.0,0.0,0.3,45.3,1
yellow,1,2016-08-01T00:01:08.000+08:00,2016-08-01T00:36:44.000+08:00,N,1,132,189,,,,,1,21.2,58.0,0.5,0.5,11.85,0.0,0.3,71.15,1
yellow,1,2016-08-01T00:01:10.000+08:00,2016-08-01T00:13:07.000+08:00,N,1,50,107,,,,,2,2.4,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2
