VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-04-01 00:00:14,2017-04-01 00:09:53,2,1.10,1,N,79,107,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2017-04-01 00:00:14,2017-04-01 00:15:04,1,4.35,1,N,138,92,2,15.5,0.5,0.5,0,0,0.3,16.8
2,2017-04-01 00:00:14,2017-04-01 00:04:58,5,.56,1,N,161,163,2,5,0.5,0.5,0,0,0.3,6.3
1,2017-04-01 00:00:15,2017-04-01 00:33:30,1,8.20,1,N,186,244,1,29,0.5,0.5,9.05,0,0.3,39.35
1,2017-04-01 00:00:15,2017-04-01 00:05:10,2,.80,1,N,113,90,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2017-04-01 00:00:15,2017-04-01 00:07:01,1,.90,1,N,48,100,2,6,0.5,0.5,0,0,0.3,7.3
1,2017-04-01 00:00:15,2017-04-01 00:10:20,1,.60,1,N,162,162,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2017-04-01 00:00:16,2017-04-01 00:20:29,2,3.30,1,N,230,262,1,15.5,0.5,0.5,4.2,0,0.3,21
1,2017-04-01 00:00:16,2017-04-01 00:12:17,1,2.70,1,N,75,42,1,11.5,0.5,0.5,1.2,0,0.3,14
1,2017-04-01 00:00:16,2017-04-01 00:34:13,1,11.40,1,N,186,127,1,35.5,0.5,0.5,7.36,0,0.3,44.16
2,2017-04-01 00:00:16,2017-04-01 00:13:59,6,2.04,1,N,186,50,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2017-04-01 00:00:16,2017-04-01 00:59:48,1,5.64,1,N,162,88,1,39,0.5,0.5,0,0,0.3,40.3
1,2017-04-01 00:00:17,2017-04-01 00:08:17,1,.90,1,N,68,68,2,7,0.5,0.5,0,0,0.3,8.3
2,2017-04-01 00:00:17,2017-04-01 00:12:59,1,1.18,1,N,163,233,2,9,0.5,0.5,0,0,0.3,10.3
2,2017-04-01 00:00:17,2017-04-01 00:38:03,1,16.70,1,N,234,259,1,48,0.5,0.5,0,0,0.3,49.3
1,2017-04-01 00:00:18,2017-04-01 00:12:46,1,2.60,1,N,263,142,3,11.5,0.5,0.5,0,0,0.3,12.8
2,2017-04-01 00:00:18,2017-04-01 00:08:30,1,1.99,1,N,148,255,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2017-04-01 00:00:18,2017-04-01 00:11:58,1,1.40,1,N,113,137,1,9,0.5,0.5,1,0,0.3,11.3
2,2017-04-01 00:00:18,2017-04-01 00:11:28,1,2.17,1,N,186,229,2,10,0.5,0.5,0,0,0.3,11.3
2,2017-04-01 00:00:18,2017-04-01 00:05:43,2,.84,1,N,141,237,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2017-04-01 00:00:18,2017-04-01 00:12:35,5,1.86,1,N,87,79,1,10,0.5,0.5,2.82,0,0.3,14.12
2,2017-04-01 00:00:18,2017-04-01 00:30:37,1,2.65,1,N,170,148,1,19,0.5,0.5,0,0,0.3,20.3
2,2017-04-01 00:00:18,2017-04-01 00:15:45,2,4.20,1,N,164,75,1,14.5,0.5,0.5,0,0,0.3,15.8
1,2017-04-01 00:00:19,2017-04-01 00:07:07,1,1.50,1,N,231,68,2,7,0.5,0.5,0,0,0.3,8.3
2,2017-04-01 00:00:19,2017-04-01 00:11:59,2,1.93,1,N,114,100,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2017-04-01 00:00:19,2017-04-01 00:18:19,1,2.31,1,N,261,79,1,13,0.5,0.5,4.29,0,0.3,18.59
