VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-10-01 00:46:34,2017-10-01 00:57:16,4,.90,1,N,249,79,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2017-10-01 00:49:50,2017-10-01 00:57:44,1,2.30,1,N,141,75,2,9,0.5,0.5,0,0,0.3,10.3
2,2017-10-01 00:27:00,2017-10-01 00:34:07,1,1.11,1,N,148,232,1,7,0.5,0.5,1,0,0.3,9.3
1,2017-10-01 00:24:46,2017-10-01 01:02:03,1,14.70,1,N,164,108,2,43,0.5,0.5,0,0,0.3,44.3
2,2017-10-01 00:23:04,2017-10-01 00:27:30,2,.71,1,N,234,113,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2017-10-01 00:37:12,2017-10-01 00:42:34,2,.76,1,N,114,144,1,5.5,0.5,0.5,0.5,0,0.3,7.3
2,2017-10-01 00:44:13,2017-10-01 00:46:58,2,.25,1,N,231,231,1,3.5,0.5,0.5,0,0,0.3,4.8
2,2017-10-01 00:52:03,2017-10-01 00:56:06,3,.66,1,N,231,231,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2017-10-01 00:17:39,2017-10-01 00:42:28,1,4.90,1,N,236,114,1,19.5,0.5,0.5,5.2,0,0.3,26
1,2017-10-01 00:49:34,2017-10-01 00:56:36,1,1.80,1,N,114,87,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2017-10-01 00:09:50,2017-10-01 00:12:58,1,.80,1,N,166,166,1,5,0.5,0.5,1.55,0,0.3,7.85
1,2017-10-01 00:57:10,2017-10-01 01:04:25,2,1.30,1,N,13,209,1,7,0.5,0.5,1,0,0.3,9.3
1,2017-10-01 00:06:46,2017-10-01 00:16:28,4,1.30,1,N,79,158,1,8,0.5,0.5,1,0,0.3,10.3
1,2017-10-01 00:19:04,2017-10-01 00:41:32,3,2.10,1,N,158,79,1,14.5,0.5,0.5,3,0,0.3,18.8
1,2017-10-01 00:43:33,2017-10-01 00:59:16,3,3.80,1,N,148,161,2,14,0.5,0.5,0,0,0.3,15.3
2,2017-10-01 00:34:19,2017-10-01 00:42:26,1,1.51,1,N,113,137,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2017-10-01 00:57:59,2017-10-01 01:08:49,1,1.72,1,N,114,231,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2017-10-01 00:33:18,2017-10-01 00:40:46,1,.94,1,N,100,230,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2017-10-01 00:48:47,2017-10-01 01:02:50,1,1.61,1,N,100,234,2,10,0.5,0.5,0,0,0.3,11.3
1,2017-10-01 00:03:55,2017-10-01 00:21:13,2,2.80,1,N,148,229,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,2017-10-01 00:44:20,2017-10-01 00:58:28,1,2.30,1,N,100,79,2,11,0.5,0.5,0,0,0.3,12.3
1,2017-10-01 00:43:34,2017-10-01 00:54:11,1,1.50,1,N,230,186,1,9,0.5,0.5,2.05,0,0.3,12.35
2,2017-10-01 00:03:09,2017-10-01 00:07:01,1,.74,1,N,142,239,1,5,0.5,0.5,0.94,0,0.3,7.24
2,2017-10-01 00:42:17,2017-10-01 01:09:23,1,5.34,1,N,114,75,1,21.5,0.5,0.5,4.56,0,0.3,27.36
1,2017-10-01 00:18:34,2017-10-01 00:40:57,1,3.00,1,N,161,79,1,15.5,0.5,0.5,3.35,0,0.3,20.15
1,2017-10-01 00:44:37,2017-10-01 00:48:07,1,.30,1,N,79,79,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2017-10-01 00:54:09,2017-10-01 01:07:39,1,2.70,1,N,113,87,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2017-10-01 00:14:34,2017-10-01 00:24:31,1,2.60,1,N,229,79,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2017-10-01 00:26:31,2017-10-01 00:50:50,1,2.90,1,N,79,256,1,18,0.5,0.5,1,0,0.3,20.3
1,2017-10-01 00:01:19,2017-10-01 00:05:17,1,.90,1,N,234,68,2,5,0.5,0.5,0,0,0.3,6.3
1,2017-10-01 00:10:12,2017-10-01 00:15:54,1,1.00,1,N,68,249,1,6,0.5,0.5,1,0,0.3,8.3
1,2017-10-01 00:16:29,2017-10-01 00:31:45,1,1.80,1,N,249,148,2,11,0.5,0.5,0,0,0.3,12.3
1,2017-10-01 00:53:19,2017-10-01 01:07:20,2,1.00,1,N,79,148,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2017-10-01 00:15:59,2017-10-01 00:30:22,2,2.20,1,N,142,186,1,11,0.5,0.5,1,0,0.3,13.3
1,2017-10-01 00:38:45,2017-10-01 00:53:01,4,2.50,1,N,163,249,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2017-10-01 00:17:07,2017-10-01 00:26:09,1,1.98,1,N,230,249,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2017-10-01 00:32:10,2017-10-01 00:46:41,1,1.57,1,N,249,107,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2017-10-01 00:14:29,2017-10-01 00:24:55,4,1.50,1,N,234,230,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2017-10-01 00:33:34,2017-10-01 00:40:05,4,.90,1,N,100,164,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2017-10-01 00:45:07,2017-10-01 01:14:48,2,6.30,1,N,164,7,1,23.5,0.5,0.5,4.95,0,0.3,29.75
1,2017-10-01 00:19:00,2017-10-01 00:21:56,1,.40,1,N,163,163,1,4,0.5,0.5,1,0,0.3,6.3
1,2017-10-01 00:01:23,2017-10-01 00:05:50,1,.60,1,N,100,230,1,5,0.5,0.5,1,0,0.3,7.3
1,2017-10-01 00:20:38,2017-10-01 00:38:59,1,3.60,1,N,48,79,2,15,0.5,0.5,0,0,0.3,16.3
1,2017-10-01 00:40:33,2017-10-01 00:50:10,1,1.30,1,N,79,90,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2017-10-01 00:51:19,2017-10-01 00:58:01,1,.80,1,N,90,234,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2017-10-01 00:59:47,2017-10-01 01:03:49,2,1.00,1,N,234,90,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2017-10-01 00:29:20,2017-10-01 00:40:07,2,1.00,1,N,162,230,1,8,0.5,0.5,1,0,0.3,10.3
1,2017-10-01 00:16:03,2017-10-01 00:22:22,1,.80,1,N,230,162,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2017-10-01 00:38:03,2017-10-01 01:04:59,1,2.40,1,N,164,148,1,16.5,0.5,0.5,2,0,0.3,19.8
1,2017-10-01 00:14:10,2017-10-01 00:25:14,1,2.40,1,N,263,48,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2017-10-01 00:32:27,2017-10-01 00:39:52,1,1.90,1,N,48,238,2,8,0.5,0.5,0,0,0.3,9.3
1,2017-10-01 00:35:17,2017-10-01 00:50:43,1,4.20,1,N,264,264,1,15,0.5,0.5,1,0,0.3,17.3
