VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-07-10 06:56:05,2016-07-10 06:59:53,1,.50,1,N,263,236,1,4.5,1,0.5,2.7,0,0.3,9,,
2,2016-07-10 10:50:18,2016-07-10 10:55:21,5,1.34,1,N,142,163,1,6,0,0.5,1.36,0,0.3,8.16,,
2,2016-07-10 10:50:18,2016-07-10 11:08:38,1,9.48,1,N,74,66,1,27,0,0.5,0,0,0.3,27.8,,
1,2016-07-10 10:50:19,2016-07-10 10:55:14,1,1.00,1,N,264,264,2,5.5,0,0.5,0,0,0.3,6.3,,
1,2016-07-10 10:50:19,2016-07-10 10:55:47,1,.90,1,N,48,68,2,5.5,0,0.5,0,0,0.3,6.3,,
1,2016-07-10 10:50:19,2016-07-10 10:55:38,1,.90,1,N,161,142,1,6,0,0.5,1,0,0.3,7.8,,
2,2016-07-10 10:50:19,2016-07-10 10:54:56,6,1.07,1,N,144,231,2,5.5,0,0.5,0,0,0.3,6.3,,
2,2016-07-10 10:50:19,2016-07-10 11:08:54,1,7.44,1,N,226,261,1,23,0,0.5,4.76,0,0.3,28.56,,
2,2016-07-10 10:50:19,2016-07-10 10:56:33,2,.87,1,N,261,87,1,6,0,0.5,1,0,0.3,7.8,,
2,2016-07-10 10:50:19,2016-07-10 11:02:27,5,3.02,1,N,263,164,1,11.5,0,0.5,2.46,0,0.3,14.76,,
2,2016-07-10 10:50:20,2016-07-10 11:08:35,5,3.56,1,N,236,186,1,15.5,0,0.5,3.26,0,0.3,19.56,,
2,2016-07-10 10:50:20,2016-07-10 11:19:48,1,13.13,1,N,138,114,2,38.5,0,0.5,0,5.54,0.3,44.84,,
1,2016-07-10 10:50:21,2016-07-10 11:23:09,1,9.60,1,N,138,164,1,32,0,0.5,9.58,5.54,0.3,47.92,,
2,2016-07-10 10:50:21,2016-07-10 11:42:37,1,11.90,1,N,138,113,1,45,0,0.5,12.84,5.54,0.3,64.18,,
2,2016-07-10 10:50:21,2016-07-10 11:09:35,1,8.73,1,N,138,236,1,25.5,0,0.5,9.55,5.54,0.3,41.39,,
2,2016-07-10 10:50:21,2016-07-10 10:55:48,1,.78,1,N,229,161,2,5.5,0,0.5,0,0,0.3,6.3,,
1,2016-07-10 10:50:22,2016-07-10 10:58:23,1,1.70,1,N,144,170,1,8,0,0.5,1,0,0.3,9.8,,
2,2016-07-10 10:50:22,2016-07-10 10:55:24,1,1.28,1,N,79,249,1,6.5,0,0.5,1.5,0,0.3,8.8,,
2,2016-07-10 10:50:23,2016-07-10 10:59:29,1,1.05,1,N,170,186,2,7.5,0,0.5,0,0,0.3,8.3,,
