VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-11-01 00:23:26,2017-11-01 00:51:22,1,6.90,1,N,79,223,1,24.5,0.5,0.5,5.15,0,0.3,30.95
1,2017-11-01 00:52:20,2017-11-01 01:13:10,2,6.80,1,N,249,74,2,21.5,0.5,0.5,0,0,0.3,22.8
2,2017-11-01 00:04:54,2017-11-01 00:11:40,1,1.53,1,N,264,264,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2017-11-01 00:28:16,2017-11-01 00:34:01,1,1.70,1,N,264,264,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2017-11-01 00:45:35,2017-11-01 00:50:11,1,.57,1,N,264,264,1,5,0.5,0.5,1,0,0.3,7.3
2,2017-11-01 00:54:21,2017-11-01 00:59:31,1,1.17,1,N,244,152,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2017-11-01 00:01:42,2017-11-01 00:23:38,2,2.90,1,N,113,230,2,15,0.5,0.5,0,0,0.3,16.3
1,2017-11-01 00:46:23,2017-11-01 00:53:13,1,1.00,1,N,161,233,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2017-11-01 00:27:27,2017-11-01 00:34:09,1,.80,1,N,148,45,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-11-01 00:04:05,2017-11-01 00:16:08,1,1.13,1,N,211,4,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2017-11-01 00:45:11,2017-11-01 00:53:46,1,1.67,1,N,170,79,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2017-11-01 00:56:28,2017-11-01 01:21:11,1,5.58,1,N,107,7,2,21,0.5,0.5,0,0,0.3,22.3
1,2017-11-01 00:25:54,2017-11-01 00:40:56,1,2.90,1,N,50,249,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2017-11-01 00:25:17,2017-11-01 00:48:41,1,3.40,1,N,148,161,1,16.5,0.5,0.5,3.55,0,0.3,21.35
1,2017-11-01 00:50:46,2017-11-01 00:54:51,2,1.40,1,N,164,113,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2017-10-31 23:59:28,2017-10-31 23:59:34,1,.00,1,N,264,140,1,2.5,0.5,0.5,11,0,0.3,14.8
1,2017-11-01 00:57:53,2017-11-01 01:15:21,1,2.80,1,N,186,140,1,13.5,0.5,0.5,2.95,0,0.3,17.75
2,2017-11-01 00:31:12,2017-11-01 00:45:38,1,3.38,1,N,148,37,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2017-11-01 00:05:39,2017-11-01 00:22:10,1,8.40,1,N,100,243,1,24.5,0.5,0.5,4,0,0.3,29.8
1,2017-11-01 00:08:27,2017-11-01 00:14:25,1,1.60,1,N,161,239,1,7,0.5,0.5,2.45,0,0.3,10.75
1,2017-11-01 00:13:17,2017-11-01 00:22:00,1,2.10,1,N,137,140,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2017-11-01 00:07:15,2017-11-01 00:16:13,1,2.29,1,N,161,239,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2017-11-01 00:02:35,2017-11-01 00:06:42,1,.70,1,N,186,230,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2017-11-01 00:10:33,2017-11-01 00:21:06,1,2.00,1,N,161,249,1,9.5,0.5,0.5,5,0,0.3,15.8
1,2017-11-01 00:28:31,2017-11-01 00:46:40,1,1.00,1,N,249,79,2,12,0.5,0.5,0,0,0.3,13.3
1,2017-11-01 00:52:34,2017-11-01 00:57:39,2,.60,1,N,79,4,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2017-11-01 00:42:22,2017-11-01 00:53:05,1,2.02,1,N,87,33,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2017-11-01 00:02:25,2017-11-01 00:10:23,1,1.90,1,N,162,107,1,8,0.5,0.5,2.75,0,0.3,12.05
1,2017-11-01 00:17:12,2017-11-01 00:30:20,1,3.00,1,N,79,230,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,2017-11-01 00:35:20,2017-11-01 00:43:18,2,1.73,1,N,142,161,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2017-11-01 00:48:29,2017-11-01 00:55:25,1,1.17,1,N,230,233,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2017-11-01 00:26:15,2017-11-01 00:47:25,1,4.90,1,N,148,190,1,19,0.5,0.5,4.05,0,0.3,24.35
1,2017-11-01 00:16:11,2017-11-01 00:43:25,1,5.30,1,N,107,145,1,21.5,0.5,0.5,4.55,0,0.3,27.35
1,2017-11-01 00:44:21,2017-11-01 00:59:43,1,3.10,1,N,79,161,2,13,0.5,0.5,0,0,0.3,14.3
1,2017-11-01 00:06:30,2017-11-01 00:41:32,1,7.30,1,N,163,106,1,27,0.5,0.5,5.65,0,0.3,33.95
1,2017-11-01 00:48:08,2017-11-01 01:06:55,1,12.10,1,N,132,70,1,33.5,0,0.5,6.85,0,0.3,41.15
2,2017-11-01 00:08:25,2017-11-01 00:28:15,1,5.36,1,N,79,7,1,18.5,0.5,0.5,0,0,0.3,19.8
1,2017-11-01 00:26:32,2017-11-01 00:55:42,1,5.40,1,N,125,225,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2017-11-01 00:11:44,2017-11-01 00:16:35,1,.70,1,N,68,230,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2017-11-01 00:50:39,2017-11-01 01:06:00,1,4.80,1,N,50,42,1,15.5,0.5,0.5,4.2,0,0.3,21
2,2017-11-01 00:15:19,2017-11-01 00:18:35,1,1.16,1,N,142,238,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2017-11-01 00:18:14,2017-11-01 00:28:24,1,2.80,1,N,13,211,1,10.5,0.5,0.5,1.2,0,0.3,13
1,2017-11-01 00:45:20,2017-11-01 00:58:02,4,2.20,1,N,158,137,1,10,0.5,0.5,1.69,0,0.3,12.99
1,2017-11-01 00:19:59,2017-11-01 00:36:07,2,3.00,1,N,161,113,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2017-11-01 00:38:57,2017-11-01 01:01:44,1,4.20,1,N,113,33,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,2017-11-01 00:23:01,2017-11-01 00:43:05,1,6.00,1,N,87,161,1,20.5,0.5,0.5,3.2,0,0.3,25
1,2017-11-01 00:53:23,2017-11-01 00:58:45,1,.90,1,N,230,186,1,5.5,0.5,0.5,5,0,0.3,11.8
1,2017-11-01 00:24:51,2017-11-01 00:32:36,2,1.40,1,N,113,186,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2017-11-01 00:55:00,2017-11-01 01:04:43,1,1.70,1,N,142,186,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2017-11-01 00:01:53,2017-11-01 00:05:02,3,.56,1,N,48,230,2,4,0.5,0.5,0,0,0.3,5.3
2,2017-11-01 00:12:19,2017-11-01 00:15:40,1,.48,1,N,163,43,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2017-11-01 00:13:57,2017-11-01 00:26:35,1,4.03,1,N,186,151,2,13,0.5,0.5,0,0,0.3,14.3
2,2017-11-01 00:52:29,2017-11-01 01:08:33,1,6.04,1,N,230,41,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2017-11-01 00:20:11,2017-11-01 00:28:54,1,.80,1,N,79,114,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2017-11-01 00:43:46,2017-11-01 00:58:05,2,5.20,1,N,232,263,1,17,0.5,0.5,1.5,0,0.3,19.8
1,2017-11-01 00:09:18,2017-11-01 00:12:10,1,.80,1,N,142,239,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2017-11-01 00:16:41,2017-11-01 00:37:34,1,5.30,1,N,239,79,1,19,0.5,0.5,4.05,0,0.3,24.35
1,2017-11-01 00:50:35,2017-11-01 00:58:24,1,1.30,1,N,79,249,2,7,0.5,0.5,0,0,0.3,8.3
2,2017-11-01 00:13:44,2017-11-01 00:28:38,1,3.46,1,N,142,113,1,13,0.5,0.5,1,0,0.3,15.3
2,2017-11-01 00:32:38,2017-11-01 00:48:18,1,4.15,1,N,114,189,1,15.5,0.5,0.5,2,0,0.3,18.8
2,2017-11-01 00:02:08,2017-11-01 00:34:47,1,20.46,2,N,142,132,1,52,0,0.5,5.55,5.76,0.3,64.11
2,2017-11-01 00:09:08,2017-11-01 00:16:54,2,.25,1,N,41,41,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-11-01 00:32:10,2017-11-01 00:49:14,2,2.38,1,N,144,233,1,13,0.5,0.5,1.08,0,0.3,15.38
2,2017-11-01 00:45:27,2017-11-01 00:56:39,1,2.70,1,N,79,255,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2017-11-01 00:05:57,2017-11-01 00:22:41,1,11.40,4,N,132,265,2,41.5,0.5,0.5,0,0,0.3,42.8
1,2017-11-01 00:35:58,2017-11-01 01:03:07,1,6.80,1,N,162,36,1,24.5,0.5,0.5,5.15,0,0.3,30.95
1,2017-11-01 00:25:43,2017-11-01 00:45:32,2,1.70,1,N,234,162,1,13.5,0.5,0.5,0,0,0.3,14.8
1,2017-11-01 00:46:56,2017-11-01 00:56:08,1,2.00,1,N,170,79,1,9,0.5,0.5,2,0,0.3,12.3
1,2017-11-01 00:59:33,2017-11-01 01:05:33,2,1.00,1,N,79,144,1,6,0.5,0.5,2,0,0.3,9.3
2,2017-11-01 00:07:51,2017-11-01 00:15:37,1,.84,1,N,114,114,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2017-11-01 00:26:35,2017-11-01 00:37:07,1,1.03,1,N,114,148,2,8,0.5,0.5,0,0,0.3,9.3
2,2017-11-01 00:37:54,2017-11-01 00:49:35,1,1.61,1,N,148,249,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2017-11-01 00:52:02,2017-11-01 00:58:27,1,1.26,1,N,249,186,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2017-11-01 00:04:46,2017-11-01 00:26:21,0,4.20,1,N,249,237,1,16.5,0.5,0.5,3.55,0,0.3,21.35
1,2017-11-01 00:46:45,2017-11-01 01:03:05,2,4.60,1,N,263,90,4,16,0.5,0.5,0,0,0.3,17.3
2,2017-11-01 00:05:05,2017-11-01 00:08:29,1,.62,1,N,234,107,1,4.5,0.5,0.5,0.5,0,0.3,6.3
2,2017-11-01 00:10:31,2017-11-01 00:20:42,1,1.27,1,N,107,68,2,8,0.5,0.5,0,0,0.3,9.3
2,2017-11-01 00:27:36,2017-11-01 00:40:44,1,3.36,1,N,230,24,1,13,0.5,0.5,1,0,0.3,15.3
