VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-10-01 00:00:07,2015-10-01 00:07:27,1,1.40,-73.945167541503906,40.725532531738281,1,N,-73.958045959472656,40.715549468994141,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-10-01 00:00:07,2015-10-01 00:10:00,1,3.54,-73.928741455078125,40.759181976318359,1,N,-73.951713562011719,40.773670196533203,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2015-10-01 00:00:07,2015-10-01 00:07:25,4,1.06,-73.985664367675781,40.735408782958984,1,N,-73.980857849121094,40.746883392333984,1,7,0.5,0.5,1.5,0,0.3,9.8
2,2015-10-01 00:00:07,2015-10-01 00:08:11,1,.94,-73.989921569824219,40.760650634765625,1,N,-73.995468139648438,40.767108917236328,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2015-10-01 00:00:07,2015-10-01 00:07:49,1,1.03,-73.9937744140625,40.720378875732422,1,N,-74.002052307128906,40.730094909667969,1,7,0.5,0.5,1,0,0.3,9.3
2,2015-10-01 00:00:07,2015-10-01 00:17:17,1,11.76,-73.863021850585938,40.769309997558594,1,N,-73.802192687988281,40.660419464111328,2,32,0.5,0.5,0,0,0.3,33.3
1,2015-10-01 00:00:08,2015-10-01 00:08:33,1,2.10,-73.940467834472656,40.793434143066406,1,N,-73.953094482421875,40.811897277832031,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-10-01 00:00:08,2015-10-01 00:21:52,2,5.10,-74.008041381835938,40.717010498046875,1,N,-73.946762084960938,40.687480926513672,1,19,0.5,0.5,4.05,0,0.3,24.35
2,2015-10-01 00:00:08,2015-10-01 00:16:58,1,4.33,-74.00054931640625,40.72747802734375,1,N,-73.990150451660156,40.775897979736328,1,15,0.5,0.5,2,0,0.3,18.3
1,2015-10-01 00:00:09,2015-10-01 00:15:01,1,2.00,-73.977760314941406,40.725921630859375,1,N,-74.004531860351563,40.721385955810547,1,11,0.5,0.5,1,0,0.3,13.3
1,2015-10-01 00:00:09,2015-10-01 00:07:38,1,1.20,-73.985710144042969,40.735370635986328,1,N,-73.982666015625,40.724113464355469,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2015-10-01 00:00:09,2015-10-01 00:05:46,1,1.60,-73.982681274414063,40.772167205810547,1,N,-73.964530944824219,40.7730712890625,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2015-10-01 00:00:09,2015-10-01 00:08:09,5,1.80,-73.995018005371094,40.739841461181641,1,N,-74.001174926757813,40.720191955566406,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-10-01 00:00:09,2015-10-01 00:13:33,1,6.82,-73.985206604003906,40.761310577392578,1,N,-73.944229125976563,40.837570190429688,1,20.5,0.5,0.5,3,0,0.3,24.8
2,2015-10-01 00:00:09,2015-10-01 00:03:20,1,.83,-73.961532592773438,40.7713623046875,1,N,-73.954483032226563,40.777336120605469,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,2015-10-01 00:00:09,2015-10-01 00:18:53,2,3.98,-74.005508422851563,40.727291107177734,1,N,-73.94317626953125,40.706890106201172,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2015-10-01 00:00:10,2015-10-01 00:14:05,1,2.00,-74.008514404296875,40.745952606201172,1,N,-74.007377624511719,40.719703674316406,2,11,0.5,0.5,0,0,0.3,12.3
1,2015-10-01 00:00:10,2015-10-01 00:11:40,2,2.60,-73.982826232910156,40.772010803222656,1,N,-73.954559326171875,40.786651611328125,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2015-10-01 00:00:10,2015-10-01 00:15:32,2,4.14,-73.976768493652344,40.739498138427734,1,N,-73.983810424804688,40.782142639160156,1,15,0.5,0.5,4.08,0,0.3,20.38
2,2015-10-01 00:00:10,2015-10-01 00:05:26,1,1.01,-73.991844177246094,40.738601684570313,1,N,-74.001991271972656,40.728252410888672,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2015-10-01 00:00:11,2015-10-01 00:27:45,1,15.70,-74.005035400390625,40.740764617919922,1,N,-73.871025085449219,40.835727691650391,2,44,0.5,0.5,0,0,0.3,45.3
1,2015-10-01 00:00:11,2015-10-01 00:09:50,1,2.10,-73.986976623535156,40.729244232177734,1,N,-73.972145080566406,40.750885009765625,1,9,0.5,0.5,2.55,0,0.3,12.85
1,2015-10-01 00:00:11,2015-10-01 00:07:18,1,1.00,-73.990180969238281,40.732051849365234,1,N,-74.005821228027344,40.740177154541016,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2015-10-01 00:00:11,2015-10-01 00:10:16,1,1.70,-73.993789672851562,40.751277923583984,1,N,-74.008346557617188,40.735706329345703,1,9,0.5,0.5,0.51,0,0.3,10.81
1,2015-10-01 00:00:11,2015-10-01 00:07:55,1,2.50,-73.971977233886719,40.782245635986328,1,N,-73.9986572265625,40.761028289794922,1,9,0.5,0.5,1,0,0.3,11.3
1,2015-10-01 00:00:12,2015-10-01 00:09:25,1,1.40,-73.985153198242188,40.752910614013672,1,N,-73.974479675292969,40.744159698486328,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2015-10-01 00:00:12,2015-10-01 00:20:58,1,5.30,-73.97662353515625,40.788223266601562,1,N,-73.987823486328125,40.733669281005859,1,19.5,0.5,0.5,4.15,0,0.3,24.95
2,2015-10-01 00:00:12,2015-10-01 00:12:31,1,1.98,-74.004310607910156,40.742469787597656,1,N,-73.989830017089844,40.762439727783203,1,10,0.5,0.5,1,0,0.3,12.3
2,2015-10-01 00:00:12,2015-10-01 00:27:45,1,11.20,-73.956047058105469,40.771888732910156,1,N,-73.832252502441406,40.764324188232422,1,34.5,0.5,0.5,9,5.54,0.3,50.34
1,2015-10-01 00:00:13,2015-10-01 00:04:42,1,1.00,-74.002708435058594,40.728511810302734,1,N,-73.990043640136719,40.733367919921875,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-10-01 00:00:14,2015-10-01 00:27:32,1,5.70,-73.988014221191406,40.728126525878906,1,N,-73.917976379394531,40.754909515380859,1,21.5,0.5,0.5,6.8,0,0.3,29.6
1,2015-10-01 00:00:14,2015-10-01 00:05:14,1,1.10,-73.990776062011719,40.744663238525391,1,N,-73.978752136230469,40.752677917480469,1,6,0.5,0.5,1.8,0,0.3,9.1
1,2015-10-01 00:00:14,2015-10-01 00:03:46,1,.90,-73.969757080078125,40.7659912109375,1,N,-73.980026245117188,40.770832061767578,2,5,0.5,0.5,0,0,0.3,6.3
1,2015-10-01 00:00:14,2015-10-01 00:06:10,1,1.10,-73.992599487304688,40.724601745605469,1,N,-74.004722595214844,40.718780517578125,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2015-10-01 00:00:14,2015-10-01 00:32:04,2,7.90,-73.98516845703125,40.761119842529297,1,N,-73.860244750976563,40.729129791259766,1,28,0.5,0.5,0,0,0.3,29.3
2,2015-10-01 00:00:14,2015-10-01 00:13:16,1,4.16,-73.952407836914062,40.777011871337891,1,N,-73.994682312011719,40.734729766845703,1,14,0.5,0.5,2,0,0.3,17.3
2,2015-10-01 00:00:14,2015-10-01 00:14:05,2,4.03,-73.956329345703125,40.772441864013672,1,N,-73.999641418457031,40.738677978515625,1,14,0.5,0.5,1.5,0,0.3,16.8
2,2015-10-01 00:00:14,2015-10-01 00:05:32,1,.80,-73.998428344726563,40.717449188232422,1,N,-73.987846374511719,40.719150543212891,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2015-10-01 00:00:14,2015-10-01 00:10:29,5,1.30,-73.993629455566406,40.720321655273437,1,N,-73.992462158203125,40.735538482666016,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2015-10-01 00:00:15,2015-10-01 00:06:25,5,.92,-73.954208374023437,40.719379425048828,1,N,-73.939712524414062,40.7227783203125,2,6,0.5,0.5,0,0,0.3,7.3
1,2015-10-01 00:00:16,2015-10-01 00:14:06,1,3.40,-73.973159790039063,40.758953094482422,1,N,-73.97412109375,40.79571533203125,1,13.5,0.5,0.5,3.2,0,0.3,18
1,2015-10-01 00:00:16,2015-10-01 00:12:38,1,2.00,-73.984909057617188,40.768478393554688,1,N,-73.989891052246094,40.746986389160156,1,10,0.5,0.5,2.8,0,0.3,14.1
1,2015-10-01 00:00:17,2015-10-01 00:23:19,1,9.00,-73.989303588867187,40.757442474365234,1,N,-73.917533874511719,40.846366882324219,1,28,0.5,0.5,2,0,0.3,31.3
2,2015-10-01 00:00:17,2015-10-01 00:16:15,1,8.25,-73.873146057128906,40.774074554443359,1,N,-73.955131530761719,40.777057647705078,1,24,0.5,0.5,4.16,5.54,0.3,35
2,2015-10-01 00:00:17,2015-10-01 00:25:16,2,8.36,-73.973480224609375,40.761009216308594,1,N,-73.886222839355469,40.765819549560547,2,27,0.5,0.5,0,0,0.3,28.3
2,2015-10-01 00:00:17,2015-10-01 00:11:23,1,1.77,-74.005424499511719,40.739936828613281,1,N,-73.985176086425781,40.727901458740234,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2015-10-01 00:00:17,2015-10-01 00:16:11,1,3.67,-73.985336303710938,40.760250091552734,1,N,-73.9959716796875,40.718921661376953,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2015-10-01 00:00:17,2015-10-01 00:27:59,1,9.59,-73.963233947753906,40.777938842773438,1,N,-73.987464904785156,40.696075439453125,2,30.5,0.5,0.5,0,0,0.3,31.8
2,2015-10-01 00:00:17,2015-10-01 00:13:49,1,2.92,-74.005722045898437,40.740253448486328,1,N,-73.970718383789063,40.755897521972656,1,12,0.5,0.5,2,0,0.3,15.3
2,2015-10-01 00:00:17,2015-10-01 00:15:15,1,2.02,-73.981773376464844,40.755756378173828,1,N,-73.977737426757813,40.763641357421875,2,11,0.5,0.5,0,0,0.3,12.3
1,2015-10-01 00:00:18,2015-10-01 00:18:41,1,11.50,-73.87451171875,40.774097442626953,1,N,-73.991912841796875,40.68487548828125,1,32.5,0.5,0.5,4,0,0.3,37.8
1,2015-10-01 00:00:18,2015-10-01 00:16:06,2,3.40,-73.982658386230469,40.761787414550781,1,N,-73.999885559082031,40.719356536865234,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2015-10-01 00:00:18,2015-10-01 00:14:46,1,4.38,-73.975303649902344,40.750019073486328,1,N,-73.973098754882812,40.7955322265625,1,15,0.5,0.5,4.08,0,0.3,20.38
2,2015-10-01 00:00:19,2015-10-01 00:19:51,5,12.13,-74.00494384765625,40.707046508789063,1,N,-73.941246032714844,40.828983306884766,1,33.5,0.5,0.5,5,0,0.3,39.8
2,2015-10-01 00:00:19,2015-10-01 00:02:23,2,.57,-73.978546142578125,40.745216369628906,1,N,-73.975502014160156,40.752273559570312,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2015-10-01 00:00:19,2015-10-01 00:23:27,1,6.20,-73.976303100585938,40.764118194580078,1,N,-74.00897216796875,40.705539703369141,1,22,0.5,0.5,1,0,0.3,24.3
2,2015-10-01 00:00:19,2015-10-01 00:03:29,1,.91,-74.002685546875,40.715457916259766,1,N,-73.987129211425781,40.714546203613281,2,5,0.5,0.5,0,0,0.3,6.3
2,2015-10-01 00:00:19,2015-10-01 00:03:16,1,.45,-73.98248291015625,40.752456665039063,1,N,-73.985404968261719,40.747413635253906,1,4,0.5,0.5,1.06,0,0.3,6.36
1,2015-10-01 00:00:20,2015-10-01 00:05:37,1,1.10,-73.981239318847656,40.733161926269531,1,N,-73.998741149902344,40.740711212158203,1,6,0.5,0.5,1,0,0.3,8.3
1,2015-10-01 00:00:20,2015-10-01 00:08:41,1,1.30,-73.981071472167969,40.759361267089844,1,N,-73.994087219238281,40.746082305908203,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2015-10-01 00:00:20,2015-10-01 00:02:13,2,.80,-73.968017578125,40.768173217773438,1,N,-73.960289001464844,40.778770446777344,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2015-10-01 00:00:20,2015-10-01 00:07:36,1,1.30,-73.994346618652344,40.680992126464844,1,N,-73.974838256835938,40.680438995361328,1,7,0.5,0.5,1.5,0,0.3,9.8
1,2015-10-01 00:00:20,2015-10-01 00:20:08,1,4.90,-73.988662719726563,40.719310760498047,1,N,-73.917411804199219,40.683235168457031,1,18,0.5,0.5,3.86,0,0.3,23.16
1,2015-10-01 00:00:20,2015-10-01 00:19:35,1,7.10,-73.874496459960937,40.773929595947266,1,N,-73.951866149902344,40.799293518066406,1,22.5,0.5,0.5,5.86,5.54,0.3,35.2
1,2015-10-01 00:00:21,2015-10-01 00:16:22,1,4.60,-73.993499755859375,40.736019134521484,1,N,-73.991935729980469,40.684856414794922,2,16,0.5,0.5,0,0,0.3,17.3
2,2015-10-01 00:00:21,2015-10-01 00:04:21,1,.79,-73.981719970703125,40.752891540527344,1,N,-73.991401672363281,40.750011444091797,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2015-10-01 00:00:21,2015-10-01 00:07:54,1,2.19,-73.975486755371094,40.752948760986328,1,N,-73.998809814453125,40.734149932861328,1,8.5,0.5,0.5,1.96,0,0.3,11.76
