VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-12-01 00:00:25,2016-12-01 00:04:26,1,.67,1,N,234,113,1,5,0.5,0.5,1.5,0,0.3,7.8,,
1,2016-12-01 00:00:26,2016-12-01 00:14:53,1,4.10,1,N,230,41,1,14,0.5,0.5,4.55,0,0.3,19.85,,
2,2016-12-01 00:00:26,2016-12-01 00:10:32,1,3.03,1,N,209,25,1,11,0.5,0.5,3.08,0,0.3,15.38,,
2,2016-12-01 00:00:26,2016-12-01 00:09:31,1,1.78,1,N,230,239,1,8.5,0.5,0.5,2.45,0,0.3,12.25,,
2,2016-12-01 00:00:26,2016-12-01 00:19:16,2,5.80,1,N,107,7,1,18.5,0.5,0.5,3.96,0,0.3,23.76,,
2,2016-12-01 00:00:26,2016-12-01 00:09:34,3,1.82,1,N,239,263,1,8.5,0.5,0.5,1.96,0,0.3,11.76,,
1,2016-12-01 00:00:27,2016-12-01 00:11:45,1,2.90,1,N,144,49,1,11.5,0.5,0.5,2,0,0.3,14.8,,
1,2016-12-01 00:00:27,2016-12-01 00:23:29,1,7.90,1,N,158,42,1,25,0.5,0.5,3,0,0.3,29.3,,
1,2016-12-01 00:00:27,2016-12-01 00:08:33,1,3.90,1,N,132,218,2,13,0.5,0.5,0,0,0.3,14.3,,
1,2016-12-01 00:00:27,2016-12-01 00:09:52,1,2.30,1,N,170,140,1,9.5,0.5,0.5,1.08,0,0.3,11.88,,
