VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-11-01 00:00:00,2016-11-01 00:17:01,1,4.36,1,N,90,262,1,15.5,0.5,0.5,3.36,0,0.3,20.16,,
2,2016-11-01 00:00:00,2016-11-01 00:00:00,1,.68,1,N,140,237,1,6.5,1,0.5,1.24,0,0.3,9.54,,
2,2016-11-01 00:00:00,2016-11-01 00:00:00,1,16.75,2,N,132,170,1,52,4.5,0.5,12.57,5.54,0.3,75.41,,
2,2016-11-01 00:00:00,2016-11-01 00:00:00,1,2.55,1,N,186,231,1,11.5,1,0.5,0,0,0.3,13.3,,
2,2016-11-01 00:00:00,2016-11-01 00:00:00,1,.40,1,N,162,164,1,5.5,1,0.5,0,0,0.3,7.3,,
1,2016-11-01 00:00:01,2016-11-01 00:04:19,1,.70,1,N,107,164,1,5,0.5,0.5,1,0,0.3,7.3,,
1,2016-11-01 00:00:01,2016-11-01 00:15:37,3,2.30,1,N,170,45,2,12.5,0.5,0.5,0,0,0.3,13.8,,
2,2016-11-01 00:00:01,2016-11-01 00:07:52,1,1.15,1,N,163,186,2,7,0.5,0.5,0,0,0.3,8.3,,
2,2016-11-01 00:00:01,2016-11-01 00:17:34,1,2.55,1,N,249,142,1,13,0.5,0.5,2.86,0,0.3,17.16,,
1,2016-11-01 00:00:02,2016-11-01 00:05:14,1,.80,1,N,162,48,2,5.5,0.5,0.5,0,0,0.3,6.8,,
2,2016-11-01 00:00:02,2016-11-01 00:05:34,5,1.27,1,N,68,68,1,6,0.5,0.5,1.46,0,0.3,8.76,,
1,2016-11-01 00:00:03,2016-11-01 00:05:00,1,.80,1,N,170,170,1,5.5,0.5,0.5,1.35,0,0.3,8.15,,
2,2016-11-01 00:00:03,2016-11-01 00:08:33,3,.97,1,N,234,90,2,7,0.5,0.5,0,0,0.3,8.3,,
2,2016-11-01 00:00:03,2016-11-01 00:07:14,1,1.97,1,N,163,43,1,8.5,0.5,0.5,1.5,0,0.3,11.3,,
2,2016-11-01 00:00:04,2016-11-01 00:26:12,2,6.89,1,N,48,217,2,24.5,0.5,0.5,0,0,0.3,25.8,,
2,2016-11-01 00:00:04,2016-11-01 00:23:11,1,7.95,1,N,230,129,1,25,0.5,0.5,7.89,0,0.3,34.19,,
2,2016-11-01 00:00:04,2016-11-01 00:07:01,1,.81,1,N,100,230,1,6,0.5,0.5,1.82,0,0.3,9.12,,
1,2016-11-01 00:00:05,2016-11-01 00:24:06,1,7.80,1,N,62,216,2,24.5,0.5,0.5,0,0,0.3,25.8,,
1,2016-11-01 00:00:05,2016-11-01 00:05:41,1,1.70,1,N,48,238,1,7.5,0.5,0.5,1.75,0,0.3,10.55,,
2,2016-11-01 00:00:05,2016-11-01 00:01:04,1,.00,5,N,264,177,2,37.8,0,0,0,0,0.3,38.1,,
1,2016-11-01 00:00:06,2016-11-01 00:07:36,2,.80,1,N,79,234,2,6.5,0.5,0.5,0,0,0.3,7.8,,
2,2016-11-01 00:00:06,2016-11-01 00:17:53,1,4.17,1,N,79,142,1,16,0.5,0.5,0,0,0.3,17.3,,
