VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-08-01 00:00:02,2016-08-01 00:15:04,1,3.70,1,N,239,234,1,13.5,0.5,0.5,2.2,0,0.3,17,,
1,2016-08-01 00:00:03,2016-08-01 00:03:45,2,.70,1,N,141,162,1,4.5,0.5,0.5,1.15,0,0.3,6.95,,
1,2016-08-01 00:00:04,2016-08-01 00:06:12,1,1.20,1,N,230,163,1,6.5,0.5,0.5,1.55,0,0.3,9.35,,
2,2016-08-01 00:00:00,2016-08-01 00:10:45,5,2.07,1,N,65,49,1,9.5,0.5,0.5,2.7,0,0.3,13.5,,
2,2016-08-01 00:00:00,2016-08-01 16:58:59,1,23.43,2,N,239,132,2,52,0.3,0.5,0,5.54,0.3,58.64,,
2,2016-08-01 00:00:02,2016-08-01 00:16:22,1,9.53,1,N,100,243,1,26.5,0.5,0.5,4,0,0.3,31.8,,
2,2016-08-01 00:00:02,2016-08-01 00:11:17,1,4.98,1,N,50,116,1,15.5,0.5,0.5,3.36,0,0.3,20.16,,
2,2016-08-01 00:00:05,2016-08-01 00:10:46,1,2.81,1,N,237,224,1,11,0.5,0.5,2,0,0.3,14.3,,
2,2016-08-01 00:00:06,2016-08-01 00:04:08,1,1.17,1,N,236,75,2,5.5,0.5,0.5,0,0,0.3,6.8,,
2,2016-08-01 00:00:06,2016-08-01 00:33:31,1,18.92,2,N,132,114,1,52,0,0.5,10.56,0,0.3,63.36,,
2,2016-08-01 00:00:06,2016-08-01 00:04:34,1,1.06,1,N,68,246,1,5.5,0.5,0.5,1,0,0.3,7.8,,
2,2016-08-01 00:00:07,2016-08-01 00:21:55,1,8.03,1,N,65,141,1,25,0.5,0.5,0.01,0,0.3,26.31,,
2,2016-08-01 00:00:10,2016-08-01 00:15:35,5,3.23,1,N,233,7,1,13.5,0.5,0.5,1,0,0.3,15.8,,
2,2016-08-01 00:00:10,2016-08-01 00:09:53,3,1.21,1,N,114,148,1,8,0.5,0.5,1.5,0,0.3,10.8,,
2,2016-08-01 00:00:11,2016-08-01 00:08:57,5,1.74,1,N,229,164,1,8,0.5,0.5,0,0,0.3,9.3,,
2,2016-08-01 00:00:11,2016-08-01 00:07:10,1,1.84,1,N,263,74,2,8,0.5,0.5,0,0,0.3,9.3,,
2,2016-08-01 00:00:11,2016-08-01 00:12:48,2,1.77,1,N,48,141,1,10,0.5,0.5,2.26,0,0.3,13.56,,
2,2016-08-01 00:00:12,2016-08-01 00:05:26,1,.83,1,N,236,262,2,5.5,0.5,0.5,0,0,0.3,6.8,,
2,2016-08-01 00:00:13,2016-08-01 00:05:06,1,.95,1,N,161,237,2,5.5,0.5,0.5,0,0,0.3,6.8,,
2,2016-08-01 00:00:14,2016-08-01 00:05:51,6,.62,1,N,163,50,1,5.5,0.5,0.5,0,0,0.3,6.8,,
2,2016-08-01 00:00:14,2016-08-01 00:08:53,1,1.98,1,N,114,261,1,8.5,0.5,0.5,1.96,0,0.3,11.76,,
1,2016-08-01 00:00:05,2016-08-01 00:14:52,2,3.00,1,N,7,179,1,12.5,0.5,0.5,3.45,0,0.3,17.25,,
1,2016-08-01 00:00:06,2016-08-01 00:08:39,1,.90,1,N,230,161,1,7,0.5,0.5,3,0,0.3,11.3,,
1,2016-08-01 00:00:08,2016-08-01 00:05:06,2,.80,1,N,50,230,2,5.5,0.5,0.5,0,0,0.3,6.8,,
1,2016-08-01 00:00:10,2016-08-01 00:05:41,2,1.00,1,N,68,164,1,5.5,0.5,0.5,3,0,0.3,9.8,,
1,2016-08-01 00:00:10,2016-08-01 00:03:49,1,.80,1,N,79,45,1,5,0.5,0.5,1,0,0.3,7.3,,
1,2016-08-01 00:00:11,2016-08-01 00:05:51,1,1.10,1,N,186,249,1,6,0.5,0.5,1,0,0.3,8.3,,
1,2016-08-01 00:00:11,2016-08-01 00:05:16,1,2.10,1,N,263,74,1,7.5,0.5,0.5,2.6,0,0.3,11.4,,
1,2016-08-01 00:00:13,2016-08-01 00:20:11,1,5.60,1,N,231,89,1,19,0.5,0.5,4,0,0.3,24.3,,
1,2016-08-01 00:00:13,2016-08-01 00:05:20,1,.80,1,N,148,232,3,5.5,0.5,0.5,0,0,0.3,6.8,,
1,2016-08-01 00:00:13,2016-08-01 00:05:45,1,1.90,1,N,161,90,1,7.5,0.5,0.5,1.75,0,0.3,10.55,,
1,2016-08-01 00:00:14,2016-08-01 00:18:01,1,7.40,1,N,264,145,1,22.5,0.5,0.5,4.75,0,0.3,28.55,,
1,2016-08-01 00:00:17,2016-08-01 00:35:48,1,8.70,1,N,100,61,2,30,0.5,0.5,0,0,0.3,31.3,,
1,2016-08-01 00:00:19,2016-08-01 00:03:36,1,1.00,1,N,141,229,2,5.5,0.5,0.5,0,0,0.3,6.8,,
1,2016-08-01 00:00:19,2016-08-01 00:04:10,1,.20,1,N,148,232,1,4.5,0.5,0.5,16,0,0.3,21.8,,
1,2016-08-01 00:00:20,2016-08-01 00:10:14,2,1.90,1,N,161,246,1,9.5,0.5,0.5,2.7,0,0.3,13.5,,
1,2016-08-01 00:00:21,2016-08-01 00:33:45,1,21.70,2,N,132,244,2,52,0,0.5,0,5.54,0.3,58.34,,
1,2016-08-01 00:00:21,2016-08-01 00:20:13,1,8.30,1,N,138,162,1,26,0.5,0.5,2,0,0.3,29.3,,
1,2016-08-01 00:00:22,2016-08-01 00:04:05,1,.70,1,N,79,148,1,4.5,0.5,0.5,1,0,0.3,6.8,,
1,2016-08-01 00:00:22,2016-08-01 00:10:45,1,1.90,1,N,161,246,1,9.5,0.5,0.5,1,0,0.3,11.8,,
1,2016-08-01 00:00:22,2016-08-01 00:09:16,1,1.60,1,N,230,246,1,8,0.5,0.5,2,0,0.3,11.3,,
1,2016-08-01 00:00:22,2016-08-01 00:04:47,1,1.10,1,N,234,162,2,6,0.5,0.5,0,0,0.3,7.3,,
1,2016-08-01 00:00:23,2016-08-01 00:14:45,1,6.30,1,N,158,166,1,19.5,0.5,0.5,2,0,0.3,22.8,,
1,2016-08-01 00:00:23,2016-08-01 00:07:44,1,1.50,1,N,114,231,1,7.5,0.5,0.5,1.75,0,0.3,10.55,,
1,2016-08-01 00:00:25,2016-08-01 00:36:16,1,18.40,2,N,132,158,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2016-08-01 00:00:25,2016-08-01 00:10:55,1,2.00,1,N,186,48,2,9.5,0.5,0.5,0,0,0.3,10.8,,
1,2016-08-01 00:00:26,2016-08-01 00:08:56,1,2.10,1,N,143,140,1,9,0.5,0.5,1,0,0.3,11.3,,
1,2016-08-01 00:00:27,2016-08-01 00:04:53,2,.80,1,N,74,74,2,5,0.5,0.5,0,0,0.3,6.3,,
1,2016-08-01 00:00:27,2016-08-01 00:09:05,1,2.30,1,N,239,48,1,9.5,0.5,0.5,1,0,0.3,11.8,,
1,2016-08-01 00:00:28,2016-08-01 00:05:49,2,.60,1,N,148,79,2,5.5,0.5,0.5,0,0,0.3,6.8,,
1,2016-08-01 00:00:30,2016-08-01 00:11:05,1,3.60,1,N,43,74,2,12,0.5,0.5,0,0,0.3,13.3,,
1,2016-08-01 00:00:30,2016-08-01 00:04:13,1,.70,1,N,100,68,2,4.5,0.5,0.5,0,0,0.3,5.8,,
1,2016-08-01 00:00:37,2016-08-01 00:09:49,1,1.80,1,N,100,48,1,8.5,0.5,0.5,1.95,0,0.3,11.75,,
1,2016-08-01 00:00:38,2016-08-01 00:14:54,1,6.40,1,N,138,41,1,20,0.5,0.5,2,5.54,0.3,28.84,,
1,2016-08-01 00:00:38,2016-08-01 00:22:53,2,10.00,1,N,264,264,1,29,0.5,0.5,7.15,5.54,0.3,42.99,,
1,2016-08-01 00:00:39,2016-08-01 00:10:02,1,1.70,1,N,100,142,1,8.5,0.5,0.5,1.95,0,0.3,11.75,,
1,2016-08-01 00:00:43,2016-08-01 00:35:28,1,15.50,1,N,188,116,1,45.5,0.5,0.5,9.35,0,0.3,56.15,,
1,2016-08-01 00:00:45,2016-08-01 00:07:04,1,.70,1,N,158,90,1,6,0.5,0.5,1.45,0,0.3,8.75,,
1,2016-08-01 00:00:45,2016-08-01 00:06:10,1,1.00,1,N,143,163,2,5.5,0.5,0.5,0,0,0.3,6.8,,
1,2016-08-01 00:00:46,2016-08-01 00:04:06,1,.60,1,N,234,90,1,4.5,0.5,0.5,1,0,0.3,6.8,,
1,2016-08-01 00:00:47,2016-08-01 00:05:26,1,.90,1,Y,186,230,1,5.5,0.5,0.5,2,0,0.3,8.8,,
1,2016-08-01 00:00:47,2016-08-01 00:09:23,1,1.70,1,N,234,230,1,8.5,0.5,0.5,1.95,0,0.3,11.75,,
1,2016-08-01 00:00:48,2016-08-01 00:05:26,1,.70,1,N,107,107,2,5,0.5,0.5,0,0,0.3,6.3,,
1,2016-08-01 00:00:49,2016-08-01 00:07:09,1,2.30,1,N,79,162,1,8.5,0.5,0.5,1.95,0,0.3,11.75,,
1,2016-08-01 00:00:49,2016-08-01 00:18:42,1,7.60,1,N,100,244,2,23,0.5,0.5,0,0,0.3,24.3,,
1,2016-08-01 00:00:49,2016-08-01 00:16:39,1,8.10,1,N,138,170,1,24,0.5,0.5,6.15,5.54,0.3,36.99,,
1,2016-08-01 00:00:49,2016-08-01 00:05:51,1,1.20,1,N,107,186,1,6,0.5,0.5,0,0,0.3,7.3,,
1,2016-08-01 00:00:50,2016-08-01 00:16:13,1,3.70,1,N,87,68,1,14,0.5,0.5,3.05,0,0.3,18.35,,
1,2016-08-01 00:00:50,2016-08-01 00:08:45,1,2.50,1,N,161,114,1,9.5,0.5,0.5,2.15,0,0.3,12.95,,
1,2016-08-01 00:00:51,2016-08-01 00:07:47,2,.70,1,N,230,161,1,6,0.5,0.5,1.45,0,0.3,8.75,,
1,2016-08-01 00:00:51,2016-08-01 00:04:20,1,.60,1,N,100,230,1,4.5,0.5,0.5,0,0,0.3,5.8,,
1,2016-08-01 00:00:52,2016-08-01 00:05:18,1,1.50,1,N,68,48,2,6.5,0.5,0.5,0,0,0.3,7.8,,
1,2016-08-01 00:00:52,2016-08-01 00:28:46,1,14.50,1,N,132,36,1,40,0.5,0.5,0,0,0.3,41.3,,
1,2016-08-01 00:00:54,2016-08-01 00:07:29,2,2.10,1,N,164,144,1,8.5,0.5,0.5,1.95,0,0.3,11.75,,
1,2016-08-01 00:00:55,2016-08-01 00:05:51,1,1.40,1,N,234,230,1,6.5,0.5,0.5,1.95,0,0.3,9.75,,
1,2016-08-01 00:00:55,2016-08-01 00:08:18,1,1.30,1,N,249,79,1,7.5,0.5,0.5,2,0,0.3,10.8,,
1,2016-08-01 00:00:56,2016-08-01 00:04:42,1,.90,1,N,239,142,1,5,0.5,0.5,1.25,0,0.3,7.55,,
1,2016-08-01 00:00:57,2016-08-01 00:28:28,2,19.50,1,N,132,14,2,51.5,0,0.5,0,0,0.3,52.3,,
1,2016-08-01 00:00:57,2016-08-01 00:22:34,1,8.00,1,N,249,42,2,25,0.5,0.5,0,0,0.3,26.3,,
1,2016-08-01 00:00:57,2016-08-01 00:07:29,1,1.60,1,N,186,162,2,7,0.5,0.5,0,0,0.3,8.3,,
1,2016-08-01 00:00:57,2016-08-01 00:07:07,1,1.00,1,N,138,129,1,6,0.5,0.5,1.8,0,0.3,9.1,,
1,2016-08-01 00:00:57,2016-08-01 00:09:48,1,2.30,1,N,75,42,2,9.5,0.5,0.5,0,0,0.3,10.8,,
1,2016-08-01 00:00:59,2016-08-01 00:02:38,1,.40,1,N,114,113,2,3.5,0.5,0.5,0,0,0.3,4.8,,
1,2016-08-01 00:00:59,2016-08-01 00:14:28,1,3.10,1,N,163,79,1,12.5,0.5,0.5,0,0,0.3,13.8,,
1,2016-08-01 00:00:59,2016-08-01 00:12:01,1,1.30,1,N,230,164,2,8.5,0.5,0.5,0,0,0.3,9.8,,
1,2016-08-01 00:01:00,2016-08-01 00:08:43,1,1.80,1,N,90,137,2,8,0.5,0.5,0,0,0.3,9.3,,
1,2016-08-01 00:01:00,2016-08-01 00:08:21,1,2.10,1,N,141,170,1,8.5,0.5,0.5,1.47,0,0.3,11.27,,
1,2016-08-01 00:01:02,2016-08-01 00:08:29,1,1.80,1,N,79,68,2,8,0.5,0.5,0,0,0.3,9.3,,
1,2016-08-01 00:01:03,2016-08-01 00:14:55,1,6.20,1,N,143,244,1,19,0.5,0.5,4.05,0,0.3,24.35,,
1,2016-08-01 00:01:03,2016-08-01 00:13:49,1,4.00,1,N,137,239,1,13.5,0.5,0.5,3.7,0,0.3,18.5,,
1,2016-08-01 00:01:03,2016-08-01 00:11:08,1,1.10,1,N,249,211,1,8,0.5,0.5,1,0,0.3,10.3,,
1,2016-08-01 00:01:04,2016-08-01 00:08:24,1,2.50,1,N,236,170,1,9.5,0.5,0.5,1.5,0,0.3,12.3,,
1,2016-08-01 00:01:04,2016-08-01 00:15:18,2,3.80,1,N,158,237,1,14,0.5,0.5,3.05,0,0.3,18.35,,
1,2016-08-01 00:01:05,2016-08-01 00:22:26,3,5.30,1,N,163,116,2,20,0.5,0.5,0,0,0.3,21.3,,
1,2016-08-01 00:01:05,2016-08-01 00:05:16,1,1.20,1,N,79,107,1,5.5,0.5,0.5,3,0,0.3,9.8,,
1,2016-08-01 00:01:06,2016-08-01 00:13:21,2,4.40,1,N,88,161,1,14,0.5,0.5,3.05,0,0.3,18.35,,
1,2016-08-01 00:01:07,2016-08-01 00:48:42,1,10.40,1,N,113,244,1,38,0.5,0.5,6,0,0.3,45.3,,
1,2016-08-01 00:01:08,2016-08-01 00:36:44,1,21.20,1,N,132,189,1,58,0.5,0.5,11.85,0,0.3,71.15,,
1,2016-08-01 00:01:10,2016-08-01 00:13:07,2,2.40,1,N,50,107,2,10,0.5,0.5,0,0,0.3,11.3,,
