VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-05-01 00:00:05,2017-05-01 00:03:01,1,.30,1,N,144,231,2,4,0.5,0.5,0,0,0.3,5.3
2,2017-05-01 00:00:05,2017-05-01 00:16:09,2,3.64,1,N,90,43,1,14.5,0.5,0.5,3.16,0,0.3,18.96
1,2017-05-01 00:00:06,2017-05-01 00:10:30,3,3.30,1,N,138,179,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2017-05-01 00:00:06,2017-05-01 00:01:47,1,.18,1,N,148,148,2,3,0.5,0.5,0,0,0.3,4.3
2,2017-05-01 00:00:07,2017-05-01 00:08:58,1,2.52,1,N,68,162,2,10,0.5,0.5,0,0,0.3,11.3
2,2017-05-01 00:00:07,2017-05-01 00:15:48,3,2.31,1,N,79,158,1,12,0.5,0.5,3.32,0,0.3,16.62
1,2017-05-01 00:00:08,2017-05-01 00:28:13,1,12.00,1,N,162,173,3,36,0.5,0.5,0,5.76,0.3,43.06
1,2017-05-01 00:00:08,2017-05-01 00:07:44,2,1.30,1,N,49,97,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2017-05-01 00:00:08,2017-05-01 00:09:29,1,2.36,1,N,163,236,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2017-05-01 00:00:10,2017-05-01 00:13:54,2,3.40,1,N,162,114,1,12.5,0.5,0.5,2,0,0.3,15.8
1,2017-05-01 00:00:10,2017-05-01 00:02:20,1,.40,1,N,116,42,1,4,0.5,0.5,1.3,0,0.3,6.6
1,2017-05-01 00:00:10,2017-05-01 00:12:51,1,2.50,1,N,68,79,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,2017-05-01 00:00:10,2017-05-01 00:14:23,5,7.64,1,N,48,244,1,23,0.5,0.5,0,0,0.3,24.3
1,2017-05-01 00:00:11,2017-05-01 00:05:43,1,1.50,1,N,100,90,2,7,0.5,0.5,0,0,0.3,8.3
1,2017-05-01 00:00:11,2017-05-01 00:24:28,1,11.80,1,N,138,220,2,34,0.5,0.5,0,5.76,0.3,41.06
2,2017-05-01 00:00:11,2017-05-01 00:09:09,1,1.62,1,N,189,97,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2017-05-01 00:00:11,2017-05-01 00:09:21,1,1.60,1,N,68,107,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2017-05-01 00:00:13,2017-05-01 00:08:37,1,1.50,1,N,249,4,1,8,0.5,0.5,1,0,0.3,10.3
2,2017-05-01 00:00:14,2017-05-01 00:05:02,1,.69,1,N,231,13,1,5,0.5,0.5,1.58,0,0.3,7.88
2,2017-05-01 00:00:14,2017-05-01 00:12:41,1,4.18,1,N,113,43,2,14,0.5,0.5,0,0,0.3,15.3
2,2017-05-01 00:00:14,2017-05-01 00:06:48,1,1.38,1,N,249,186,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2017-05-01 00:00:15,2017-05-01 00:07:01,3,1.50,1,N,141,263,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2017-05-01 00:00:15,2017-05-01 00:02:49,2,.74,1,N,141,262,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2017-05-01 00:00:16,2017-05-01 00:05:40,2,1.06,1,N,239,142,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2017-05-01 00:00:17,2017-05-01 00:17:32,2,4.47,1,N,148,142,1,15.5,0.5,0.5,1.68,0,0.3,18.48
1,2017-05-01 00:00:18,2017-05-01 00:16:49,1,2.60,1,N,145,7,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2017-05-01 00:00:18,2017-05-01 00:09:59,3,2.82,1,N,229,75,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2017-05-01 00:00:18,2017-05-01 00:09:31,1,1.85,1,N,238,238,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2017-05-01 00:00:19,2017-05-01 00:24:58,1,5.20,1,N,114,106,1,21,0.5,0.5,4.45,0,0.3,26.75
1,2017-05-01 00:00:19,2017-05-01 00:09:25,2,3.10,1,N,48,24,2,11,0.5,0.5,0,0,0.3,12.3
1,2017-05-01 00:00:20,2017-05-01 00:14:56,1,2.70,1,N,237,164,2,12,0.5,0.5,0,0,0.3,13.3
2,2017-05-01 00:00:22,2017-05-01 00:18:10,2,3.87,1,N,79,43,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2017-05-01 00:00:23,2017-05-01 00:14:17,3,2.20,1,N,158,161,2,11,0.5,0.5,0,0,0.3,12.3
1,2017-05-01 00:00:23,2017-05-01 00:08:18,1,1.40,1,N,100,170,1,7.5,0.5,0.5,0,0,0.3,8.8
2,2017-05-01 00:00:24,2017-05-01 00:15:06,1,6.03,1,N,229,42,1,19,0.5,0.5,4.06,0,0.3,24.36
2,2017-05-01 00:00:25,2017-05-01 00:09:50,1,2.64,1,N,236,143,2,10,0.5,0.5,0,0,0.3,11.3
2,2017-05-01 00:00:25,2017-05-01 00:07:29,2,2.45,1,N,107,140,1,9,0.5,0.5,1,0,0.3,11.3
2,2017-05-01 00:00:26,2017-05-01 00:09:50,1,2.91,1,N,230,79,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2017-05-01 00:00:27,2017-05-01 00:12:29,1,2.26,1,N,79,48,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2017-05-01 00:00:28,2017-05-01 01:01:06,1,4.40,1,N,48,7,3,35.5,0,0.5,0,0,0.3,36.3
2,2017-05-01 00:00:28,2017-05-01 00:09:01,1,2.80,1,N,75,233,1,10,0.5,0.5,0,0,0.3,11.3
2,2017-05-01 00:00:28,2017-05-01 00:07:16,1,1.09,1,N,41,74,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2017-05-01 00:00:29,2017-05-01 00:16:26,1,5.30,1,N,74,127,1,18.5,0.5,0.5,4.95,0,0.3,24.75
2,2017-05-01 00:00:29,2017-05-01 00:11:38,2,1.83,1,N,79,170,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2017-05-01 00:00:30,2017-05-01 00:22:24,1,14.90,1,N,132,223,1,40.5,0.5,0.5,8.35,0,0.3,50.15
1,2017-05-01 00:00:32,2017-05-01 00:28:59,1,22.30,1,N,132,14,1,57.5,0.5,0.5,11.75,0,0.3,70.55
2,2017-05-01 00:00:34,2017-05-01 00:32:05,6,19.90,2,N,132,236,2,52,0,0.5,0,5.76,0.3,58.56
1,2017-05-01 00:00:36,2017-05-01 00:07:58,1,2.10,1,N,249,50,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2017-05-01 00:00:37,2017-05-01 00:09:42,1,2.90,1,N,68,142,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2017-05-01 00:00:37,2017-05-01 00:10:09,2,1.14,1,N,48,170,2,8,0.5,0.5,0,0,0.3,9.3
1,2017-05-01 00:00:38,2017-05-01 00:07:14,1,1.40,1,N,68,249,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2017-05-01 00:00:39,2017-05-01 00:07:54,1,1.26,1,N,211,148,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2017-05-01 00:00:40,2017-05-01 00:06:56,2,1.60,1,N,249,170,2,7,0.5,0.5,0,0,0.3,8.3
2,2017-05-01 00:00:40,2017-05-01 00:12:31,1,2.21,1,N,238,152,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2017-05-01 00:00:40,2017-05-01 00:37:27,1,11.95,1,N,158,7,1,38,0.5,0.5,7.86,0,0.3,47.16
2,2017-05-01 00:00:40,2017-05-01 00:02:41,3,.39,1,N,234,113,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2017-05-01 00:00:42,2017-05-01 00:07:43,1,2.34,1,N,236,170,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2017-05-01 00:00:43,2017-05-01 00:15:25,1,2.10,1,N,162,50,1,11.5,0.5,0.5,0,0,0.3,12.8
2,2017-05-01 00:00:43,2017-05-01 00:04:40,1,.63,1,N,163,162,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2017-05-01 00:00:44,2017-05-01 00:09:34,1,2.68,1,N,144,161,2,10,0.5,0.5,0,0,0.3,11.3
2,2017-05-01 00:00:44,2017-05-01 00:15:58,1,6.60,1,N,13,170,1,20.5,0.5,0.5,1,0,0.3,22.8
1,2017-05-01 00:00:45,2017-05-01 00:13:01,1,2.10,1,N,209,79,1,10.5,0.5,0.5,3,0,0.3,14.8
1,2017-05-01 00:00:46,2017-05-01 00:12:35,1,3.70,1,N,237,113,1,13,0.5,0.5,4.25,0,0.3,18.55
1,2017-05-01 00:00:46,2017-05-01 00:07:54,1,2.00,1,N,100,239,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2017-05-01 00:00:46,2017-05-01 00:21:51,1,7.80,1,N,144,145,1,25,0.5,0.5,5.25,0,0.3,31.55
2,2017-05-01 00:00:46,2017-05-01 00:25:42,1,9.11,1,N,79,244,1,29,0.5,0.5,6.06,0,0.3,36.36
2,2017-05-01 00:00:48,2017-05-01 00:03:28,1,.47,1,N,79,114,2,4,0.5,0.5,0,0,0.3,5.3
2,2017-05-01 00:00:49,2017-05-01 00:05:01,1,.54,1,N,107,224,1,5,0.5,0.5,1.16,0,0.3,7.46
2,2017-05-01 00:00:49,2017-05-01 00:24:16,1,10.96,1,N,138,162,1,32,0.5,0.5,7.81,5.76,0.3,46.87
1,2017-05-01 00:00:50,2017-05-01 00:06:42,2,.50,1,N,163,163,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2017-05-01 00:00:50,2017-05-01 00:23:26,1,6.98,1,N,13,255,1,23,0.5,0.5,6.08,0,0.3,30.38
2,2017-05-01 00:00:50,2017-05-01 00:14:21,5,2.70,1,N,114,162,2,12,0.5,0.5,0,0,0.3,13.3
2,2017-05-01 00:00:50,2017-05-01 00:22:14,1,9.91,1,N,138,239,2,28.5,0.5,0.5,0,5.76,0.3,35.56
2,2017-05-01 00:00:50,2017-05-01 00:15:56,1,5.11,1,N,79,238,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,2017-05-01 00:00:50,2017-05-01 00:31:21,1,19.04,2,N,132,249,1,52,0,0.5,13.2,0,0.3,66
1,2017-05-01 00:00:51,2017-05-01 00:07:22,1,.80,1,N,161,229,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2017-05-01 00:00:51,2017-05-01 00:06:53,1,1.82,1,N,43,230,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2017-05-01 00:00:52,2017-05-01 00:12:42,1,1.74,1,N,79,209,1,9.5,0.5,0.5,4,0,0.3,14.8
2,2017-05-01 00:00:52,2017-05-01 00:55:30,1,3.12,1,N,237,226,1,32,0.5,0.5,7,0,0.3,40.3
2,2017-05-01 00:00:52,2017-05-01 00:14:17,5,2.89,1,N,141,226,2,11,0.5,0.5,0,0,0.3,12.3
1,2017-05-01 00:00:53,2017-05-01 00:05:12,1,.80,1,N,79,144,2,5,0.5,0.5,0,0,0.3,6.3
2,2017-05-01 00:00:53,2017-05-01 00:08:48,2,1.93,1,N,87,79,1,8.5,0.5,0.5,0,0,0.3,9.8
