vendor_id, pickup_datetime, dropoff_datetime, passenger_count, trip_distance, pickup_longitude, pickup_latitude, rate_code, store_and_fwd_flag, dropoff_longitude, dropoff_latitude, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount

VTS,2014-09-10 12:19:00,2014-09-10 12:39:00,2,1.53,-73.962270000000004,40.779057000000002,1,,-73.976247000000001,40.759452000000003,CSH,13.5,0,0.5,0,0,14
VTS,2014-09-10 12:33:00,2014-09-10 12:41:00,1,0.5,-73.974029999999999,40.762791999999997,1,,-73.978341999999998,40.756787000000003,UNK,6,0,0.5,1.2,0,7.7000000000000002
VTS,2014-09-10 12:31:00,2014-09-10 12:39:00,5,1.25,-73.980519999999999,40.738287,1,,-73.994564999999994,40.729317000000002,CSH,7,0,0.5,0,0,7.5
VTS,2014-09-10 12:33:00,2014-09-10 12:42:00,1,0.87,-73.97072,40.764769999999999,1,,-73.964609999999993,40.757930000000002,CRD,6.5,0,0.5,1.3,0,8.3000000000000007
VTS,2014-09-10 12:30:00,2014-09-10 12:41:00,6,1.7,-73.978070000000002,40.737490000000001,1,,-73.962320000000005,40.759219999999999,CRD,9.5,0,0.5,2.3799999999999999,0,12.380000000000001
VTS,2014-09-10 12:27:00,2014-09-10 12:38:00,1,1.2,-73.961129999999997,40.774876999999996,1,,-73.972142000000005,40.760317000000001,CRD,8.5,0,0.5,2.1200000000000001,0,11.119999999999999
VTS,2014-09-10 12:37:00,2014-09-10 12:41:00,5,0.77000000000000002,-73.992985000000004,40.758040000000001,1,,-73.989607000000007,40.765430000000002,CRD,5,0,0.5,1,0,6.5
VTS,2014-09-10 12:40:00,2014-09-10 12:44:00,1,0.45000000000000001,-74.000349999999997,40.737895000000002,1,,-74.007352999999995,40.740949999999998,CRD,4.5,0,0.5,0.75,0,5.75
VTS,2014-09-10 12:32:00,2014-09-10 12:44:00,2,0.88,-73.981312000000003,40.763527000000003,1,,-73.989945000000006,40.752332000000003,CRD,8.5,0,0.5,1.7,0,10.699999999999999
VTS,2014-09-10 12:40:00,2014-09-10 12:43:00,1,0.47999999999999998,-73.981369999999998,40.78107,1,,-73.980990000000006,40.786839999999998,CSH,4.5,0,0.5,0,0,5
VTS,2014-09-10 12:45:00,2014-09-10 12:54:00,1,1.02,-73.991527000000005,40.738517000000002,1,,-74.006628000000006,40.741211999999997,CRD,7.5,0,0.5,1.8799999999999999,0,9.8800000000000008
VTS,2014-09-10 12:36:00,2014-09-10 12:48:00,1,1.54,-73.975172000000001,40.754510000000003,1,,-73.978532999999999,40.772526999999997,CRD,10,0,0.5,2,0,12.5
VTS,2014-09-10 12:35:00,2014-09-10 12:43:00,1,1.0900000000000001,-73.996369999999999,40.729801999999999,1,,-73.992869999999996,40.738061999999999,CRD,6.5,0,0.5,1,0,8
VTS,2014-09-10 11:35:00,2014-09-10 12:41:00,1,9.25,-73.971509999999995,40.797575000000002,1,,-73.971519999999998,40.797482000000002,CRD,45,0,0.5,5,0,50.5
VTS,2014-09-10 12:37:00,2014-09-10 12:43:00,1,0.90000000000000002,-73.953822000000002,40.775191999999997,1,,-73.954977,40.783011999999999,CSH,6,0,0.5,0,0,6.5
VTS,2014-09-10 12:38:00,2014-09-10 12:45:00,1,0.54000000000000004,-73.981830000000002,40.768599999999999,1,,-73.977609999999999,40.762869999999999,CRD,5.5,0,0.5,1.3799999999999999,0,7.3799999999999999
VTS,2014-09-10 12:32:00,2014-09-10 12:41:00,1,1.1100000000000001,-73.969210000000004,40.763506999999997,1,,-73.961577000000005,40.777085,CSH,7.5,0,0.5,0,0,8
VTS,2014-09-10 12:20:00,2014-09-10 12:45:00,1,1.96,-73.987645000000001,40.769637000000003,1,,-73.970894999999999,40.752332000000003,CRD,15.5,0,0.5,3.8799999999999999,0,19.879999999999999
VTS,2014-09-10 12:38:00,2014-09-10 12:45:00,1,1.25,-73.980742000000006,40.753722000000003,1,,-73.992306999999997,40.737924999999997,CRD,6.5,0,0.5,1.6200000000000001,0,8.6199999999999992
VTS,2014-09-10 12:27:00,2014-09-10 12:47:00,1,2.02,-73.986350000000002,40.740098000000003,1,,-73.968198000000001,40.765237999999997,CRD,13.5,0,0.5,2.7000000000000002,0,16.699999999999999
VTS,2014-09-10 12:32:00,2014-09-10 12:43:00,2,1.3,-73.988069999999993,40.749312000000003,1,,-73.991686999999999,40.738667,CRD,9,0,0.5,1.8,0,11.300000000000001
VTS,2014-09-10 12:38:00,2014-09-10 12:45:00,1,0.95999999999999996,-73.971271999999999,40.792676999999998,1,,-73.979225,40.786707,CRD,6.5,0,0.5,1.3,0,8.3000000000000007
VTS,2014-09-10 12:33:00,2014-09-10 12:43:00,1,1.27,-73.993094999999997,40.729911999999999,1,,-73.992907000000002,40.736629999999998,CSH,8,0,0.5,0,0,8.5
VTS,2014-09-10 12:28:00,2014-09-10 12:43:00,2,1.6399999999999999,-73.985048000000006,40.747160000000001,1,,-73.998540000000006,40.757601999999999,CSH,10.5,0,0.5,0,0,11
VTS,2014-09-10 12:23:00,2014-09-10 12:46:00,1,1.8500000000000001,-73.936490000000006,40.759360000000001,1,,0,0,CRD,13,0,0.5,1.5,0,15
VTS,2014-09-10 12:24:00,2014-09-10 12:45:00,1,3.4900000000000002,-73.996295000000003,40.738002000000002,1,,-73.982001999999994,40.778052000000002,CRD,16,0,0.5,3.2000000000000002,0,19.699999999999999
VTS,2014-09-10 12:19:00,2014-09-10 12:41:00,2,2.4100000000000001,-73.968954999999994,40.754286999999998,1,,-73.983834999999999,40.770707000000002,CRD,15,0,0.5,3,0,18.5
VTS,2014-09-10 11:18:00,2014-09-10 12:39:00,1,19.280000000000001,-73.785552999999993,40.650703,2,,-73.980296999999993,40.763627999999997,CSH,52,0,0.5,0,5.3300000000000001,57.829999999999998
VTS,2014-09-10 12:32:00,2014-09-10 12:42:00,1,0.70999999999999996,-73.945102000000006,40.782767,1,,-73.953905000000006,40.787452000000002,CRD,7.5,0,0.5,2.25,0,10.25
