VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-06-01 00:00:08,2017-06-01 00:10:57,5,3.05,1,N,107,236,1,11.5,0.5,0.5,0.75,0,0.3,13.55
2,2017-06-01 00:00:08,2017-06-01 00:05:20,1,.88,1,N,229,141,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2017-06-01 00:00:08,2017-06-01 00:06:05,5,1.50,1,N,90,137,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2017-06-01 00:00:09,2017-06-01 00:07:10,1,1.90,1,N,144,234,1,8.5,0.5,0.5,1.47,0,0.3,11.27
1,2017-06-01 00:00:09,2017-06-01 00:07:25,2,1.20,1,N,151,239,2,7,0.5,0.5,0,0,0.3,8.3
2,2017-06-01 00:00:09,2017-06-01 00:15:17,1,6.12,1,N,229,13,1,19,0.5,0.5,1,0,0.3,21.3
1,2017-06-01 00:00:10,2017-06-01 00:04:21,1,.80,1,N,234,79,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2017-06-01 00:00:10,2017-06-01 00:08:01,2,1.10,1,N,249,234,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2017-06-01 00:00:10,2017-06-01 00:07:34,1,2.10,1,N,230,236,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2017-06-01 00:00:10,2017-06-01 00:05:23,1,.95,1,N,234,249,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2017-06-01 00:00:10,2017-06-01 00:05:44,1,1.40,1,N,164,107,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,2017-06-01 00:00:10,2017-06-01 00:07:28,3,1.10,1,N,113,107,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2017-06-01 00:00:10,2017-06-01 00:16:53,2,2.32,1,N,239,230,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2017-06-01 00:00:12,2017-06-01 00:02:52,1,.30,1,N,244,244,2,4,0.5,0.5,0,0,0.3,5.3
1,2017-06-01 00:00:12,2017-06-01 00:06:28,1,1.20,1,N,114,90,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2017-06-01 00:00:12,2017-06-01 00:36:29,6,11.71,1,N,264,264,2,37,0.5,0.5,0,0,0.3,38.3
2,2017-06-01 00:00:12,2017-06-01 00:12:11,1,2.40,1,N,75,152,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2017-06-01 00:00:14,2017-06-01 00:07:48,1,.80,1,N,230,48,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2017-06-01 00:00:15,2017-06-01 00:13:56,1,2.00,1,N,158,79,1,10,0.5,0.5,2.25,0,0.3,13.55
2,2017-06-01 00:00:15,2017-06-01 00:25:07,1,18.61,1,N,132,69,2,49.5,0.5,0.5,0,5.76,0.3,56.56
2,2017-06-01 00:00:15,2017-06-01 00:05:05,1,1.11,1,N,100,163,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-06-01 00:00:15,2017-06-01 00:02:50,2,.66,1,N,230,142,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2017-06-01 00:00:16,2017-06-01 00:08:24,1,1.20,1,N,163,230,1,7,0.5,0.5,2,0,0.3,10.3
1,2017-06-01 00:00:16,2017-06-01 00:01:56,1,.40,1,N,238,151,1,3.5,0.5,0.5,1,0,0.3,5.8
2,2017-06-01 00:00:16,2017-06-01 00:06:22,1,.89,1,N,234,79,1,6,0.5,0.5,1,0,0.3,8.3
2,2017-06-01 00:00:16,2017-06-01 00:03:15,1,.62,1,N,234,234,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,2017-06-01 00:00:17,2017-06-01 00:09:25,1,2.20,1,N,114,68,1,9,0.5,0.5,1,0,0.3,11.3
1,2017-06-01 00:00:18,2017-06-01 00:28:50,1,7.50,1,N,163,255,1,26.5,0.5,0.5,5.55,0,0.3,33.35
1,2017-06-01 00:00:18,2017-06-01 00:00:30,1,1.30,1,N,138,138,1,2.5,0.5,0.5,37,0,0.3,40.8
2,2017-06-01 00:00:18,2017-06-01 00:05:51,1,.82,1,N,140,237,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2017-06-01 00:00:18,2017-06-01 00:06:58,1,1.39,1,N,230,142,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2017-06-01 00:00:18,2017-06-01 00:01:30,1,.38,1,N,142,48,1,3,0.5,0.5,2.22,0,0.3,6.52
1,2017-06-01 00:00:19,2017-06-01 00:27:21,1,4.30,1,N,148,97,1,19,0.5,0.5,4.05,0,0.3,24.35
2,2017-06-01 00:00:19,2017-06-01 23:52:21,1,3.33,1,N,48,24,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2017-06-01 00:00:19,2017-06-01 00:15:52,2,2.70,1,N,238,262,1,12.5,0.5,0.5,2,0,0.3,15.8
2,2017-06-01 00:00:19,2017-06-01 00:07:25,1,1.61,1,N,186,142,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2017-06-01 00:00:19,2017-06-01 00:23:08,1,6.24,1,N,114,238,1,23,0.5,0.5,4.86,0,0.3,29.16
2,2017-06-01 00:00:19,2017-06-01 00:09:07,1,2.86,1,N,170,263,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2017-06-01 00:00:20,2017-06-01 00:16:24,1,3.76,1,N,12,164,2,14,0.5,0.5,0,0,0.3,15.3
1,2017-06-01 00:00:21,2017-06-01 00:06:52,1,2.00,1,N,161,113,1,8,0.5,0.5,0.1,0,0.3,9.4
1,2017-06-01 00:00:21,2017-06-01 00:01:32,1,.00,5,N,193,193,1,45,0,0,0,0,0.3,45.3
2,2017-06-01 00:00:21,2017-06-01 00:34:26,1,4.52,1,N,79,25,2,23.5,0.5,0.5,0,0,0.3,24.8
1,2017-06-01 00:00:22,2017-06-01 00:27:19,1,17.20,2,N,132,164,1,52,0,0.5,6,0,0.3,58.8
1,2017-06-01 00:00:22,2017-06-01 00:05:47,1,1.00,1,N,68,249,1,6,0.5,0.5,1,0,0.3,8.3
1,2017-06-01 00:00:22,2017-06-01 00:05:02,1,.80,1,N,79,234,1,5,0.5,0.5,1,0,0.3,7.3
2,2017-06-01 00:00:22,2017-06-01 00:06:25,1,1.62,1,N,141,161,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2017-06-01 00:00:23,2017-06-01 00:06:02,1,1.10,1,N,90,125,1,6,0.5,0.5,2.15,0,0.3,9.45
2,2017-06-01 00:00:23,2017-06-01 00:07:59,5,1.96,1,N,75,239,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2017-06-01 00:00:23,2017-06-01 00:03:49,5,.57,1,N,234,164,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2017-06-01 00:00:23,2017-06-01 00:15:12,5,2.10,1,N,230,141,1,11,0.5,0.5,1.84,0,0.3,14.14
1,2017-06-01 00:00:24,2017-06-01 00:36:14,1,8.40,1,N,68,71,1,29.5,0.5,0.5,5,0,0.3,35.8
1,2017-06-01 00:00:25,2017-06-01 00:15:37,1,3.60,1,N,79,255,1,14.5,0.5,0.5,4.7,0,0.3,20.5
1,2017-06-01 00:00:25,2017-06-01 00:14:56,1,2.70,1,N,48,239,1,12,0.5,0.5,1.7,0,0.3,15
1,2017-06-01 00:00:25,2017-06-01 00:08:03,3,.90,1,N,163,230,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2017-06-01 00:00:25,2017-06-01 00:07:22,1,1.30,1,N,107,249,1,7,0.5,0.5,1,0,0.3,9.3
1,2017-06-01 00:00:26,2017-06-01 00:12:43,1,3.70,1,N,170,238,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2017-06-01 00:00:26,2017-06-01 00:24:46,1,4.30,1,N,114,190,1,18.5,0.5,0.5,3.95,0,0.3,23.75
