vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount

CMT,2011-09-20 09:37:49,2011-09-20 10:28:24,1,6.2999999999999998,-73.934798000000001,40.801074999999997,1,N,-73.997643999999994,40.733114999999998,CRD,26.5,0,0.5,6.75,0,33.75
CMT,2011-09-20 09:41:28,2011-09-20 09:54:18,3,2.1000000000000001,-74.007786999999993,40.732129999999998,1,N,-74.001367000000002,40.756369999999997,CRD,8.9000000000000004,0,0.5,1.8799999999999999,0,11.279999999999999
CMT,2011-09-19 09:07:10,2011-09-19 09:23:50,1,2.2999999999999998,-73.955490999999995,40.788496000000002,1,N,-73.968012999999999,40.760489,CRD,10.1,0,0.5,2.6499999999999999,0,13.25
CMT,2011-09-19 09:04:34,2011-09-19 09:18:12,1,1.1000000000000001,-73.978339000000005,40.762189999999997,1,N,-73.984183999999999,40.748840999999999,CRD,8.0999999999999996,0,0.5,2.1499999999999999,0,10.75
CMT,2011-09-21 01:20:40,2011-09-21 01:30:14,1,2.7000000000000002,-73.968104999999994,40.758743000000003,1,N,-74.001411000000004,40.745494999999998,CRD,8.9000000000000004,0.5,0.5,1.98,0,11.880000000000001
CMT,2011-09-20 09:34:17,2011-09-20 10:25:38,1,3.7999999999999998,-74.011115000000004,40.715592999999998,1,N,-73.975230999999994,40.755113999999999,CRD,24.100000000000001,0,0.5,2,0,26.600000000000001
CMT,2011-09-21 00:49:10,2011-09-21 00:55:18,1,1.2,-73.975882999999996,40.754621999999998,1,N,-73.962494000000007,40.763359000000001,CRD,5.7000000000000002,0.5,0.5,0.80000000000000004,0,7.5
CMT,2011-09-21 01:01:15,2011-09-21 01:05:47,1,1.3,-73.986999999999995,40.729399999999998,1,N,-73.977800000000002,40.746000000000002,CRD,5.2999999999999998,0.5,0.5,2,0,8.3000000000000007
CMT,2011-09-21 01:27:01,2011-09-21 01:32:46,3,1,-73.955905000000001,40.771923999999999,1,N,-73.966075000000004,40.758139,CRD,5.7000000000000002,0.5,0.5,1,0,7.7000000000000002
CMT,2011-09-21 01:32:59,2011-09-21 01:43:24,4,2.8999999999999999,-73.989931999999996,40.700761999999997,1,N,-73.959489000000005,40.686706000000001,CRD,9.6999999999999993,0.5,0.5,2,0,12.699999999999999
CMT,2011-09-21 01:21:59,2011-09-21 01:29:24,1,2.5,-73.988236999999998,40.720030999999999,1,N,-73.950100000000006,40.714056999999997,CRD,8.5,0.5,0.5,1.8999999999999999,0,11.4
CMT,2011-09-19 09:14:56,2011-09-19 09:52:38,1,1.6000000000000001,-73.982658999999998,40.739576,1,N,-73.971594999999994,40.759360999999998,CRD,17.699999999999999,0,0.5,5.46,0,23.66
CMT,2011-09-19 09:17:08,2011-09-19 09:24:34,1,1.5,-73.949881000000005,40.772598000000002,1,N,-73.953614999999999,40.788083,CRD,6.5,0,0.5,1,0,8
CMT,2011-09-19 09:10:05,2011-09-19 09:14:24,1,0.80000000000000004,-73.987482,40.739037000000003,1,N,-73.991431000000006,40.747312999999998,CRD,4.5,0,0.5,1,0,6
CMT,2011-09-19 09:09:24,2011-09-19 09:30:23,1,2.2000000000000002,-73.954476999999997,40.781219,1,N,-73.975515000000001,40.758324000000002,CRD,12.1,0,0.5,1.5,0,14.1
CMT,2011-09-19 08:58:02,2011-09-19 09:11:04,1,1.3999999999999999,-73.977562000000006,40.750264000000001,1,N,-73.979067000000001,40.763520999999997,CRD,8.0999999999999996,0,0.5,1.72,0,10.32
CMT,2011-09-19 09:03:51,2011-09-19 09:09:32,1,1.1000000000000001,-74.008063000000007,40.740046999999997,1,N,-74.007255999999998,40.751440000000002,CRD,5.7000000000000002,0,0.5,1,0,7.2000000000000002
CMT,2011-09-20 09:40:11,2011-09-20 09:52:06,1,2.3999999999999999,-74.006940999999998,40.729953000000002,1,N,-74.000507999999996,40.758591000000003,CRD,8.9000000000000004,0,0.5,1.8799999999999999,0,11.279999999999999
CMT,2011-09-21 00:34:42,2011-09-21 00:38:57,0,1.2,-73.982500000000002,40.775199999999998,1,N,-73.970699999999994,40.788499999999999,CRD,5.2999999999999998,0.5,0.5,1.5,0,7.7999999999999998
CMT,2011-09-19 09:10:03,2011-09-19 09:19:26,1,2.1000000000000001,-74.006614999999996,40.716614999999997,1,N,-74.000709999999998,40.741531000000002,CRD,7.7000000000000002,0,0.5,1,0,9.1999999999999993
CMT,2011-09-20 09:30:09,2011-09-20 09:55:24,3,1.7,-74.008055999999996,40.738776999999999,1,N,-73.986787000000007,40.745883999999997,CRD,12.9,0,0.5,1,0,14.4
CMT,2011-09-20 09:42:36,2011-09-20 10:25:57,1,3.5,-74.000615999999994,40.732129999999998,1,N,-73.999223000000001,40.731555999999998,CRD,21.300000000000001,0,0.5,1,0,22.800000000000001
CMT,2011-09-21 01:13:41,2011-09-21 01:13:54,1,0,-73.957402000000002,40.729885000000003,1,N,-73.957402000000002,40.729885000000003,CRD,2.5,0.5,0.5,2,0,5.5
CMT,2011-09-21 01:46:35,2011-09-21 01:54:17,1,1.3999999999999999,-74.003320000000002,40.751446999999999,1,N,-73.991974999999996,40.738331000000002,CRD,6.5,0.5,0.5,1.5,0,9
CMT,2011-09-21 01:33:01,2011-09-21 01:40:42,2,1.3,-74.004485000000003,40.733061999999997,1,N,-74.006378999999995,40.741532999999997,CRD,6.5,0.5,0.5,1.5,0,9
