taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,vendor_abbreviation,vendor_description,month_name_short,month_name_full,payment_type_description,rate_code_description,pickup_borough,pickup_zone,pickup_service_zone,dropoff_borough,dropoff_zone,dropoff_service_zone,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_minute,pickup_second,dropoff_year,dropoff_month,dropoff_day,dropoff_hour,dropoff_minute,dropoff_second
yellow,CMT,2013-01-07T17:18:16.000+08:00,2013-01-07T17:20:55.000+08:00,N,1,0,0,-73.968928,40.767703,-73.961988,40.776567,1,0.7,4.5,1.0,0.5,0.0,0.0,0.0,0.0,6.0,CSH,0,CMT,"Creative Mobile Technologies, LLC",Jan,January,"","","","","","","","",2013,1,7,17,18,16,2013,1,7,17,20,55
yellow,CMT,2013-01-07T12:39:18.000+08:00,2013-01-07T13:10:56.000+08:00,N,1,0,0,-73.989937,40.756773,-73.865248,40.77063,3,10.7,34.0,0.0,0.5,0.0,4.8,0.0,0.0,39.3,CSH,0,CMT,"Creative Mobile Technologies, LLC",Jan,January,"","","","","","","","",2013,1,7,12,39,18,2013,1,7,13,10,56
yellow,VTS,2013-01-13T07:24:00.000+08:00,2013-01-13T07:25:00.000+08:00,"",1,0,0,-73.951,40.77063,-73.952285,40.768922,1,0.4,3.5,0.0,0.5,0.7,0.0,0.0,0.0,4.7,CRD,0,"","",Jan,January,"","","","","","","","",2013,1,13,7,24,0,2013,1,13,7,25,0
yellow,VTS,2013-01-13T07:23:00.000+08:00,2013-01-13T07:25:00.000+08:00,"",1,0,0,-73.95043,40.78659,-73.952375,40.783437,5,0.61,4.0,0.0,0.5,0.8,0.0,0.0,0.0,5.3,CRD,0,"","",Jan,January,"","","","","","","","",2013,1,13,7,23,0,2013,1,13,7,25,0
yellow,VTS,2013-01-13T07:10:00.000+08:00,2013-01-13T07:24:00.000+08:00,"",1,0,0,-73.984888,40.753582,-74.012757,40.718412,1,4.53,16.5,0.0,0.5,0.0,0.0,0.0,0.0,17.0,CSH,0,"","",Jan,January,"","","","","","","","",2013,1,13,7,10,0,2013,1,13,7,24,0
yellow,VTS,2013-01-13T07:03:00.000+08:00,2013-01-13T07:25:00.000+08:00,"",2,0,0,-73.78198,40.64467,-73.978585,40.741042,1,17.27,52.0,0.0,0.5,13.0,4.8,0.0,0.0,70.3,CRD,0,"","",Jan,January,"","","","","","","","",2013,1,13,7,3,0,2013,1,13,7,25,0
yellow,VTS,2013-01-13T10:31:00.000+08:00,2013-01-13T10:37:00.000+08:00,"",1,0,0,-73.979758,40.74661,-73.996388,40.758432,5,1.54,7.0,0.0,0.5,0.0,0.0,0.0,0.0,7.5,CSH,0,"","",Jan,January,"","","","","","","","",2013,1,13,10,31,0,2013,1,13,10,37,0
yellow,CMT,2013-01-10T15:42:29.000+08:00,2013-01-10T16:04:02.000+08:00,N,1,0,0,-73.994913,40.723219,-73.971556,40.761612,1,3.2,15.5,0.0,0.5,0.0,0.0,0.0,0.0,16.0,CSH,0,CMT,"Creative Mobile Technologies, LLC",Jan,January,"","","","","","","","",2013,1,10,15,42,29,2013,1,10,16,4,2
yellow,VTS,2013-01-13T10:21:00.000+08:00,2013-01-13T10:32:00.000+08:00,"",1,0,0,-73.964642,40.761492,-73.973332,40.784485,3,2.58,10.5,0.0,0.5,1.5,0.0,0.0,0.0,12.5,CRD,0,"","",Jan,January,"","","","","","","","",2013,1,13,10,21,0,2013,1,13,10,32,0
yellow,VTS,2013-01-13T07:20:00.000+08:00,2013-01-13T07:28:00.000+08:00,"",1,0,0,-73.986395,40.733065,-74.002115,40.755852,1,2.54,9.5,0.0,0.5,0.0,0.0,0.0,0.0,10.0,CRD,0,"","",Jan,January,"","","","","","","","",2013,1,13,7,20,0,2013,1,13,7,28,0
