taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,vendor_abbreviation,vendor_description,month_name_short,month_name_full,payment_type_description,rate_code_description,pickup_borough,pickup_zone,pickup_service_zone,dropoff_borough,dropoff_zone,dropoff_service_zone,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_minute,pickup_second,dropoff_year,dropoff_month,dropoff_day,dropoff_hour,dropoff_minute,dropoff_second
yellow,1,2017-06-01T00:00:25.000+08:00,2017-06-01T00:08:03.000+08:00,N,1,163,230,"","","","",3,0.9,6.5,0.5,0.5,0.0,0.0,0.0,0.3,7.8,2,0,CMT,"Creative Mobile Technologies, LLC",Jun,June,Cash,"",Manhattan,Midtown North,Yellow Zone,Manhattan,Times Sq/Theatre District,Yellow Zone,2017,6,1,0,0,25,2017,6,1,0,8,3
yellow,1,2017-06-01T00:00:01.000+08:00,2017-06-01T00:12:52.000+08:00,N,1,234,141,"","","","",1,3.0,12.0,0.5,0.5,2.65,0.0,0.0,0.3,15.95,1,0,CMT,"Creative Mobile Technologies, LLC",Jun,June,Credit card,"",Manhattan,Union Sq,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,2017,6,1,0,0,1,2017,6,1,0,12,52
yellow,1,2017-06-01T00:00:10.000+08:00,2017-06-01T00:07:34.000+08:00,N,1,230,236,"","","","",1,2.1,8.5,0.5,0.5,1.96,0.0,0.0,0.3,11.76,1,0,CMT,"Creative Mobile Technologies, LLC",Jun,June,Credit card,"",Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,2017,6,1,0,0,10,2017,6,1,0,7,34
yellow,1,2017-06-01T00:00:09.000+08:00,2017-06-01T00:07:25.000+08:00,N,1,151,239,"","","","",2,1.2,7.0,0.5,0.5,0.0,0.0,0.0,0.3,8.3,2,0,CMT,"Creative Mobile Technologies, LLC",Jun,June,Cash,"",Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,2017,6,1,0,0,9,2017,6,1,0,7,25
yellow,1,2017-06-01T00:00:15.000+08:00,2017-06-01T00:13:56.000+08:00,N,1,158,79,"","","","",1,2.0,10.0,0.5,0.5,2.25,0.0,0.0,0.3,13.55,1,0,CMT,"Creative Mobile Technologies, LLC",Jun,June,Credit card,"",Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,East Village,Yellow Zone,2017,6,1,0,0,15,2017,6,1,0,13,56
yellow,2,2017-06-01T00:00:08.000+08:00,2017-06-01T00:05:20.000+08:00,N,1,229,141,"","","","",1,0.88,5.5,0.5,0.5,0.0,0.0,0.0,0.3,6.8,2,0,VFI,VeriFone Inc.,Jun,June,Cash,"",Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,2017,6,1,0,0,8,2017,6,1,0,5,20
yellow,1,2017-06-01T00:00:22.000+08:00,2017-06-01T00:27:19.000+08:00,N,2,132,164,"","","","",1,17.2,52.0,0.0,0.5,6.0,0.0,0.0,0.3,58.8,1,0,CMT,"Creative Mobile Technologies, LLC",Jun,June,Credit card,"",Queens,JFK Airport,Airports,Manhattan,Midtown South,Yellow Zone,2017,6,1,0,0,22,2017,6,1,0,27,19
yellow,1,2017-06-01T00:00:10.000+08:00,2017-06-01T00:08:01.000+08:00,N,1,249,234,"","","","",2,1.1,7.0,0.5,0.5,1.65,0.0,0.0,0.3,9.95,1,0,CMT,"Creative Mobile Technologies, LLC",Jun,June,Credit card,"",Manhattan,West Village,Yellow Zone,Manhattan,Union Sq,Yellow Zone,2017,6,1,0,0,10,2017,6,1,0,8,1
yellow,2,2017-06-01T00:00:15.000+08:00,2017-06-01T00:25:07.000+08:00,N,1,132,69,"","","","",1,18.61,49.5,0.5,0.5,0.0,5.76,0.0,0.3,56.56,2,0,VFI,VeriFone Inc.,Jun,June,Cash,"",Queens,JFK Airport,Airports,Bronx,East Concourse/Concourse Village,Boro Zone,2017,6,1,0,0,15,2017,6,1,0,25,7
yellow,2,2017-06-01T00:00:00.000+08:00,2017-06-01T00:00:00.000+08:00,N,1,138,249,"","","","",5,13.34,47.0,0.0,0.5,10.71,5.76,0.0,0.3,64.27,1,0,VFI,VeriFone Inc.,Jun,June,Credit card,"",Queens,LaGuardia Airport,Airports,Manhattan,West Village,Yellow Zone,2017,6,1,0,0,0,2017,6,1,0,0,0
