taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_minute,pickup_second,pickup_date,dropoff_year,dropoff_month,dropoff_day,dropoff_hour,dropoff_minute,dropoff_second,dropoff_date,vendor_abbreviation,vendor_description,month_name_short,month_name_full,payment_type_description,rate_code_description,pickup_borough,pickup_zone,pickup_service_zone,dropoff_borough,dropoff_zone,dropoff_service_zone
green,2,2017-06-01T00:10:01.000+08:00,2017-06-01T00:15:10.000+08:00,N,1,255,112,,,,,1,1.15,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1,1,2017,6,1,0,10,1,2017-06-01,2017,6,1,0,15,10,2017-06-01,VFI,VeriFone Inc.,Jun,June,Credit card,Standard rate,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Greenpoint,Boro Zone
green,2,2017-06-01T00:00:53.000+08:00,2017-06-01T00:05:01.000+08:00,N,1,255,80,,,,,1,0.99,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1,2017,6,1,0,0,53,2017-06-01,2017,6,1,0,5,1,2017-06-01,VFI,VeriFone Inc.,Jun,June,Cash,Standard rate,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,East Williamsburg,Boro Zone
green,2,2017-06-01T00:01:25.000+08:00,2017-06-01T00:07:01.000+08:00,N,1,129,129,,,,,1,0.76,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,1,1,2017,6,1,0,1,25,2017-06-01,2017,6,1,0,7,1,2017-06-01,VFI,VeriFone Inc.,Jun,June,Credit card,Standard rate,Queens,Jackson Heights,Boro Zone,Queens,Jackson Heights,Boro Zone
green,2,2017-06-01T00:03:36.000+08:00,2017-06-01T00:08:09.000+08:00,N,1,181,49,,,,,1,1.18,6.0,0.5,0.5,1.82,0.0,,0.3,9.12,1,1,2017,6,1,0,3,36,2017-06-01,2017,6,1,0,8,9,2017-06-01,VFI,VeriFone Inc.,Jun,June,Credit card,Standard rate,Brooklyn,Park Slope,Boro Zone,Brooklyn,Clinton Hill,Boro Zone
green,2,2017-06-01T00:00:24.000+08:00,2017-06-01T00:09:56.000+08:00,N,1,223,82,,,,,2,2.57,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1,2017,6,1,0,0,24,2017-06-01,2017,6,1,0,9,56,2017-06-01,VFI,VeriFone Inc.,Jun,June,Cash,Standard rate,Queens,Steinway,Boro Zone,Queens,Elmhurst,Boro Zone
green,2,2017-06-01T00:33:45.000+08:00,2017-06-01T01:39:52.000+08:00,N,4,35,265,,,,,1,90.41,404.5,0.5,0.5,0.0,5.76,,0.3,413.51,2,1,2017,6,1,0,33,45,2017-06-01,2017,6,1,1,39,52,2017-06-01,VFI,VeriFone Inc.,Jun,June,Cash,Nassau or Westchester,Brooklyn,Brownsville,Boro Zone,Unknown,NA,N/A
green,2,2017-06-01T00:11:10.000+08:00,2017-06-01T00:13:08.000+08:00,N,1,74,75,,,,,1,0.79,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,2017,6,1,0,11,10,2017-06-01,2017,6,1,0,13,8,2017-06-01,VFI,VeriFone Inc.,Jun,June,Cash,Standard rate,Manhattan,East Harlem North,Boro Zone,Manhattan,East Harlem South,Boro Zone
green,2,2017-06-01T00:04:45.000+08:00,2017-06-01T00:11:25.000+08:00,N,1,25,189,,,,,1,1.51,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1,1,2017,6,1,0,4,45,2017-06-01,2017,6,1,0,11,25,2017-06-01,VFI,VeriFone Inc.,Jun,June,Credit card,Standard rate,Brooklyn,Boerum Hill,Boro Zone,Brooklyn,Prospect Heights,Boro Zone
green,2,2017-06-01T00:02:00.000+08:00,2017-06-01T00:07:49.000+08:00,N,1,146,7,,,,,2,1.17,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1,2017,6,1,0,2,0,2017-06-01,2017,6,1,0,7,49,2017-06-01,VFI,VeriFone Inc.,Jun,June,Cash,Standard rate,Queens,Long Island City/Queens Plaza,Boro Zone,Queens,Astoria,Boro Zone
green,2,2017-06-01T00:05:58.000+08:00,2017-06-01T00:08:04.000+08:00,N,1,256,80,,,,,5,0.11,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1,2017,6,1,0,5,58,2017-06-01,2017,6,1,0,8,4,2017-06-01,VFI,VeriFone Inc.,Jun,June,Cash,Standard rate,Brooklyn,Williamsburg (South Side),Boro Zone,Brooklyn,East Williamsburg,Boro Zone
green,2,2017-06-01T00:07:18.000+08:00,2017-06-01T00:13:05.000+08:00,N,1,223,223,,,,,2,1.29,6.5,0.5,0.5,1.95,0.0,,0.3,9.75,1,1,2017,6,1,0,7,18,2017-06-01,2017,6,1,0,13,5,2017-06-01,VFI,VeriFone Inc.,Jun,June,Credit card,Standard rate,Queens,Steinway,Boro Zone,Queens,Steinway,Boro Zone
