6865428,2013-01-01 00:00:16,START,-73.957650000000001,40.717785999999997,2,-1
7104376,2013-01-01 00:00:16,START,-73.982325000000003,40.768825,3,-1
6886113,2013-01-01 00:00:18,START,-73.996499,40.737839000000001,4,-1
6921536,2013-01-01 00:00:19,START,-73.967805999999996,40.756152999999998,1,-1
6902089,2013-01-01 00:00:19,START,-74.005643000000006,40.726165999999999,1,-1
7061185,2013-01-01 00:00:20,START,-73.970097999999993,40.768006999999997,1,-1
2407261,2013-01-01 00:00:20,START,-74.000219999999999,40.725467999999999,1,-1
13639909,2013-01-01 00:00:21,START,-73.993382999999994,40.752062000000002,1,-1
7067979,2013-01-01 00:00:22,START,-73.980580000000003,40.769863000000001,2,-1
2421529,2013-01-01 00:00:23,START,-73.865562999999995,40.771013000000004,2,-1
6868989,2013-01-01 00:00:23,START,-74.00752,40.711506999999997,1,-1
6877091,2013-01-01 00:00:23,START,0,0,1,-1
6909969,2013-01-01 00:00:24,START,-73.987868000000006,40.724018999999998,1,-1
6932091,2013-01-01 00:00:25,START,-73.989080999999999,40.748309999999996,1,-1
7076589,2013-01-01 00:00:27,START,-73.794618999999997,40.657209000000002,1,-1
6899498,2013-01-01 00:00:27,START,-74.004317999999998,40.752755000000001,2,-1
7122071,2013-01-01 00:00:28,START,-73.989177999999995,40.744715999999997,1,-1
2399294,2013-01-01 00:00:30,START,-73.988761999999994,40.731085,2,-1
6871238,2013-01-01 00:00:31,START,-73.960241999999994,40.775672,4,-1
2419068,2013-01-01 00:00:32,START,-74.006330000000005,40.712012999999999,1,-1
2415365,2013-01-01 00:00:33,START,-73.961055999999999,40.765017999999998,2,-1
6928296,2013-01-01 00:00:34,START,-73.982962999999998,40.742156000000001,1,-1
6877650,2013-01-01 00:00:36,END,-73.991641999999999,40.726658999999998,1,0.10000000000000001
6876011,2013-01-01 00:00:36,START,-73.994270999999998,40.756459,1,-1
6222368,2013-01-01 00:00:40,START,-74.005161999999999,40.720531000000001,1,-1
13643142,2013-01-01 00:00:43,START,-73.979073,40.744320999999999,1,-1
2420923,2013-01-01 00:00:44,START,-73.952364000000003,40.786571000000002,1,-1
2396163,2013-01-01 00:00:44,START,-73.978267000000002,40.745547999999999,1,-1
2434111,2013-01-01 00:00:44,START,-74.004632999999998,40.746944999999997,1,-1
6885387,2013-01-01 00:00:46,START,-73.994050999999999,40.718226999999999,1,-1
7076255,2013-01-01 00:00:47,START,-73.995285999999993,40.739257000000002,2,-1
6910312,2013-01-01 00:00:49,START,-74.001670000000004,40.729377999999997,1,-1
6912484,2013-01-01 00:00:50,START,-73.979378999999994,40.746175999999998,3,-1
875788,2013-01-01 00:00:50,START,-73.988570999999993,40.764046,2,-1
6734999,2013-01-01 00:00:53,START,-73.975192000000007,40.792673999999998,1,-1
6884566,2013-01-01 00:00:53,START,-73.990132000000003,40.738563999999997,1,-1
2439468,2013-01-01 00:00:54,START,-73.940374000000006,40.750771999999998,2,-1
2406395,2013-01-01 00:00:54,START,-73.977699000000001,40.783963,1,-1
2393466,2013-01-01 00:00:54,START,-73.981390000000005,40.768737000000002,1,-1
2450648,2013-01-01 00:00:55,START,-73.962649999999996,40.767468999999998,1,-1
7101012,2013-01-01 00:00:56,START,-73.865970000000004,40.770850000000003,4,-1
6705838,2013-01-01 00:00:56,START,-73.982952999999995,40.738948999999998,1,-1
11642450,2013-01-01 00:01:00,END,0,0,1,0.01
913874,2013-01-01 00:01:00,START,-73.781882999999993,40.644846999999999,1,-1
913555,2013-01-01 00:01:00,START,-73.866349999999997,40.771442,3,-1
898573,2013-01-01 00:01:00,START,-73.924959999999999,40.706707000000002,5,-1
936655,2013-01-01 00:01:00,START,-73.928861999999995,40.704816999999998,1,-1
897982,2013-01-01 00:01:00,START,-73.942840000000004,40.797029999999999,1,-1
11643742,2013-01-01 00:01:00,START,-73.952079999999995,40.790166999999997,6,-1
940171,2013-01-01 00:01:00,START,-73.952905000000001,40.823251999999997,2,-1
946526,2013-01-01 00:01:00,START,-73.957571999999999,40.722226999999997,6,-1
11642449,2013-01-01 00:01:00,START,-73.957677000000004,40.714570000000002,5,-1
11643717,2013-01-01 00:01:00,START,-73.959697000000006,40.776882000000001,1,-1
924365,2013-01-01 00:01:00,START,-73.964815000000002,40.764028000000003,1,-1
924203,2013-01-01 00:01:00,START,-73.968192000000002,40.762427000000002,1,-1
899800,2013-01-01 00:01:00,START,-73.971135000000004,40.758977999999999,1,-1
1115433,2013-01-01 00:01:00,START,-73.973145000000002,40.752825000000001,2,-1
914160,2013-01-01 00:01:00,START,-73.973470000000006,40.792582000000003,2,-1
950320,2013-01-01 00:01:00,START,-73.975646999999995,40.760736999999999,4,-1
900409,2013-01-01 00:01:00,START,-73.975864999999999,40.75468,5,-1
11641894,2013-01-01 00:01:00,START,-73.976177000000007,40.744942000000002,1,-1
924366,2013-01-01 00:01:00,START,-73.976230000000001,40.754387000000001,5,-1
898580,2013-01-01 00:01:00,START,-73.976753000000002,40.750706999999998,1,-1
898587,2013-01-01 00:01:00,START,-73.977050000000006,40.743139999999997,4,-1
912548,2013-01-01 00:01:00,START,-73.977481999999995,40.738301999999997,1,-1
926878,2013-01-01 00:01:00,START,-73.977806999999999,40.788997000000002,1,-1
11641897,2013-01-01 00:01:00,START,-73.977869999999996,40.789104999999999,1,-1
899828,2013-01-01 00:01:00,START,-73.97824,40.748530000000002,1,-1
925332,2013-01-01 00:01:00,START,-73.97972,40.752401999999996,1,-1
11641901,2013-01-01 00:01:00,START,-73.980365000000006,40.730497,6,-1
900435,2013-01-01 00:01:00,START,-73.981274999999997,40.747272000000002,2,-1
926984,2013-01-01 00:01:00,START,-73.981437,40.768737000000002,1,-1
899182,2013-01-01 00:01:00,START,-73.981915000000001,40.771166999999998,6,-1
900416,2013-01-01 00:01:00,START,-73.982129999999998,40.758445000000002,1,-1
11643099,2013-01-01 00:01:00,START,-73.982217000000006,40.768768000000001,1,-1
899826,2013-01-01 00:01:00,START,-73.982652999999999,40.772267999999997,2,-1
925576,2013-01-01 00:01:00,START,-73.982839999999996,40.756816999999998,1,-1
11644339,2013-01-01 00:01:00,START,-73.983181999999999,40.730606999999999,1,-1
897983,2013-01-01 00:01:00,START,-73.98415,40.748502000000002,1,-1
931459,2013-01-01 00:01:00,START,-73.985292000000001,40.763472,3,-1
936648,2013-01-01 00:01:00,START,-73.987166999999999,40.761108,1,-1
899181,2013-01-01 00:01:00,START,-73.987369999999999,40.724862000000002,3,-1
919119,2013-01-01 00:01:00,START,-73.987489999999994,40.752037000000001,1,-1
11642451,2013-01-01 00:01:00,START,-73.987740000000002,40.719861999999999,6,-1
11641895,2013-01-01 00:01:00,START,-73.987762000000004,40.732461999999998,1,-1
11644334,2013-01-01 00:01:00,START,-73.988731999999999,40.719481999999999,1,-1
923176,2013-01-01 00:01:00,START,-73.988874999999993,40.692362000000003,1,-1
2436817,2013-01-01 00:01:00,START,-73.988938000000005,40.750279999999997,1,-1
914154,2013-01-01 00:01:00,START,-73.989379999999997,40.73507,5,-1
919113,2013-01-01 00:01:00,START,-73.989642000000003,40.74709,1,-1
934236,2013-01-01 00:01:00,START,-73.989851999999999,40.738632000000003,1,-1
927466,2013-01-01 00:01:00,START,-73.991225,40.727648000000002,2,-1
938094,2013-01-01 00:01:00,START,-73.991567000000003,40.735881999999997,2,-1
909211,2013-01-01 00:01:00,START,-73.992267999999996,40.734541999999998,3,-1
957917,2013-01-01 00:01:00,START,-73.994164999999995,40.751384999999999,1,-1
897957,2013-01-01 00:01:00,START,-73.997626999999994,40.724187000000001,1,-1
915368,2013-01-01 00:01:00,START,-73.999193000000005,40.732509999999998,1,-1
11641896,2013-01-01 00:01:00,START,-73.999830000000003,40.721867000000003,5,-1
11642475,2013-01-01 00:01:00,START,-74.003200000000007,40.708311999999999,6,-1
11643721,2013-01-01 00:01:00,START,-74.003356999999994,40.732582000000001,5,-1
898578,2013-01-01 00:01:00,START,-74.004171999999997,40.720947000000002,4,-1
900429,2013-01-01 00:01:00,START,-74.004519999999999,40.721241999999997,1,-1
917589,2013-01-01 00:01:00,START,-74.007080000000002,40.743671999999997,1,-1
11642450,2013-01-01 00:01:00,START,0,0,1,-1
6902930,2013-01-01 00:01:01,START,-73.975814,40.752025000000003,1,-1
6915820,2013-01-01 00:01:01,START,-73.979091999999994,40.727389000000002,2,-1
7102187,2013-01-01 00:01:01,START,-74.000833999999998,40.718704000000002,1,-1
2436252,2013-01-01 00:01:02,START,-73.865562999999995,40.770981999999997,2,-1
7073343,2013-01-01 00:01:02,START,0,0,1,-1
2413866,2013-01-01 00:01:03,START,-74.003991999999997,40.732857000000003,2,-1
6906634,2013-01-01 00:01:04,START,-73.940646000000001,40.711807999999998,1,-1
2401451,2013-01-01 00:01:04,START,-73.981986000000006,40.769857999999999,2,-1
6938912,2013-01-01 00:01:04,START,-73.993157999999994,40.738326000000001,1,-1
2455024,2013-01-01 00:01:05,START,-73.978109000000003,40.788967,4,-1
12914524,2013-01-01 00:01:07,START,-73.953537999999995,40.775415000000002,1,-1
7088196,2013-01-01 00:01:08,START,-74.008857000000006,40.740453000000002,1,-1
13060923,2013-01-01 00:01:09,START,-73.930034000000006,40.767395,1,-1
2411724,2013-01-01 00:01:09,START,-73.977682000000001,40.786990000000003,1,-1
6910145,2013-01-01 00:01:10,START,-73.991478000000001,40.738954999999997,1,-1
2417101,2013-01-01 00:01:12,START,-73.977337000000006,40.751784000000001,1,-1
6881837,2013-01-01 00:01:15,START,-73.948120000000003,40.789791999999998,1,-1
6718036,2013-01-01 00:01:18,START,-73.992242000000005,40.725605999999999,1,-1
2400183,2013-01-01 00:01:19,START,-74.006568000000001,40.739708999999998,4,-1
2407604,2013-01-01 00:01:20,START,-73.990752000000001,40.729792000000003,2,-1
7061185,2013-01-01 00:01:22,END,-73.969772000000006,40.767834999999998,1,2.2000000000000002
6913700,2013-01-01 00:01:22,START,-73.980985000000004,40.688896999999997,2,-1
7078098,2013-01-01 00:01:22,START,-73.997574,40.760525000000001,2,-1
2389878,2013-01-01 00:01:23,START,-73.992869999999996,40.745348999999997,1,-1
2444782,2013-01-01 00:01:26,START,-73.965014999999994,40.755862,1,-1
6935362,2013-01-01 00:01:28,START,-73.965976999999995,40.762298000000001,3,-1
7081522,2013-01-01 00:01:29,START,-73.955443000000002,40.779499000000001,1,-1
6914511,2013-01-01 00:01:29,START,-73.994868999999994,40.759372999999997,1,-1
2414886,2013-01-01 00:01:29,START,-74.012584000000004,40.701659999999997,1,-1
6911897,2013-01-01 00:01:31,START,-73.987055999999995,40.739874,1,-1
7065149,2013-01-01 00:01:32,START,-73.991984000000002,40.744312999999998,1,-1
6898016,2013-01-01 00:01:34,START,-73.962638999999996,40.794666999999997,1,-1
6930435,2013-01-01 00:01:35,START,-73.923777999999999,40.770325999999997,1,-1
7104097,2013-01-01 00:01:35,START,-73.977900000000005,40.757911,1,-1
7082208,2013-01-01 00:01:35,START,-73.983271000000002,40.766891000000001,2,-1
6913491,2013-01-01 00:01:35,START,-73.993809999999996,40.735888000000003,4,-1
2406581,2013-01-01 00:01:36,START,-73.999627000000004,40.717097000000003,1,-1
7085397,2013-01-01 00:01:37,END,-73.977334999999997,40.751990999999997,1,0.20000000000000001
6888347,2013-01-01 00:01:37,START,-73.981164000000007,40.741706999999998,1,-1
6222368,2013-01-01 00:01:40,END,-74.003928999999999,40.725656000000001,1,0.29999999999999999
7053820,2013-01-01 00:01:40,START,-73.990477999999996,40.686691000000003,1,-1
6934861,2013-01-01 00:01:40,START,-73.994307000000006,40.746119,2,-1
6902704,2013-01-01 00:01:41,START,-73.957376999999994,40.673349000000002,1,-1
2404485,2013-01-01 00:01:41,START,-73.994410999999999,40.740400999999999,1,-1
13203702,2013-01-01 00:01:43,START,-73.955888999999999,40.772244999999998,1,-1
7077968,2013-01-01 00:01:47,START,-73.975762000000003,40.786800999999997,2,-1
7087212,2013-01-01 00:01:47,START,-73.979108999999994,40.743656000000001,2,-1
7100332,2013-01-01 00:01:50,START,-73.986851999999999,40.761561999999998,4,-1
6868128,2013-01-01 00:01:51,START,-73.982234000000005,40.768664000000001,1,-1
2392663,2013-01-01 00:01:52,START,-73.988150000000005,40.728813000000002,3,-1
7075895,2013-01-01 00:01:53,START,-74.001344000000003,40.762141999999997,2,-1
2441575,2013-01-01 00:01:54,START,-73.946433999999996,40.777177000000002,1,-1
6882440,2013-01-01 00:01:54,START,-73.981493,40.767611000000002,2,-1
2422356,2013-01-01 00:01:55,START,-73.968573000000006,40.799391999999997,1,-1
7084875,2013-01-01 00:01:57,START,-73.956075999999996,40.771543000000001,2,-1
7092762,2013-01-01 00:01:57,START,-73.989875999999995,40.731887,1,-1
6908544,2013-01-01 00:01:57,START,-74.012083000000004,40.707442,2,-1
6907487,2013-01-01 00:01:58,START,-74.005695000000003,40.740347999999997,3,-1
6904982,2013-01-01 00:01:59,START,-73.988135,40.728749999999998,1,-1
2404028,2013-01-01 00:01:59,START,-74.003677999999994,40.741886000000001,1,-1
11643742,2013-01-01 00:02:00,END,-73.948921999999996,40.794322000000001,6,0.45000000000000001
899827,2013-01-01 00:02:00,END,-73.962440000000001,40.715007,1,0.44
11642475,2013-01-01 00:02:00,END,-74.005605000000003,40.70655,6,0.34000000000000002
898579,2013-01-01 00:02:00,END,0,0,1,0
928220,2013-01-01 00:02:00,START,-73.785124999999994,40.648532000000003,1,-1
904550,2013-01-01 00:02:00,START,-73.864782000000005,40.770380000000003,2,-1
911377,2013-01-01 00:02:00,START,-73.866077000000004,40.771365000000003,5,-1
932074,2013-01-01 00:02:00,START,-73.866612000000003,40.771157000000002,6,-1
11643732,2013-01-01 00:02:00,START,-73.868144999999998,40.772661999999997,1,-1
931765,2013-01-01 00:02:00,START,-73.871201999999997,40.773817999999999,1,-1
14592782,2013-01-01 00:02:00,START,-73.920867000000001,40.743074999999997,5,-1
940324,2013-01-01 00:02:00,START,-73.940285000000003,40.825037000000002,3,-1
14592803,2013-01-01 00:02:00,START,-73.942227000000003,40.790872,1,-1
11643741,2013-01-01 00:02:00,START,-73.944618000000006,40.78313,1,-1
11643076,2013-01-01 00:02:00,START,-73.945282000000006,40.747675000000001,1,-1
949104,2013-01-01 00:02:00,START,-73.950277,40.795467000000002,1,-1
899788,2013-01-01 00:02:00,START,-73.950483000000006,40.779736999999997,1,-1
919117,2013-01-01 00:02:00,START,-73.953518000000003,40.775438000000001,1,-1
910605,2013-01-01 00:02:00,START,-73.955522000000002,40.779541999999999,1,-1
922102,2013-01-01 00:02:00,START,-73.955806999999993,40.785040000000002,3,-1
924965,2013-01-01 00:02:00,START,-73.956557000000004,40.771172,1,-1
11642464,2013-01-01 00:02:00,START,-73.956639999999993,40.719034999999998,1,-1
899198,2013-01-01 00:02:00,START,-73.959299999999999,40.653112,3,-1
11643077,2013-01-01 00:02:00,START,-73.959630000000004,40.762802000000001,1,-1
11643080,2013-01-01 00:02:00,START,-73.968967000000006,40.758125,1,-1
11642452,2013-01-01 00:02:00,START,-73.970460000000003,40.764997000000001,1,-1
912886,2013-01-01 00:02:00,START,-73.972842999999997,40.795096999999998,6,-1
926881,2013-01-01 00:02:00,START,-73.975174999999993,40.756126999999999,1,-1
11643718,2013-01-01 00:02:00,START,-73.975785000000002,40.761204999999997,1,-1
902260,2013-01-01 00:02:00,START,-73.976074999999994,40.788587,5,-1
909380,2013-01-01 00:02:00,START,-73.976662000000005,40.785511999999997,3,-1
14592798,2013-01-01 00:02:00,START,-73.977086999999997,40.789923000000002,1,-1
915569,2013-01-01 00:02:00,START,-73.978245000000001,40.784036999999998,3,-1
11642473,2013-01-01 00:02:00,START,-73.978527999999997,40.745348,4,-1
911242,2013-01-01 00:02:00,START,-73.979259999999996,40.753062,1,-1
14593381,2013-01-01 00:02:00,START,-73.979399999999998,40.783659999999998,1,-1
917265,2013-01-01 00:02:00,START,-73.980076999999994,40.774647000000002,2,-1
927468,2013-01-01 00:02:00,START,-73.980180000000004,40.761575000000001,1,-1
14592799,2013-01-01 00:02:00,START,-73.980446999999998,40.765663000000004,1,-1
931937,2013-01-01 00:02:00,START,-73.980616999999995,40.753824999999999,1,-1
925956,2013-01-01 00:02:00,START,-73.980872000000005,40.759524999999996,1,-1
899176,2013-01-01 00:02:00,START,-73.981166999999999,40.741472000000002,1,-1
900413,2013-01-01 00:02:00,START,-73.981285,40.724912000000003,6,-1
898582,2013-01-01 00:02:00,START,-73.981544999999997,40.781475,1,-1
906676,2013-01-01 00:02:00,START,-73.981866999999994,40.716585000000002,1,-1
899806,2013-01-01 00:02:00,START,-73.981932999999998,40.769607000000001,1,-1
920237,2013-01-01 00:02:00,START,-73.981956999999994,40.691141999999999,1,-1
926227,2013-01-01 00:02:00,START,-73.982015000000004,40.771562000000003,1,-1
11643722,2013-01-01 00:02:00,START,-73.982681999999997,40.731147999999997,1,-1
11642482,2013-01-01 00:02:00,START,-73.983012000000002,40.722586999999997,1,-1
915379,2013-01-01 00:02:00,START,-73.983298000000005,40.734963,1,-1
925335,2013-01-01 00:02:00,START,-73.987277000000006,40.744346999999998,1,-1
927475,2013-01-01 00:02:00,START,-73.987297999999996,40.718451999999999,2,-1
917264,2013-01-01 00:02:00,START,-73.987542000000005,40.770511999999997,1,-1
914158,2013-01-01 00:02:00,START,-73.987899999999996,40.729461999999998,1,-1
11642478,2013-01-01 00:02:00,START,-73.987904999999998,40.731907,5,-1
924202,2013-01-01 00:02:00,START,-73.991202999999999,40.730215000000001,1,-1
926231,2013-01-01 00:02:00,START,-73.991652000000002,40.749961999999996,1,-1
900430,2013-01-01 00:02:00,START,-73.992071999999993,40.72542,1,-1
917043,2013-01-01 00:02:00,START,-73.992802999999995,40.734070000000003,2,-1
937503,2013-01-01 00:02:00,START,-73.992832000000007,40.723314999999999,2,-1
11642446,2013-01-01 00:02:00,START,-73.992981999999998,40.719701999999998,1,-1
11642480,2013-01-01 00:02:00,START,-73.992997000000003,40.742806999999999,1,-1
898559,2013-01-01 00:02:00,START,-73.993949999999998,40.756635000000003,1,-1
937681,2013-01-01 00:02:00,START,-73.994512999999998,40.743761999999997,1,-1
906079,2013-01-01 00:02:00,START,-73.995050000000006,40.760255000000001,1,-1
925429,2013-01-01 00:02:00,START,-73.995242000000005,40.759287,1,-1
914760,2013-01-01 00:02:00,START,-73.996300000000005,40.744362000000002,6,-1
14592797,2013-01-01 00:02:00,START,-73.997624999999999,40.763857999999999,1,-1
906098,2013-01-01 00:02:00,START,-73.998172999999994,40.741211999999997,1,-1
911254,2013-01-01 00:02:00,START,-73.998684999999995,40.734070000000003,2,-1
900428,2013-01-01 00:02:00,START,-74.003195000000005,40.733032000000001,6,-1
922902,2013-01-01 00:02:00,START,-74.003416999999999,40.751466999999998,1,-1
898590,2013-01-01 00:02:00,START,-74.003432000000004,40.751486999999997,1,-1
11642456,2013-01-01 00:02:00,START,-74.003957,40.741957999999997,1,-1
11643743,2013-01-01 00:02:00,START,-74.004109999999997,40.654502000000001,1,-1
11643081,2013-01-01 00:02:00,START,-74.004149999999996,40.720931999999998,1,-1
927482,2013-01-01 00:02:00,START,-74.005193000000006,40.725605000000002,1,-1
934237,2013-01-01 00:02:00,START,-74.006382000000002,40.739595000000001,2,-1
911189,2013-01-01 00:02:00,START,-74.006628000000006,40.731487000000001,1,-1
915392,2013-01-01 00:02:00,START,-74.013017000000005,40.702392000000003,2,-1
11643073,2013-01-01 00:02:00,START,0,0,1,-1
898579,2013-01-01 00:02:00,START,0,0,1,-1
918572,2013-01-01 00:02:00,START,0,0,3,-1
7086757,2013-01-01 00:02:02,START,-73.994331000000003,40.719624000000003,1,-1
2444581,2013-01-01 00:02:03,START,-73.870762999999997,40.773784999999997,2,-1
6918323,2013-01-01 00:02:03,START,-73.957508000000004,40.708280999999999,3,-1
6702048,2013-01-01 00:02:03,START,-73.977587999999997,40.751910000000002,2,-1
7064189,2013-01-01 00:02:03,START,-74.011937000000003,40.709167999999998,1,-1
2445814,2013-01-01 00:02:04,START,-73.987817000000007,40.728614999999998,1,-1
6908793,2013-01-01 00:02:05,START,-73.925692999999995,40.701365000000003,1,-1
6917102,2013-01-01 00:02:05,START,-73.970943000000005,40.747571999999998,2,-1
6896449,2013-01-01 00:02:05,START,-73.972810999999993,40.793160999999998,1,-1
2437385,2013-01-01 00:02:06,START,-73.979382999999999,40.752806999999997,2,-1
6870724,2013-01-01 00:02:06,START,-73.991961000000003,40.726267,1,-1
6907007,2013-01-01 00:02:07,START,0,0,1,-1
6893335,2013-01-01 00:02:09,START,-73.953902999999997,40.779291000000001,2,-1
2392628,2013-01-01 00:02:09,START,-73.993961999999996,40.752450000000003,1,-1
2396771,2013-01-01 00:02:10,START,-73.985363000000007,40.747602999999998,2,-1
2419565,2013-01-01 00:02:10,START,-74.002955,40.723484999999997,1,-1
7055771,2013-01-01 00:02:12,START,-73.999387999999996,40.739438,1,-1
6919315,2013-01-01 00:02:14,START,-73.965226999999999,40.806432999999998,5,-1
2405500,2013-01-01 00:02:15,START,-73.995097999999999,40.759734000000002,2,-1
6918290,2013-01-01 00:02:16,START,-73.984376999999995,40.745877,2,-1
7090681,2013-01-01 00:02:16,START,-73.986642000000003,40.729953999999999,2,-1
2456975,2013-01-01 00:02:16,START,-74.005022999999994,40.723481,1,-1
6894893,2013-01-01 00:02:17,START,-74.001282000000003,40.727696999999999,1,-1
2422386,2013-01-01 00:02:18,START,-73.971214000000003,40.755274999999997,2,-1
6895055,2013-01-01 00:02:18,START,-73.995311999999998,40.739562999999997,1,-1
2445917,2013-01-01 00:02:19,START,-73.998778000000001,40.751907000000003,1,-1
2407016,2013-01-01 00:02:20,START,-73.870485000000002,40.773484000000003,2,-1
2402630,2013-01-01 00:02:20,START,-73.988489000000001,40.752253000000003,1,-1
6897005,2013-01-01 00:02:20,START,-73.989473000000004,40.745500999999997,1,-1
7104095,2013-01-01 00:02:21,START,-73.976515000000006,40.744129999999998,4,-1
7104097,2013-01-01 00:02:23,END,-73.978016999999994,40.757362000000001,1,1.2
7075914,2013-01-01 00:02:23,START,-73.981513000000007,40.758519999999997,3,-1
6898822,2013-01-01 00:02:26,START,-74.003213000000002,40.734200000000001,1,-1
