taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_minute,pickup_second,pickup_date,dropoff_year,dropoff_month,dropoff_day,dropoff_hour,dropoff_minute,dropoff_second,dropoff_date,vendor_abbreviation,vendor_description,month_name_short,month_name_full,payment_type_description,rate_code_description,pickup_borough,pickup_zone,pickup_service_zone,dropoff_borough,dropoff_zone,dropoff_service_zone
yellow,CMT,2010-02-12T12:40:10.000+08:00,2010-02-12T13:08:29.000+08:00,0,1,0,0,-73.975876,40.751356,-74.006257,40.740444,1,2.5,14.5,0.0,0.5,0.0,0.0,0.0,15.0,CAS,2010,2,12,12,40,10,2010-02-12,2010,2,12,13,8,29,2010-02-12,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-11T13:44:55.000+08:00,2010-02-11T14:01:13.000+08:00,0,1,0,0,-73.977376,40.736652,-73.983497,40.764958,2,2.7,10.9,0.0,0.5,0.0,0.0,0.0,11.4,CAS,2010,2,11,13,44,55,2010-02-11,2010,2,11,14,1,13,2010-02-11,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-13T04:05:55.000+08:00,2010-02-13T04:14:14.000+08:00,0,1,0,0,-74.005648,40.726375,-73.981175,40.720853,1,1.5,6.9,0.5,0.5,1.0,0.0,0.0,8.9,CRE,2010,2,13,4,5,55,2010-02-13,2010,2,13,4,14,14,2010-02-13,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-12T18:48:01.000+08:00,2010-02-12T18:56:06.000+08:00,0,1,0,0,-73.977598,40.738111,-73.95698,40.766331,1,2.2,7.3,1.0,0.5,0.0,0.0,0.0,8.8,CAS,2010,2,12,18,48,1,2010-02-12,2010,2,12,18,56,6,2010-02-12,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-13T20:58:14.000+08:00,2010-02-13T21:02:16.000+08:00,0,1,0,0,-73.959574,40.763086,-73.947547,40.779517,2,1.3,5.3,0.5,0.5,1.26,0.0,0.0,7.56,CRE,2010,2,13,20,58,14,2010-02-13,2010,2,13,21,2,16,2010-02-13,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-13T13:48:00.000+08:00,2010-02-13T14:03:32.000+08:00,0,1,0,0,-73.99799,40.722559,-73.977391,40.743858,1,2.1,10.1,0.0,0.5,0.0,0.0,0.0,10.6,CAS,2010,2,13,13,48,0,2010-02-13,2010,2,13,14,3,32,2010-02-13,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-14T01:29:51.000+08:00,2010-02-14T02:13:15.000+08:00,0,1,0,0,-73.967236,40.756811,-74.07406,40.609122,4,16.3,39.7,0.5,0.5,0.0,13.71,0.0,54.41,CAS,2010,2,14,1,29,51,2010-02-14,2010,2,14,2,13,15,2010-02-14,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-14T17:53:27.000+08:00,2010-02-14T18:01:51.000+08:00,0,1,0,0,-73.93922,40.752347,-73.923014,40.760811,2,1.3,6.1,0.0,0.5,0.0,0.0,0.0,6.6,CAS,2010,2,14,17,53,27,2010-02-14,2010,2,14,18,1,51,2010-02-14,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-13T05:09:37.000+08:00,2010-02-13T05:14:39.000+08:00,0,1,0,0,-74.001726,40.741344,-73.988582,40.731488,1,1.2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,NA,2010,2,13,5,9,37,2010-02-13,2010,2,13,5,14,39,2010-02-13,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
yellow,CMT,2010-02-13T11:21:03.000+08:00,2010-02-13T11:22:02.000+08:00,0,1,0,0,-73.97904,40.776836,-73.979091,40.776777,1,0.0,2.5,0.0,0.5,0.0,0.0,0.0,3.0,CAS,2010,2,13,11,21,3,2010-02-13,2010,2,13,11,22,2,2010-02-13,CMT,"Creative Mobile Technologies, LLC",Feb,February,"",Standard rate,"","","","","",""
