green,2,2016-06-01T02:46:38.000+08:00,2016-06-01T03:06:40.000+08:00,N,1,0,0,-73.93058013916016,40.6951789855957,-74.00005340576172,40.72904586791992,1,5.24,19.5,0.5,0.5,6.24,0.0,,0.3,27.04,1,1
green,2,2016-06-01T02:55:26.000+08:00,2016-06-01T03:06:52.000+08:00,N,1,0,0,-73.94692993164062,40.79255294799805,-73.95156860351562,40.82516098022461,1,3.14,11.5,0.5,0.5,2.56,0.0,,0.3,15.36,1,1
green,2,2016-06-01T02:50:36.000+08:00,2016-06-01T03:08:39.000+08:00,N,1,0,0,-73.94453430175781,40.82395553588867,-73.99465942382812,40.750423431396484,1,7.5,23.5,0.5,0.5,2.0,0.0,,0.3,26.8,1,1
green,2,2016-06-01T02:57:04.000+08:00,2016-06-01T03:07:52.000+08:00,N,1,0,0,-73.95220947265625,40.82387161254883,-73.91436004638672,40.814697265625,1,2.27,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1
green,2,2016-06-01T02:52:03.000+08:00,2016-06-01T03:08:12.000+08:00,N,1,0,0,-73.95797729492188,40.71782684326172,-73.95401763916016,40.655120849609375,3,4.9,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,1,1
green,2,2016-06-01T02:59:03.000+08:00,2016-06-01T03:09:25.000+08:00,N,1,0,0,-73.96532440185547,40.71103286743164,-73.98968505859375,40.714168548583984,1,2.76,11.0,0.5,0.5,2.46,0.0,,0.3,14.76,1,1
green,2,2016-06-01T02:58:43.000+08:00,2016-06-01T03:03:00.000+08:00,N,1,0,0,-73.92133331298828,40.76664352416992,-73.92542266845703,40.76170349121094,1,1.04,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1
green,2,2016-06-01T02:37:36.000+08:00,2016-06-02T00:00:00.000+08:00,N,1,0,0,-73.94920349121094,40.68266677856445,-73.98358154296875,40.72590255737305,1,6.82,25.5,0.5,0.5,0.0,0.0,,0.3,26.8,2,1
green,2,2016-06-01T02:56:23.000+08:00,2016-06-01T03:08:51.000+08:00,N,1,0,0,-73.95157623291016,40.713966369628906,-73.91878509521484,40.689823150634766,1,2.7,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2,1
green,2,2016-06-01T02:52:21.000+08:00,2016-06-01T03:11:12.000+08:00,N,1,0,0,-73.90430450439453,40.74534606933594,-73.90174102783203,40.74563980102539,1,3.63,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2,1
green,2,2016-06-01T02:52:27.000+08:00,2016-06-01T03:11:18.000+08:00,N,1,0,0,-73.95732879638672,40.66463088989258,-73.91264343261719,40.655826568603516,1,3.14,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1
green,2,2016-06-01T02:57:29.000+08:00,2016-06-01T03:12:29.000+08:00,N,1,0,0,-73.95645141601562,40.72075271606445,-73.92157745361328,40.688838958740234,2,3.53,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1
green,2,2016-06-01T02:59:57.000+08:00,2016-06-01T03:13:18.000+08:00,N,1,0,0,-73.95773315429688,40.717979431152344,-73.8992919921875,40.7460823059082,6,5.11,17.0,0.5,0.5,0.0,0.0,,0.3,18.3,2,1
green,2,2016-06-01T02:00:23.000+08:00,2016-06-01T03:14:17.000+08:00,N,1,0,0,-73.94290161132812,40.70137023925781,-73.95580291748047,40.787628173828125,1,10.69,51.5,0.5,0.5,50.0,0.0,,0.3,102.8,1,1
green,2,2016-06-01T02:59:15.000+08:00,2016-06-01T03:16:50.000+08:00,N,1,0,0,-73.85661315917969,40.75130844116211,-73.9443588256836,40.746337890625,1,5.22,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,2,1
green,2,2016-06-01T02:54:37.000+08:00,2016-06-01T03:17:59.000+08:00,N,1,0,0,-73.88993072509766,40.74604797363281,-73.99153137207031,40.759639739990234,1,6.28,22.5,0.5,0.5,0.0,0.0,,0.3,23.8,2,1
green,2,2016-06-01T02:58:02.000+08:00,2016-06-01T03:20:09.000+08:00,N,1,0,0,-73.94120025634766,40.67974090576172,-73.7763442993164,40.645652770996094,1,10.78,31.5,0.5,0.5,5.0,0.0,,0.3,37.8,1,1
green,2,2016-06-01T02:58:49.000+08:00,2016-06-01T03:21:40.000+08:00,N,1,0,0,-73.93973541259766,40.712196350097656,-73.98193359375,40.66663360595703,1,5.84,21.0,0.5,0.5,4.46,0.0,,0.3,26.76,1,1
green,2,2016-06-01T02:56:23.000+08:00,2016-06-01T03:21:23.000+08:00,N,1,0,0,-73.9546890258789,40.732627868652344,-73.85179138183594,40.82734680175781,1,11.79,34.0,0.5,0.5,0.0,0.0,,0.3,35.3,2,1
green,2,2016-06-01T02:09:45.000+08:00,2016-06-01T02:22:55.000+08:00,N,5,0,0,-73.8982162475586,40.852272033691406,-73.87823486328125,40.80967712402344,3,4.12,150.0,0.0,0.0,0.0,0.0,,0.0,150.0,2,2
green,2,2016-06-01T02:50:31.000+08:00,2016-06-01T03:22:02.000+08:00,N,1,0,0,-73.96637725830078,40.711307525634766,-73.94137573242188,40.62340545654297,1,12.62,37.0,0.5,0.5,7.66,0.0,,0.3,45.96,1,1
green,2,2016-06-01T02:07:44.000+08:00,2016-06-01T02:19:31.000+08:00,N,1,0,0,-73.9516830444336,40.790531158447266,-73.91407012939453,40.84368133544922,1,5.25,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2,1
