taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,CMT,2012-02-09T09:18:43.000+08:00,2012-02-09T09:42:59.000+08:00,N,1,0,0,-73.870992,40.773846,-73.960881,40.799622,2,8.0,20.9,0.0,0.5,0.0,4.8,0.0,26.2,CSH
yellow,CMT,2012-02-19T13:54:19.000+08:00,2012-02-19T13:59:11.000+08:00,N,1,0,0,-74.004988,40.740747,-73.995022,40.750019,1,0.9,4.9,0.0,0.5,1.0,0.0,0.0,6.4,CRD
yellow,CMT,2012-02-19T13:55:54.000+08:00,2012-02-19T14:45:28.000+08:00,N,1,0,0,-73.952086,40.790134,-73.994439,40.640092,1,15.2,40.9,0.0,0.5,0.0,0.0,0.0,41.4,CSH
yellow,CMT,2012-02-19T13:52:59.000+08:00,2012-02-19T13:58:21.000+08:00,N,1,0,0,-73.98449,40.77954,-73.971878,40.797015,2,1.3,5.7,0.0,0.5,0.0,0.0,0.0,6.2,CSH
yellow,CMT,2012-02-19T14:59:48.000+08:00,2012-02-19T15:09:32.000+08:00,N,1,0,0,-73.963302,40.758486,-73.988204,40.768825,1,1.5,7.3,0.0,0.5,0.0,0.0,0.0,7.8,CSH
yellow,CMT,2012-02-19T15:01:13.000+08:00,2012-02-19T15:08:54.000+08:00,N,1,0,0,-73.988417,40.769218,-73.962808,40.766685,2,1.8,6.9,0.0,0.5,1.48,0.0,0.0,8.88,CRD
yellow,CMT,2012-02-19T13:54:05.000+08:00,2012-02-19T14:17:02.000+08:00,N,1,0,0,-73.979902,40.754279,-74.010002,40.711073,1,3.5,13.7,0.0,0.5,3.55,0.0,0.0,17.75,CRD
yellow,CMT,2012-02-19T13:55:26.000+08:00,2012-02-19T14:12:07.000+08:00,N,1,0,0,-73.955695,40.78768,-73.988277,40.749533,1,3.7,12.9,0.0,0.5,0.0,0.0,0.0,13.4,CSH
yellow,CMT,2012-02-19T12:07:55.000+08:00,2012-02-19T12:09:58.000+08:00,N,1,0,0,-73.98806,40.749165,-73.981672,40.759198,1,0.8,4.1,0.0,0.5,0.0,0.0,0.0,4.6,CSH
yellow,CMT,2012-02-19T08:36:54.000+08:00,2012-02-19T08:58:06.000+08:00,N,2,0,0,-73.790143,40.647055,-73.978357,40.748267,1,15.9,45.0,0.0,0.5,0.0,4.8,0.0,50.3,CSH
yellow,CMT,2012-02-19T17:15:08.000+08:00,2012-02-19T17:17:59.000+08:00,N,1,0,0,-73.976992,40.763518,-73.967118,40.75686,1,0.8,4.1,0.0,0.5,0.92,0.0,0.0,5.52,CRD
yellow,CMT,2012-02-19T07:58:21.000+08:00,2012-02-19T08:07:38.000+08:00,N,1,0,0,-73.982238,40.776062,-73.98055,40.74235,2,2.9,8.9,0.0,0.5,0.0,0.0,0.0,9.4,CRD
yellow,CMT,2012-02-19T08:04:15.000+08:00,2012-02-19T08:05:26.000+08:00,N,1,0,0,-73.95189,40.777775,-73.956115,40.771964,1,0.5,3.3,0.0,0.5,0.0,0.0,0.0,3.8,CSH
yellow,CMT,2012-02-19T13:55:00.000+08:00,2012-02-19T14:11:27.000+08:00,N,1,0,0,-74.000431,40.727286,-73.976313,40.759789,1,3.0,11.3,0.0,0.5,0.0,0.0,0.0,11.8,CSH
yellow,CMT,2012-02-19T13:53:37.000+08:00,2012-02-19T14:19:30.000+08:00,N,1,0,0,-73.947237,40.74825,-73.988047,40.777378,1,4.1,16.9,0.0,0.5,2.6,0.0,0.0,20.0,CRD
yellow,CMT,2012-02-19T13:54:59.000+08:00,2012-02-19T14:16:37.000+08:00,N,1,0,0,-73.95992,40.766958,-74.000307,40.74672,0,3.4,13.3,0.0,0.5,0.0,0.0,0.0,13.8,CSH
yellow,CMT,2012-02-19T16:13:43.000+08:00,2012-02-19T16:31:44.000+08:00,N,1,0,0,-73.98512,40.748588,-74.011529,40.709586,1,5.8,16.1,0.0,0.5,0.0,0.0,0.0,16.6,CSH
yellow,CMT,2012-02-19T17:15:51.000+08:00,2012-02-19T17:30:04.000+08:00,N,1,0,0,-74.008155,40.70519,-73.978752,40.758292,4,5.6,15.3,0.0,0.5,0.0,0.0,0.0,15.8,CSH
yellow,CMT,2012-02-19T17:14:49.000+08:00,2012-02-19T17:19:45.000+08:00,N,1,0,0,-73.977938,40.742318,-73.98047,40.730214,1,1.2,5.3,0.0,0.5,1.0,0.0,0.0,6.8,CRD
yellow,CMT,2012-02-19T17:16:38.000+08:00,2012-02-19T17:19:35.000+08:00,N,1,0,0,-73.960619,40.761627,-73.960846,40.769852,1,0.8,4.1,0.0,0.5,0.0,0.0,0.0,4.6,CSH
yellow,CMT,2012-02-19T11:16:34.000+08:00,2012-02-19T11:23:36.000+08:00,N,1,0,0,-73.961866,40.776222,-73.97961,40.783838,1,1.2,6.1,0.0,0.5,0.0,0.0,0.0,6.6,CSH
yellow,CMT,2012-02-19T08:37:04.000+08:00,2012-02-19T08:40:52.000+08:00,N,1,0,0,-73.962012,40.795463,-73.973689,40.792267,1,0.9,4.9,0.0,0.5,1.62,0.0,0.0,7.02,CRD
