VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,2017-09-01 00:14:42,2017-09-01 00:18:48,N,1,7,7,1,.82,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-09-01 00:19:42,2017-09-01 00:27:27,N,1,7,146,1,1.13,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-09-01 00:41:30,2017-09-01 00:45:32,N,1,7,7,1,.63,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2017-09-01 00:34:10,2017-09-01 00:52:10,N,1,93,255,1,9.33,27.5,0.5,0.5,5.76,0,,0.3,34.56,1,1
2,2017-09-01 00:53:44,2017-09-01 01:11:09,N,1,255,61,2,5.25,18,0.5,0.5,0,0,,0.3,19.3,2,1
2,2017-09-01 00:14:26,2017-09-01 00:22:03,N,1,92,252,1,2.13,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-09-01 00:59:56,2017-09-01 01:08:26,N,1,92,53,1,2.14,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-09-01 00:30:25,2017-09-01 00:47:15,N,1,255,179,1,4.38,16,0.5,0.5,0,0,,0.3,17.3,2,1
1,2017-09-01 00:30:04,2017-09-01 00:49:39,N,5,47,127,1,3.00,0,0,0,0,0,,0,0,2,2
2,2017-09-01 00:21:58,2017-09-01 00:25:17,N,1,41,42,1,1.04,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-09-01 00:52:41,2017-09-01 01:01:16,N,1,61,89,1,1.76,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-09-01 00:39:06,2017-09-01 00:42:32,N,1,7,7,1,.55,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2017-09-01 00:01:38,2017-09-01 00:17:46,N,1,255,146,5,4.18,15.5,0.5,0.5,3.36,0,,0.3,20.16,1,1
1,2017-09-01 00:43:41,2017-09-01 00:59:28,N,1,93,179,2,5.50,18,0.5,0.5,0,0,,0.3,19.3,2,1
2,2017-09-01 00:07:26,2017-09-01 00:18:40,N,1,93,80,1,8.26,23,0.5,0.5,4.86,0,,0.3,29.16,1,1
2,2017-09-01 00:11:37,2017-09-01 00:17:34,N,1,25,49,1,1.24,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,2017-09-01 00:27:45,2017-09-01 00:34:15,N,1,49,17,1,1.18,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1
2,2017-09-01 00:53:16,2017-09-01 01:09:23,N,1,195,14,1,4.62,16,0.5,0.5,3.46,0,,0.3,20.76,1,1
2,2017-09-01 00:03:17,2017-09-01 00:18:52,N,1,106,61,1,2.99,13,0.5,0.5,0,0,,0.3,14.3,1,1
2,2017-09-01 00:55:01,2017-09-01 01:06:31,N,1,65,17,1,2.35,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-09-01 00:31:44,2017-09-01 00:47:42,N,1,130,76,1,5.03,17,0.5,0.5,1,0,,0.3,19.3,1,1
1,2017-09-01 00:11:50,2017-09-01 00:18:47,N,1,181,61,1,1.10,6.5,0.5,0.5,1.55,0,,0.3,9.35,1,1
2,2017-09-01 00:26:56,2017-09-01 00:50:16,N,1,93,72,1,11.17,32.5,0.5,0.5,0,0,,0.3,33.8,2,1
2,2017-09-01 00:06:44,2017-09-01 00:38:46,N,1,93,114,2,16.33,45.5,0.5,0.5,5,5.76,,0.3,57.56,1,1
2,2017-09-01 00:22:20,2017-09-01 00:46:25,N,1,129,114,1,7.60,23.5,0.5,0.5,7.44,0,,0.3,32.24,1,1
2,2017-09-01 00:18:33,2017-09-01 00:37:30,N,1,93,42,2,8.79,26.5,0.5,0.5,8.39,5.76,,0.3,41.95,1,1
2,2017-09-01 00:11:36,2017-09-01 00:13:48,N,1,40,25,1,.45,3.5,0.5,0.5,1.2,0,,0.3,6,1,1
2,2017-09-01 00:26:39,2017-09-01 00:33:42,N,1,25,33,1,1.27,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-09-01 00:59:50,2017-09-01 01:09:55,N,1,25,189,1,1.26,8.5,0.5,0.5,2.94,0,,0.3,12.74,1,1
2,2017-09-01 00:19:38,2017-09-01 00:35:20,N,1,66,233,1,6.13,19,0.5,0.5,2,0,,0.3,22.3,1,1
2,2017-09-01 00:53:31,2017-09-01 01:04:47,N,1,17,181,1,3.70,12.5,0.5,0.5,2.22,0,,0.3,16.02,1,1
2,2017-09-01 00:23:56,2017-09-01 00:26:16,N,1,129,129,1,.46,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-09-01 00:01:33,2017-09-01 00:10:45,N,1,42,239,1,2.46,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-09-01 00:33:30,2017-09-01 00:36:53,N,1,66,34,2,1.39,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-09-01 00:23:26,2017-09-01 00:39:07,N,1,80,158,1,5.83,19,0.5,0.5,2,0,,0.3,22.3,1,1
2,2017-09-01 00:59:13,2017-09-01 01:42:25,N,1,255,124,3,12.07,38.5,0.5,0.5,0,0,,0.3,39.8,2,1
2,2017-09-01 00:37:33,2017-09-01 00:45:08,N,1,97,17,1,1.73,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2017-09-01 00:57:06,2017-09-01 01:02:37,N,1,61,61,1,1.49,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
1,2017-09-01 00:16:06,2017-09-01 00:20:31,N,1,226,226,1,.60,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-09-01 00:13:23,2017-09-01 00:46:30,N,1,93,237,1,13.58,40.5,0.5,0.5,11.89,5.76,,0.3,59.45,1,1
2,2017-09-01 00:25:27,2017-09-01 00:44:53,N,1,159,168,1,3.79,16,0.5,0.5,0,0,,0.3,17.3,2,1
2,2017-09-01 00:16:29,2017-09-01 00:19:46,N,1,223,223,2,.73,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2017-09-01 00:27:46,2017-09-01 00:43:46,N,1,7,226,1,2.14,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-09-01 01:02:31,2017-09-01 01:11:31,N,1,260,223,2,2.88,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,2017-09-01 00:42:14,2017-09-01 01:00:57,N,1,93,141,2,11.08,31,0.5,0.5,0,5.76,,0.3,38.06,1,1
1,2017-09-01 00:15:07,2017-09-01 00:23:56,N,1,25,49,1,1.50,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-09-01 00:31:55,2017-09-01 00:56:52,N,1,244,249,1,9.38,29,0.5,0.5,4,0,,0.3,34.3,1,1
2,2017-09-01 00:09:55,2017-09-01 00:20:49,N,1,65,112,1,4.41,14,0.5,0.5,3.82,0,,0.3,19.12,1,1
2,2017-09-01 00:38:33,2017-09-01 00:49:50,N,1,112,97,1,2.84,11.5,0.5,0.5,2.56,0,,0.3,17.31,1,1
2,2017-09-01 01:00:29,2017-09-01 01:26:42,N,1,80,133,1,10.00,30.5,0.5,0.5,6.36,0,,0.3,38.16,1,1
2,2017-09-01 00:29:25,2017-09-01 00:47:03,N,1,223,137,1,5.57,18,0.5,0.5,3,0,,0.3,22.3,1,1
2,2017-09-01 00:07:27,2017-09-01 00:27:18,N,1,93,41,6,9.25,27.5,0.5,0.5,0,5.76,,0.3,34.56,1,1
1,2017-09-01 00:09:44,2017-09-01 00:27:34,N,1,66,68,2,6.30,20,0.5,0.5,4.25,0,,0.3,25.55,1,1
2,2017-09-01 00:27:59,2017-09-01 00:45:10,N,1,181,88,1,4.17,16,0.5,0.5,0,0,,0.3,17.3,2,1
2,2017-09-01 00:58:29,2017-09-01 01:16:58,N,1,33,140,1,8.04,25,0.5,0.5,5.26,0,,0.3,31.56,1,1
1,2017-09-01 00:02:37,2017-09-01 00:07:59,N,1,255,112,1,.90,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,1
1,2017-09-01 00:22:50,2017-09-01 00:38:55,N,1,255,107,1,4.10,15,0.5,0.5,1,0,,0.3,17.3,1,1
1,2017-09-01 00:47:01,2017-09-01 01:54:46,N,1,130,157,1,19.60,59,0.5,0.5,0,0,,0.3,60.3,2,1
2,2017-09-01 00:49:01,2017-09-01 00:54:54,N,1,82,82,1,1.44,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-09-01 00:14:15,2017-09-01 00:15:58,N,1,7,7,1,.52,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2017-09-01 00:30:29,2017-09-01 00:33:44,N,1,247,119,1,.82,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-09-01 00:39:51,2017-09-01 00:45:26,N,1,247,69,1,.67,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-09-01 00:28:52,2017-09-01 00:35:57,N,1,95,56,2,1.72,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-09-01 00:49:43,2017-09-01 01:22:41,N,1,93,158,1,12.03,37,0.5,0.5,8.81,5.76,,0.3,52.87,1,1
2,2017-09-01 00:36:33,2017-09-01 00:47:30,N,1,134,216,3,2.67,10.5,0.5,0.5,3.54,0,,0.3,15.34,1,1
2,2017-09-01 00:28:53,2017-09-01 00:34:38,N,1,260,226,1,.82,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-09-01 00:57:59,2017-09-01 01:07:44,N,1,93,98,1,3.47,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-09-01 00:24:19,2017-09-01 00:36:06,N,1,36,112,1,2.51,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,2017-09-01 00:54:54,2017-09-01 01:00:28,N,1,255,256,1,1.11,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-09-01 00:02:25,2017-09-01 00:15:02,N,1,74,24,1,2.40,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-09-01 00:20:44,2017-09-01 00:30:04,N,1,41,75,1,1.42,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2017-09-01 00:58:53,2017-09-01 01:00:59,N,1,82,83,1,.51,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2017-09-01 00:18:09,2017-09-01 00:25:59,N,1,97,148,1,2.48,10,0.5,0.5,0,0,,0.3,11.3,1,1
2,2017-09-01 00:41:58,2017-09-01 00:44:12,N,1,75,263,1,.89,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-09-01 00:37:51,2017-09-01 00:54:16,N,1,255,36,1,3.40,14,0.5,0.5,3.82,0,,0.3,19.12,1,1
1,2017-09-01 00:29:45,2017-09-01 00:42:27,N,1,17,35,1,2.80,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2017-09-01 00:12:01,2017-09-01 00:43:15,N,1,93,181,5,14.57,42,0.5,0.5,8.66,0,,0.3,51.96,1,1
2,2017-09-01 00:55:55,2017-09-01 01:04:06,N,1,189,188,5,1.62,8,0.5,0.5,0.93,0,,0.3,12.18,1,1
2,2017-09-01 00:29:46,2017-09-01 00:50:48,N,1,82,124,1,7.04,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
1,2017-09-01 00:40:21,2017-09-01 00:57:46,N,1,146,164,1,4.30,16,1,0.5,0,0,,0.3,17.8,2,1
2,2017-09-01 00:11:24,2017-09-01 00:34:27,N,5,57,162,2,10.22,40,0,0,5,0,,0,45,1,2
2,2017-09-01 00:58:09,2017-09-01 01:18:45,N,5,93,146,2,5.66,40,0,0,0,0,,0,40,1,2
2,2017-09-01 01:00:06,2017-09-02 00:18:33,N,5,138,161,2,9.48,50,0,0,0,0,,0,50,2,2
2,2017-09-01 00:10:15,2017-09-01 00:11:50,N,1,43,43,1,.52,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
