VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

2,2017-04-01 00:03:54,2017-04-01 00:20:51,N,1,25,14,1,5.29,18.5,0.5,0.5,1,0,,0.3,20.8,1,1
2,2017-04-01 00:00:29,2017-04-01 00:02:44,N,1,263,75,1,.76,4.5,0.5,0.5,1.45,0,,0.3,7.25,1,1
2,2017-04-01 00:02:22,2017-04-01 00:02:25,N,5,182,182,1,.00,8,0,0,0,0,,0,8,1,2
2,2017-04-01 00:08:15,2017-04-01 00:08:15,N,1,255,137,1,5.20,21,0.5,0.5,4.46,0,,0.3,26.76,1,1
2,2017-04-01 00:00:46,2017-04-01 00:07:40,N,1,89,188,1,1.61,7.5,0.5,0.5,1.76,0,,0.3,12.51,1,1
2,2017-04-01 00:18:54,2017-04-01 00:34:22,N,1,130,205,3,4.11,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2017-04-01 00:50:24,2017-04-01 01:06:07,N,1,130,252,3,8.16,24,0.5,0.5,0,0,,0.3,25.3,1,1
2,2017-04-01 00:07:50,2017-04-01 00:17:37,N,1,264,264,1,1.38,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2017-04-01 00:01:12,2017-04-01 00:14:42,N,5,244,3,1,8.68,25,0,0,0,0,,0,25,2,2
2,2017-04-01 00:00:13,2017-04-01 00:03:50,N,1,181,181,1,.78,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-04-01 00:01:32,2017-04-01 00:01:49,N,1,223,223,1,.00,2.5,0.5,0.5,12,0,,0.3,15.8,1,1
2,2017-04-01 00:02:25,2017-04-01 00:05:00,N,1,52,40,1,.60,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-04-01 00:00:05,2017-04-01 00:06:48,N,1,106,181,1,1.27,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-04-01 00:01:37,2017-04-01 00:13:39,N,1,74,24,1,1.56,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
2,2017-04-01 00:36:05,2017-04-01 00:56:51,N,1,97,162,4,7.33,24,0.5,0.5,5.06,0,,0.3,30.36,1,1
2,2017-04-01 00:01:57,2017-04-01 00:10:43,N,1,129,7,1,2.65,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-04-01 00:05:24,2017-04-01 00:23:34,N,1,147,243,1,4.93,18,0.5,0.5,0,0,,0.3,19.3,2,1
2,2017-04-01 00:00:08,2017-04-01 00:05:48,N,1,255,217,1,1.02,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-04-01 00:02:55,2017-04-01 00:16:09,N,1,106,49,1,2.74,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2017-04-01 00:02:08,2017-04-01 00:08:19,N,1,152,42,1,.94,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-04-01 00:12:06,2017-04-01 00:14:27,N,1,42,42,1,.63,4,0.5,0.5,2,0,,0.3,7.3,1,1
2,2017-04-01 00:21:00,2017-04-01 00:29:25,N,1,41,244,1,1.89,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-04-01 00:00:25,2017-04-01 00:15:36,N,1,189,181,1,2.49,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,2017-04-01 00:02:15,2017-04-01 00:08:59,N,1,18,20,1,1.08,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-04-01 00:03:13,2017-04-01 00:18:06,N,1,106,14,1,4.01,15,0.5,0.5,3,0,,0.3,19.3,1,1
2,2017-04-01 00:04:43,2017-04-01 00:08:58,N,1,25,65,1,.65,5,0.5,0.5,1,0,,0.3,7.3,1,1
2,2017-04-01 00:01:17,2017-04-01 00:20:34,N,1,255,106,1,6.59,21,0.5,0.5,4.46,0,,0.3,26.76,1,1
2,2017-04-01 00:00:02,2017-04-01 00:11:32,N,1,255,80,1,1.49,8.5,0.5,0.5,0,0,,0.3,9.8,1,1
2,2017-04-01 00:00:15,2017-04-01 00:29:48,N,1,255,164,1,5.74,23,0.5,0.5,0,0,,0.3,24.3,2,1
2,2017-04-01 00:01:21,2017-04-01 00:12:48,N,1,116,244,5,1.85,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-04-01 00:00:34,2017-04-01 00:28:31,N,1,112,249,1,7.70,26.5,0.5,0.5,5.56,0,,0.3,33.36,1,1
2,2017-04-01 00:01:10,2017-04-01 00:05:34,N,1,166,42,1,.62,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-04-01 00:00:22,2017-04-01 00:11:45,N,1,40,195,1,2.31,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2017-04-01 00:00:40,2017-04-01 00:09:10,N,1,255,255,1,.64,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-04-01 00:00:18,2017-04-01 00:03:57,N,1,179,7,1,.52,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2017-04-01 00:06:21,2017-04-01 00:09:52,N,1,97,97,1,.52,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-04-01 00:02:05,2017-04-01 00:09:25,N,1,82,70,1,1.18,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-04-01 00:02:07,2017-04-01 00:14:12,N,1,75,142,1,3.25,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,2017-04-01 00:00:00,2017-04-01 00:04:48,N,1,74,74,1,1.15,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-04-01 00:21:06,2017-04-01 00:31:33,N,1,7,7,1,1.63,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-04-01 00:00:06,2017-04-01 00:03:02,N,1,97,97,6,.57,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2017-04-01 00:04:16,2017-04-01 00:23:15,N,1,97,198,6,3.81,15.5,0.5,0.5,0,0,,0.3,16.8,2,1
2,2017-04-01 00:00:55,2017-04-01 00:05:43,N,1,226,260,1,.84,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-04-01 00:00:32,2017-04-01 00:09:27,N,1,37,198,1,1.87,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-04-01 00:00:04,2017-04-01 00:06:03,N,1,7,146,1,.94,6,0.5,0.5,1,0,,0.3,8.3,1,1
2,2017-04-01 00:01:10,2017-04-01 00:05:14,N,1,112,226,2,.94,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-04-01 00:29:17,2017-04-01 00:37:52,N,1,255,256,2,1.52,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-04-01 00:47:23,2017-04-01 01:02:43,N,1,255,49,2,3.03,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1
