VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

2,2017-02-01 00:00:15,2017-02-01 00:07:09,N,1,134,216,1,4.54,13.5,0.5,0.5,4.44,0,,0.3,19.24,1,1
2,2017-02-01 00:03:19,2017-02-01 00:17:59,N,1,43,244,1,3.21,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,2017-02-01 00:31:47,2017-02-01 00:40:23,N,1,24,41,1,1.63,8,0.5,0.5,1,0,,0.3,10.3,1,1
2,2017-02-01 00:44:14,2017-02-01 00:49:21,N,1,43,263,1,.76,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-02-01 00:03:17,2017-02-01 00:09:45,N,1,95,121,1,2.24,8.5,0.5,0.5,1,0,,0.3,10.8,1,1
2,2017-02-01 00:21:35,2017-02-01 00:30:44,N,1,95,96,1,2.34,10,0.5,0.5,0,0,,0.3,11.3,1,1
2,2017-02-01 00:49:22,2017-02-01 01:00:52,N,1,95,258,1,3.01,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2017-02-01 00:03:59,2017-02-01 00:07:50,N,1,7,223,5,.91,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-02-01 00:35:36,2017-02-01 00:46:43,N,1,7,260,1,2.28,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-02-01 00:06:29,2017-02-01 00:19:51,N,1,7,82,1,3.52,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-02-01 00:24:19,2017-02-01 00:28:07,N,1,82,129,1,.84,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-02-01 00:29:13,2017-02-01 00:42:55,N,1,7,196,5,7.66,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
2,2017-02-01 00:51:13,2017-02-01 01:01:44,N,1,82,96,5,3.38,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-02-01 00:07:31,2017-02-01 00:21:39,N,1,7,196,1,6.81,21,0.5,0.5,4.46,0,,0.3,26.76,1,1
2,2017-02-01 00:49:45,2017-02-01 01:00:14,N,1,7,260,1,2.57,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2017-02-01 00:43:08,2017-02-01 00:46:48,N,1,223,223,1,.64,4.5,0.5,0.5,1.74,0,,0.3,7.54,1,1
2,2017-02-01 00:56:40,2017-02-01 01:03:02,N,1,223,129,1,2.70,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-02-01 00:24:32,2017-02-01 21:34:46,N,1,255,95,2,8.49,25,0.5,0.5,0,0,,0.3,26.3,2,1
2,2017-02-01 00:57:55,2017-02-01 01:02:03,N,1,92,171,1,.59,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-02-01 00:25:18,2017-02-01 00:33:23,N,1,166,74,1,1.29,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-02-01 00:10:05,2017-02-01 00:13:32,N,1,61,61,1,.62,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-02-01 00:25:54,2017-02-01 00:30:33,N,1,17,61,1,.86,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-02-01 00:06:50,2017-02-01 00:19:50,N,1,244,142,1,5.16,17,0.5,0.5,3.66,0,,0.3,21.96,1,1
2,2017-02-01 00:37:01,2017-02-01 23:11:50,N,1,136,69,1,2.74,11.5,0.5,0.5,0,0,,0.3,12.8,1,1
2,2017-02-01 00:18:06,2017-02-01 23:53:21,N,1,7,7,1,.78,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-02-01 00:19:25,2017-02-01 00:29:31,N,1,41,235,1,3.62,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-02-01 00:55:56,2017-02-01 01:12:01,N,1,41,254,1,9.11,26.5,0.5,0.5,8.34,0,,0.3,36.14,1,1
2,2017-02-01 00:14:35,2017-02-01 00:20:42,N,1,41,166,2,1.41,7,0.5,0.5,2,0,,0.3,10.3,1,1
2,2017-02-01 00:42:47,2017-02-01 00:46:26,N,1,179,179,1,.67,4.5,0.5,0.5,1.74,0,,0.3,7.54,1,1
2,2017-02-01 00:05:56,2017-02-01 00:17:23,N,1,242,168,2,7.01,20,0.5,0.5,0,0,,0.3,21.3,1,1
2,2017-02-01 00:44:12,2017-02-01 00:59:55,N,1,244,213,1,7.36,22,0.5,0.5,0,0,,0.3,23.3,1,1
2,2017-02-01 00:08:16,2017-02-01 00:12:39,N,1,83,83,1,.94,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-02-01 00:01:37,2017-02-01 00:01:52,N,1,193,193,1,.00,2.5,0.5,0.5,1.14,0,,0.3,4.94,1,1
2,2017-02-01 00:30:49,2017-02-01 00:39:46,N,1,41,42,1,1.56,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-02-01 00:44:25,2017-02-01 00:52:08,N,1,42,41,1,1.91,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-02-01 00:58:03,2017-02-01 01:05:37,N,1,41,42,1,1.42,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-02-01 00:00:00,2017-02-01 00:00:00,N,1,134,197,5,1.24,7.5,1,0.5,1.4,0,,0.3,10.7,1,1
2,2017-02-01 00:27:27,2017-02-01 00:39:07,N,1,116,75,1,4.04,14,0.5,0.5,3.06,0,,0.3,20.31,1,1
2,2017-02-01 00:57:55,2017-02-01 00:59:57,N,1,112,112,1,.73,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-02-01 00:26:36,2017-02-01 00:34:28,N,1,75,141,1,1.80,8.5,0.5,0.5,1.5,0,,0.3,11.3,1,1
2,2017-02-01 00:42:23,2017-02-01 00:56:55,N,1,75,70,1,6.85,20.5,0.5,0.5,0,5.54,,0.3,27.34,2,1
2,2017-02-01 00:38:45,2017-02-01 00:51:07,N,1,41,42,1,2.61,11.5,0.5,0.5,0,0,,0.3,12.8,1,1
2,2017-02-01 00:00:20,2017-02-01 00:03:15,N,1,95,135,1,1.12,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-02-01 00:08:57,2017-02-01 00:16:21,N,1,95,121,1,2.19,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-02-01 00:46:52,2017-02-01 00:59:35,N,1,244,246,1,6.74,20,0.5,0.5,3,0,,0.3,24.3,1,1
2,2017-02-01 00:06:06,2017-02-01 00:22:20,N,1,75,241,1,7.04,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
