VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

2,2017-10-01 00:27:41,2017-10-01 00:32:45,N,1,264,193,1,.00,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,2017-10-01 00:56:00,2017-10-01 01:21:49,N,1,92,230,1,13.98,40,0.5,0.5,9.41,5.76,,0.3,56.47,1,1
2,2017-10-01 00:27:48,2017-10-01 00:36:48,N,1,112,157,1,1.61,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-10-01 00:24:24,2017-10-01 00:55:38,N,1,255,48,2,7.23,26,0.5,0.5,0,0,,0.3,27.3,2,1
2,2017-10-01 00:24:11,2017-10-01 00:36:27,N,1,260,129,1,2.31,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-10-01 00:42:13,2017-10-01 00:56:51,N,1,129,129,1,1.30,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-10-01 00:18:55,2017-10-01 00:23:07,N,1,97,49,1,.89,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,2017-10-01 00:44:16,2017-10-01 00:58:16,N,1,255,37,1,1.95,11,0.5,0.5,2.5,0,,0.3,14.8,1,1
1,2017-10-01 00:44:02,2017-10-01 01:01:36,N,1,106,79,1,5.70,19,0.5,0.5,5.05,0,,0.3,25.35,1,1
1,2017-10-01 00:12:11,2017-10-01 00:22:06,N,1,7,223,1,1.70,9,0.5,0.5,2.05,0,,0.3,12.35,1,1
1,2017-10-01 00:25:15,2017-10-01 00:31:36,N,1,223,7,1,1.40,7,0.5,0.5,2.05,0,,0.3,10.35,1,1
2,2017-10-01 00:06:45,2017-10-01 00:27:50,N,1,49,233,1,7.50,24,0.5,0.5,5.06,0,,0.3,30.36,1,1
2,2017-10-01 00:51:18,2017-10-01 00:58:16,N,1,25,49,1,1.68,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-10-01 00:56:22,2017-10-01 01:02:55,N,1,25,33,1,1.09,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1
1,2017-10-01 00:22:00,2017-10-01 00:30:04,N,1,179,260,1,2.60,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,2017-10-01 00:40:03,2017-10-01 00:45:58,N,1,179,179,1,.70,6,0.5,0.5,2.15,0,,0.3,9.45,1,1
1,2017-10-01 00:06:47,2017-10-01 00:08:52,N,1,112,112,1,.40,3.5,0.5,0.5,0.95,0,,0.3,5.75,1,1
1,2017-10-01 00:11:01,2017-10-01 00:26:11,N,1,112,49,1,4.10,15,0.5,0.5,2,0,,0.3,18.3,1,1
1,2017-10-01 00:48:45,2017-10-01 00:57:44,N,1,256,79,1,2.20,9,0.5,0.5,1,0,,0.3,11.3,1,1
2,2017-10-01 00:09:54,2017-10-01 00:32:23,N,1,260,198,1,5.30,19,0.5,0.5,5.08,0,,0.3,25.38,1,1
2,2017-10-01 01:01:32,2017-10-01 01:05:13,N,1,173,173,1,.68,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-10-01 00:24:14,2017-10-01 00:25:57,N,1,181,181,1,.37,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1
2,2017-10-01 00:47:33,2017-10-01 00:56:37,N,1,256,37,1,1.63,8,0.5,0.5,0,0,,0.3,9.3,2,1
