VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-06-01 00:00:00,2015-06-01 00:09:32,N,1,-73.878700256347656,40.881328582763672,-73.838386535644531,40.884838104248047,1,2.64,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,,
2,2015-06-01 00:00:05,2015-06-01 00:12:41,N,1,-73.906356811523438,40.876182556152344,-73.944488525390625,40.830490112304688,1,4.79,16,0.5,0.5,0,0,,0.3,17.3,2,1,,
2,2015-06-01 00:00:09,2015-06-01 00:11:29,N,1,-73.887863159179688,40.747196197509766,-73.888786315917969,40.738815307617188,1,1.45,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,2015-06-01 00:00:26,2015-06-01 00:03:51,N,1,-73.917800903320312,40.770065307617187,-73.907890319824219,40.766143798828125,1,.74,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
1,2015-06-01 00:00:18,2015-06-01 00:04:31,N,1,-73.956329345703125,40.717121124267578,-73.950599670410156,40.723434448242187,1,.80,5,0.5,0.5,1.25,0,,0.3,7.55,1,1,,
2,2015-06-01 00:00:16,2015-06-01 00:10:29,N,1,-73.939163208007812,40.816555023193359,-73.938468933105469,40.796218872070313,1,1.94,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,2015-06-01 00:00:29,2015-06-01 00:26:47,N,1,-73.941329956054687,40.813583374023438,-73.918571472167969,40.811511993408203,1,6.26,22.5,0.5,0.5,0,0,,0.3,23.8,2,1,,
2,2015-06-01 00:01:15,2015-06-01 00:04:11,N,1,-73.997383117675781,40.674507141113281,-73.98590087890625,40.67755126953125,1,.90,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,,
2,2015-06-01 00:00:39,2015-06-01 00:06:35,N,1,-73.891006469726563,40.746994018554687,-73.880416870117187,40.749176025390625,1,.71,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,2015-06-01 00:00:34,2015-06-01 00:10:13,N,1,-73.969017028808594,40.693115234375,-73.950355529785156,40.706508636474609,2,1.96,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,2015-06-01 00:01:06,2015-06-01 00:32:00,N,1,-73.928153991699219,40.695011138916016,-73.954338073730469,40.773025512695313,5,9.47,30.5,0.5,0.5,5,0,,0.3,36.8,1,1,,
2,2015-06-01 00:00:44,2015-06-01 00:12:46,N,1,-73.918495178222656,40.833911895751953,-73.887199401855469,40.827144622802734,1,2.50,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,,
2,2015-06-01 00:01:23,2015-06-01 00:18:39,N,1,-73.950279235839844,40.706630706787109,-73.955947875976563,40.670440673828125,3,3.82,15,0.5,0.5,3.26,0,,0.3,19.56,1,1,,
2,2015-06-01 00:00:59,2015-06-01 00:18:14,N,1,-73.954254150390625,40.7303466796875,-73.990882873535156,40.672275543212891,1,7.40,22.5,0.5,0.5,4.76,0,,0.3,28.56,1,1,,
1,2015-06-01 00:00:51,2015-06-01 00:13:30,N,1,-73.885353088378906,40.744125366210937,-73.808113098144531,40.71575927734375,2,5.70,17.5,0.5,0.5,5,0,,0.3,23.8,1,1,,
2,2015-06-01 00:01:48,2015-06-01 00:08:28,N,1,-73.951614379882813,40.813125610351562,-73.94134521484375,40.816837310791016,1,1.20,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,2015-06-01 00:02:28,2015-06-01 00:17:13,N,1,-73.94329833984375,40.680110931396484,-73.895309448242188,40.667808532714844,1,3.29,13,0.5,0.5,2.86,0,,0.3,17.16,1,1,,
2,2015-06-01 00:02:40,2015-06-01 00:21:07,N,1,-73.958160400390625,40.721839904785156,-74.006340026855469,40.733165740966797,1,4.47,16.5,0.5,0.5,3,0,,0.3,20.8,1,1,,
2,2015-06-01 00:02:00,2015-06-01 00:06:06,N,1,-73.98138427734375,40.689449310302734,-73.9735107421875,40.677028656005859,1,.94,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,2015-06-01 00:01:30,2015-06-01 00:12:27,N,1,-73.957603454589844,40.717987060546875,-73.99261474609375,40.689247131347656,1,4.69,15,0.5,0.5,3.26,0,,0.3,19.56,1,1,,
2,2015-06-01 00:02:20,2015-06-01 00:06:48,N,1,-73.94512939453125,40.808135986328125,-73.949966430664063,40.795875549316406,1,1.08,6,0.5,0.5,0,0,,0.3,7.3,1,1,,
2,2015-06-01 00:02:30,2015-06-01 00:11:38,N,1,-73.959709167480469,40.713886260986328,-73.943206787109375,40.706703186035156,1,1.58,8,0.5,0.5,2.32,0,,0.3,11.62,1,1,,
2,2015-06-01 00:01:58,2015-06-01 00:11:06,N,1,-73.924674987792969,40.737003326416016,-73.95672607421875,40.748405456542969,1,2.39,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,2015-06-01 00:01:36,2015-06-01 00:01:44,N,1,-73.941307067871094,40.834312438964844,-73.941307067871094,40.834327697753906,2,.00,2.5,0.5,0.5,6,0,,0,9.5,1,2,,
2,2015-06-01 00:02:16,2015-06-01 00:09:27,N,1,-73.903739929199219,40.745441436767578,-73.895759582519531,40.731372833251953,2,1.55,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,2015-06-01 00:01:39,2015-06-01 00:13:28,N,1,-73.961433410644531,40.716342926025391,-73.959663391113281,40.691703796386719,1,2.49,11,0.5,0.5,5,0,,0.3,17.3,1,1,,
2,2015-06-01 00:02:22,2015-06-01 00:13:22,N,1,-73.919013977050781,40.868366241455078,-73.912689208984375,40.889778137207031,1,2.12,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1,,
