VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

2,2016-09-01 00:58:21,2016-09-01 01:11:46,N,1,92,82,1,3.34,12.5,0.5,0.5,1,0,,0.3,14.8,1,1,,
2,2016-09-01 00:49:50,2016-09-01 01:05:57,N,1,83,92,2,3.78,14.5,0.5,0.5,0,0,,0.3,15.8,2,1,,
2,2016-09-01 00:06:58,2016-09-01 00:15:13,N,1,93,223,1,4.84,15,0.5,0.5,0,0,,0.3,16.3,2,1,,
2,2016-09-01 00:28:52,2016-09-01 01:07:01,N,4,93,265,1,28.26,119,0.5,0.5,30.08,0,,0.3,150.38,1,1,,
2,2016-09-01 00:17:07,2016-09-01 00:27:08,N,1,130,63,1,3.50,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,,
2,2016-09-01 00:45:50,2016-09-01 01:00:09,N,1,244,20,1,4.53,16,0.5,0.5,0,0,,0.3,17.3,1,1,,
2,2016-09-01 00:59:56,2016-09-01 01:03:16,N,1,223,223,1,.67,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,2016-09-01 00:24:55,2016-09-01 00:28:25,N,1,260,83,5,.82,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,2016-09-01 00:32:50,2016-09-01 00:53:27,N,1,95,197,1,4.87,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,,
2,2016-09-01 00:03:42,2016-09-01 00:08:32,N,1,181,181,1,1.04,6,0.5,0.5,0,0,,0.3,7.3,1,1,,
2,2016-09-01 00:21:48,2016-09-01 00:32:43,N,1,226,7,1,2.29,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1,,
2,2016-09-01 00:21:08,2016-09-01 00:25:22,N,1,223,223,1,.72,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,2016-09-01 00:35:11,2016-09-01 00:38:24,N,1,179,179,1,.44,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,2016-09-01 00:46:30,2016-09-01 00:55:04,N,1,179,129,1,1.74,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,,
2,2016-09-01 00:15:02,2016-09-01 00:19:18,N,1,255,256,1,.75,5,0.5,0.5,1.89,0,,0.3,8.19,1,1,,
2,2016-09-01 00:21:06,2016-09-01 00:24:22,N,1,256,80,1,.63,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1,,
2,2016-09-01 00:30:06,2016-09-01 00:38:18,N,1,256,17,1,1.83,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,2016-09-01 00:48:46,2016-09-01 00:52:29,N,1,256,256,1,.84,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,2016-09-01 00:03:19,2016-09-01 00:13:47,N,1,181,62,1,2.33,10,0.5,0.5,2.26,0,,0.3,13.56,1,1,,
2,2016-09-01 00:00:57,2016-09-01 00:28:37,N,1,93,43,2,11.05,33,0.5,0.5,6.86,0,,0.3,41.16,1,1,,
2,2016-09-01 00:39:08,2016-09-01 00:43:10,N,1,226,7,2,1.23,6,0.5,0.5,2.19,0,,0.3,9.49,1,1,,
2,2016-09-01 00:06:57,2016-09-01 00:12:46,N,1,95,196,1,1.11,6.5,0.5,0.5,2,0,,0.3,9.8,1,1,,
2,2016-09-01 00:18:13,2016-09-01 00:27:29,N,1,95,197,1,2.36,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,2016-09-01 00:35:13,2016-09-01 00:38:53,N,1,95,93,1,1.02,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,2016-09-01 00:00:28,2016-09-01 00:05:02,N,1,112,255,1,1.31,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
