VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,2017-11-01 00:59:15,2017-11-01 01:02:00,N,1,212,248,4,.39,4,0.5,0.5,0,0,,0.3,5.3,1,1
2,2017-11-01 00:24:42,2017-11-01 00:27:43,N,1,41,151,2,.00,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2017-11-01 00:04:28,2017-11-01 00:20:49,N,1,255,231,1,3.55,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2017-11-01 00:47:09,2017-11-01 00:51:37,N,1,255,112,1,1.08,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-11-01 00:57:36,2017-11-01 01:08:04,N,1,255,37,1,2.42,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2017-11-01 00:15:15,2017-11-01 00:20:40,N,1,41,42,1,1.10,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-11-01 00:31:04,2017-11-01 00:33:34,N,1,7,7,1,.63,4,0.5,0.5,0,0,,0.3,5.3,1,1
2,2017-11-01 00:35:16,2017-11-01 00:41:21,N,1,7,179,1,1.35,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-11-01 00:54:13,2017-11-01 01:00:18,N,1,7,226,1,1.23,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-11-01 00:53:57,2017-11-01 00:58:09,N,1,255,112,5,1.41,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-11-01 00:12:29,2017-11-01 00:17:08,N,1,255,112,1,1.06,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-11-01 00:28:06,2017-11-01 00:35:29,N,1,181,61,1,1.73,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
1,2017-11-01 00:04:52,2017-11-01 00:11:39,N,1,65,189,1,1.20,6.5,0.5,0.5,1.55,0,,0.3,9.35,1,1
1,2017-11-01 00:44:19,2017-11-01 01:04:34,N,1,49,76,1,4.70,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
1,2017-11-01 00:06:00,2017-11-01 00:19:23,N,1,130,205,1,4.00,14,0.5,0.5,2,0,,0.3,17.3,1,1
2,2017-11-01 00:22:32,2017-11-01 00:27:47,N,1,25,106,1,.92,6,0.5,0.5,0,0,,0.3,7.3,1,1
2,2017-11-01 00:25:43,2017-11-01 00:34:01,N,1,166,42,1,2.10,9,0.5,0.5,1,0,,0.3,11.3,1,1
2,2017-11-01 00:48:42,2017-11-01 01:06:47,N,1,166,69,1,4.30,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2017-11-01 01:07:31,2017-11-01 01:20:56,N,1,244,143,1,5.36,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,2017-11-01 00:43:12,2017-11-01 00:45:11,N,1,42,42,1,.31,3.5,0.5,0.5,0,0,,0.3,4.8,1,1
2,2017-11-01 00:08:22,2017-11-01 00:13:13,N,1,33,25,1,1.31,6,0.5,0.5,2.19,0,,0.3,9.49,1,1
2,2017-11-01 00:35:37,2017-11-01 00:46:58,N,1,52,257,1,2.87,11,0.5,0.5,1,0,,0.3,13.3,1,1
2,2017-11-01 00:58:23,2017-11-01 01:19:14,N,1,106,114,1,3.99,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2017-11-01 00:19:11,2017-11-01 00:21:16,N,1,42,42,1,.53,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-11-01 00:27:37,2017-11-01 00:34:49,N,1,166,238,1,1.96,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-11-01 00:29:13,2017-11-01 00:59:43,N,1,181,226,2,7.76,27,0.5,0.5,7.08,0,,0.3,35.38,1,1
1,2017-11-01 00:31:46,2017-11-01 00:36:09,N,1,255,112,1,.90,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
1,2017-11-01 00:46:38,2017-11-01 00:49:37,N,1,255,80,1,.60,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-11-01 00:42:04,2017-11-01 00:58:36,N,1,256,37,1,2.46,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-11-01 00:12:44,2017-11-01 00:13:33,N,1,42,42,1,.30,3,0.5,0.5,0,0,,0.3,4.3,2,1
1,2017-11-01 00:46:11,2017-11-01 00:49:44,N,5,173,56,1,.90,8,0,0,0,0,,0,8,1,2
2,2017-11-01 00:17:51,2017-11-01 00:38:45,N,5,129,107,1,7.10,10,0,0,0,0,,0,10,2,2
2,2017-11-01 00:13:42,2017-11-01 00:27:05,N,1,41,75,1,2.15,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-11-01 00:25:33,2017-11-01 00:30:59,N,1,82,196,2,.86,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-11-01 00:37:16,2017-11-01 00:50:46,N,1,82,16,1,6.09,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,2017-11-01 00:35:12,2017-11-01 00:43:37,N,1,82,129,1,.86,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-11-01 00:36:26,2017-11-01 00:41:18,N,1,260,83,2,1.09,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-11-01 01:01:13,2017-11-01 01:37:48,N,1,82,100,2,6.80,28,0.5,0.5,0,0,,0.3,29.3,2,1
2,2017-11-01 00:31:51,2017-11-01 00:32:09,N,1,244,244,1,.00,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,2017-11-01 00:43:53,2017-11-01 00:53:48,N,1,244,166,1,2.87,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,2017-11-01 00:51:08,2017-11-01 01:04:30,N,5,136,244,1,4.33,13,0,0,0,0,,0,13,2,2
2,2017-11-01 00:21:04,2017-11-01 00:30:24,N,1,82,95,1,2.23,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,2017-11-01 00:08:23,2017-11-01 00:23:57,N,1,116,153,1,4.50,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
1,2017-11-01 00:29:14,2017-11-01 00:38:43,N,1,127,244,2,3.30,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2017-11-01 00:05:51,2017-11-01 00:17:44,N,1,97,232,1,3.20,12.5,0.5,0.5,4.2,0,,0.3,18,1,1
2,2017-11-01 00:29:05,2017-11-01 00:36:18,N,1,33,189,1,1.63,7.5,0.5,0.5,2.64,0,,0.3,11.44,1,1
2,2017-11-01 00:37:13,2017-11-01 00:42:14,N,1,189,181,1,1.19,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-11-01 00:48:11,2017-11-01 00:53:29,N,1,244,116,1,1.06,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-11-01 00:24:46,2017-11-01 00:39:33,N,1,7,82,1,3.35,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-11-01 00:40:24,2017-11-01 00:51:27,N,1,42,127,1,4.87,15.5,0.5,0.5,0,0,,0.3,16.8,1,1
2,2017-11-01 00:57:18,2017-11-01 01:24:30,N,1,243,158,1,11.03,34,0.5,0.5,7.06,0,,0.3,42.36,1,1
2,2017-11-01 00:48:31,2017-11-01 00:51:52,N,1,134,134,2,1.09,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-11-01 00:48:56,2017-11-01 01:00:00,N,1,106,33,1,2.59,10.5,0.5,0.5,2.95,0,,0.3,14.75,1,1
2,2017-11-01 00:23:52,2017-11-01 00:37:34,N,1,260,148,1,6.61,20.5,0.5,0.5,4.36,0,,0.3,26.16,1,1
2,2017-11-01 00:06:11,2017-11-01 00:26:39,N,1,112,225,1,2.63,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1
2,2017-11-01 00:43:47,2017-11-01 01:01:46,N,1,36,25,1,5.93,19,0.5,0.5,4.06,0,,0.3,24.36,1,1
2,2017-11-01 00:57:22,2017-11-01 01:18:20,N,1,255,225,5,4.29,16.5,0.5,0.5,4.45,0,,0.3,22.25,1,1
2,2017-11-01 00:12:27,2017-11-01 00:20:59,N,1,82,129,1,1.39,7.5,0.5,0.5,2.64,0,,0.3,11.44,1,1
2,2017-11-01 00:50:54,2017-11-01 00:56:39,N,1,82,223,1,2.05,8.5,0.5,0.5,2.94,0,,0.3,12.74,1,1
1,2017-11-01 00:47:03,2017-11-01 01:18:42,N,1,61,141,1,10.60,34,0.5,0.5,2,0,,0.3,37.3,1,1
1,2017-11-01 00:20:40,2017-11-01 00:28:07,N,1,129,56,1,1.90,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-11-01 00:17:18,2017-11-01 00:41:47,N,1,223,48,1,5.79,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
2,2017-11-01 00:32:49,2017-11-01 00:48:34,N,1,74,79,1,7.27,22,0.5,0.5,1,0,,0.3,24.3,1,1
2,2017-11-01 00:12:32,2017-11-01 00:25:32,N,1,181,227,1,2.91,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2017-11-01 00:41:50,2017-11-01 00:52:18,N,1,92,192,1,2.17,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2017-11-01 00:43:44,2017-11-02 00:00:00,N,1,255,37,1,2.41,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2017-11-01 00:01:07,2017-11-01 00:14:38,N,1,80,37,1,2.88,12,0.5,0.5,0,0,,0.3,13.3,1,1
2,2017-11-01 00:35:51,2017-11-01 00:44:02,N,1,36,256,2,2.03,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2017-11-01 00:47:05,2017-11-01 01:01:00,N,1,256,62,2,3.66,14,0.5,0.5,3.06,0,,0.3,18.36,1,1
2,2017-11-01 00:04:35,2017-11-01 00:10:54,N,1,7,179,5,1.52,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-11-01 00:07:13,2017-11-01 00:42:24,N,1,76,147,1,19.13,55,0.5,0.5,0,0,,0.3,56.3,1,1
2,2017-11-01 00:22:31,2017-11-01 00:30:19,N,1,95,134,1,1.97,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-11-01 01:00:52,2017-11-01 01:11:11,N,1,95,121,1,2.70,10.5,0.5,0.5,0,0,,0.3,11.8,1,1
2,2017-11-01 00:02:35,2017-11-01 00:27:30,N,1,7,28,1,8.61,28,0.5,0.5,0,0,,0.3,29.3,1,1
1,2017-11-01 00:01:47,2017-11-01 00:15:55,N,1,244,263,1,6.20,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,2017-11-01 00:26:04,2017-11-01 00:48:53,N,1,36,181,6,6.75,22.5,0.5,0.5,6,0,,0.3,29.8,1,1
2,2017-11-01 00:07:53,2017-11-01 23:35:59,N,1,82,160,1,2.82,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-11-01 01:48:14,2017-11-01 01:53:14,N,1,82,56,1,.93,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-11-01 00:05:57,2017-11-01 00:14:43,N,1,255,34,1,2.13,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,2017-11-01 00:30:11,2017-11-01 00:34:08,N,1,255,112,1,.70,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2017-11-01 00:43:12,2017-11-01 00:47:45,N,1,255,256,1,.62,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-11-01 00:51:30,2017-11-01 00:56:41,N,1,255,80,1,.75,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2017-11-01 00:27:55,2017-11-01 00:30:35,N,1,145,226,1,.90,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,2017-11-01 00:22:58,2017-11-01 00:29:44,N,1,69,69,1,1.20,7,0.5,0.5,1.65,0,,0.3,9.95,1,1
