VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

2,2016-08-01 00:10:27,2016-08-01 00:15:15,N,1,179,179,1,.76,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,,
2,2016-08-01 00:01:08,2016-08-01 00:10:03,N,1,75,159,2,3.23,11.5,0.5,0.5,0,0,,0.3,12.8,1,1,,
2,2016-08-01 00:00:05,2016-08-01 00:04:07,N,1,220,127,1,1.01,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,2016-08-01 00:00:11,2016-08-01 00:07:45,N,1,82,157,2,1.92,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,2016-08-01 00:01:06,2016-08-01 00:08:25,N,1,82,129,1,1.30,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,2016-08-01 00:00:03,2016-08-01 00:07:44,N,1,65,195,2,2.25,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,2016-08-01 00:04:14,2016-08-01 00:22:40,N,1,257,227,1,3.90,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,,
2,2016-08-01 00:00:11,2016-08-01 00:13:14,N,1,181,61,1,3.31,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,,
2,2016-08-01 00:01:57,2016-08-01 00:08:40,N,1,61,49,1,1.55,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,,
2,2016-08-01 00:00:23,2016-08-01 00:04:35,N,1,223,223,1,.69,5,0.5,0.5,1,0,,0.3,7.3,1,1,,
2,2016-08-01 00:00:02,2016-08-01 00:07:41,N,1,145,7,1,1.17,7,0.5,0.5,0,0,,0.3,8.3,1,1,,
2,2016-08-01 00:01:13,2016-08-01 00:05:33,N,1,41,42,1,.91,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1,,
2,2016-08-01 00:02:59,2016-08-01 00:10:52,N,1,80,198,1,2.04,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,2016-08-01 00:02:04,2016-08-01 00:17:33,N,1,52,228,1,3.34,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
2,2016-08-01 00:00:54,2016-08-01 00:34:39,N,1,41,188,1,15.12,43.5,0.5,0.5,0,5.54,,0.3,50.34,1,1,,
2,2016-08-01 00:24:04,2016-08-01 01:04:19,N,1,225,75,3,13.91,43.5,0.5,0.5,0,0,,0.3,44.8,2,1,,
2,2016-08-01 00:00:01,2016-08-01 00:06:55,N,1,173,82,1,1.33,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,2016-08-01 00:04:06,2016-08-01 00:14:16,N,1,7,260,1,1.82,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,2016-08-01 00:12:46,2016-08-01 00:27:37,N,1,255,198,2,3.26,13,0.5,0.5,4.29,0,,0.3,18.59,1,1,,
2,2016-08-01 00:00:13,2016-08-01 00:04:22,N,1,65,66,1,.69,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,2016-08-01 00:00:44,2016-08-01 00:16:39,N,1,41,7,1,5.05,17,0.5,0.5,4.77,5.54,,0.3,28.61,1,1,,
2,2016-08-01 00:05:40,2016-08-01 00:05:54,N,1,256,17,5,1.91,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,2016-08-01 00:01:44,2016-08-01 00:08:03,N,1,56,129,1,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,2016-08-01 00:00:16,2016-08-01 00:27:28,N,1,255,246,1,7.16,24.5,0.5,0.5,0,0,,0.3,25.8,2,1,,
2,2016-08-01 00:03:24,2016-08-01 00:13:17,N,1,256,79,2,2.79,10.5,0.5,0.5,1,0,,0.3,12.8,1,1,,
2,2016-08-01 00:01:02,2016-08-01 00:18:56,N,1,244,161,1,7.29,22.5,0.5,0.5,3,0,,0.3,26.8,1,1,,
2,2016-08-01 00:02:01,2016-08-01 00:09:09,N,1,42,75,1,3.16,10.5,0.5,0.5,0,0,,0.3,11.8,1,1,,
2,2016-08-01 00:01:17,2016-08-01 00:12:56,N,1,74,116,1,2.16,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,2016-08-01 00:02:03,2016-08-01 00:19:56,N,1,7,79,1,7.01,21.5,0.5,0.5,0,0,,0.3,22.8,2,1,,
2,2016-08-01 00:00:00,2016-08-01 00:19:54,N,1,181,36,2,4.97,18,0.5,0.5,4.82,0,,0.3,24.12,1,1,,
2,2016-08-01 00:11:33,2016-08-01 23:27:41,N,1,95,129,1,5.30,18,0.5,0.5,3.86,0,,0.3,23.16,1,1,,
2,2016-08-01 00:06:50,2016-08-01 00:44:15,N,1,255,14,2,9.83,36,0.5,0.5,7.46,0,,0.3,44.76,1,1,,
2,2016-08-01 00:00:09,2016-08-01 00:18:24,N,1,65,177,1,4.03,16,0.5,0.5,0,0,,0.3,17.3,2,1,,
2,2016-08-01 00:02:46,2016-08-01 00:11:34,N,1,74,166,1,1.18,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,2016-08-01 00:01:58,2016-08-01 00:36:32,N,1,228,25,1,3.50,22,0.5,0.5,16,0,,0.3,39.3,1,1,,
2,2016-08-01 00:37:14,2016-08-01 00:46:42,N,1,130,205,3,2.24,10,0.5,0.5,0,0,,0.3,11.3,1,1,,
2,2016-08-01 00:01:05,2016-08-01 00:04:42,N,1,260,83,2,.67,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,2016-08-01 00:00:11,2016-08-01 00:03:41,N,1,42,116,1,.68,5,0.5,0.5,2,0,,0.3,8.3,1,1,,
2,2016-08-01 00:00:13,2016-08-01 00:07:05,N,1,41,239,1,1.77,7.5,0.5,0.5,0,0,,0.3,8.8,1,1,,
2,2016-08-01 00:00:15,2016-08-01 00:10:33,N,1,134,216,1,4.05,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,,
2,2016-08-01 00:01:49,2016-08-01 00:17:40,N,1,40,37,6,4.74,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1,,
2,2016-08-01 00:00:28,2016-08-01 00:03:15,N,1,17,17,1,.62,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,2016-08-01 00:00:55,2016-08-01 00:12:45,N,1,145,179,1,2.87,11.5,0.5,0.5,2,0,,0.3,14.8,1,1,,
2,2016-08-01 00:33:10,2016-08-01 00:46:54,N,1,255,260,1,5.11,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,,
2,2016-08-01 00:01:12,2016-08-01 00:13:47,N,1,256,36,1,2.89,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,2016-08-01 00:29:31,2016-08-01 00:45:11,N,1,181,61,1,3.68,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
2,2016-08-01 00:32:33,2016-08-01 00:36:06,N,1,260,157,5,.98,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,2016-08-01 00:04:29,2016-08-01 00:25:13,N,1,95,226,1,4.68,19,0.5,0.5,0,0,,0.3,20.3,2,1,,
2,2016-08-01 00:42:42,2016-08-01 00:54:22,N,1,95,130,1,3.19,12,0.5,0.5,0,0,,0.3,13.3,2,1,,
2,2016-08-01 00:03:10,2016-08-01 23:44:07,N,1,65,189,1,1.37,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,2016-08-01 00:25:31,2016-08-01 00:29:15,N,1,49,61,1,.76,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,2016-08-01 00:36:09,2016-08-01 00:41:41,N,1,188,89,1,1.04,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,2016-08-01 00:55:10,2016-08-01 00:55:16,N,5,89,89,1,.00,80,0,0,16,0,,0,96,1,2,,
2,2016-08-01 00:01:45,2016-08-01 00:11:31,N,1,244,127,1,1.97,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,2016-08-01 00:17:28,2016-08-01 00:21:42,N,1,243,244,1,.88,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,,
2,2016-08-01 00:24:32,2016-08-01 00:27:00,N,1,244,244,1,.57,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,,
