VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

2,2016-10-01 00:02:00,2016-10-01 00:04:45,N,1,129,129,1,.24,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2016-10-01 00:02:31,2016-10-01 00:13:43,N,1,74,116,1,2.59,10.5,0.5,0.5,1,0,,0.3,12.8,1,1,,
2,2016-10-01 00:12:12,2016-10-01 00:14:57,N,1,223,223,1,.56,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,,
2,2016-10-01 00:01:18,2016-10-01 00:15:57,N,1,130,191,1,4.34,14.5,0.5,0.5,3,0,,0.3,18.8,1,1,,
2,2016-10-01 00:04:19,2016-10-01 00:13:24,N,1,41,74,1,1.46,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,2016-10-01 00:03:54,2016-10-01 00:17:52,N,1,112,7,1,2.91,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,1,,
2,2016-10-01 00:00:28,2016-10-01 00:06:41,N,1,82,83,1,.96,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,,
2,2016-10-01 00:00:57,2016-10-01 00:02:44,N,1,74,75,1,.38,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2016-10-01 00:00:21,2016-10-01 00:09:37,N,1,177,80,4,2.17,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,2016-10-01 00:00:51,2016-10-01 00:06:10,N,1,130,10,1,1.85,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,,
2,2016-10-01 00:00:28,2016-10-01 01:07:17,N,1,181,48,1,17.57,60,0.5,0.5,15.32,0,,0.3,76.62,1,1,,
2,2016-10-01 00:01:25,2016-10-01 00:07:59,N,1,223,7,1,1.64,7.5,0.5,0.5,2.2,0,,0.3,11,1,1,,
2,2016-10-01 00:37:01,2016-10-01 23:47:14,N,1,60,120,1,4.13,14,0.5,0.5,1,0,,0.3,16.3,1,1,,
2,2016-10-01 00:10:36,2016-10-01 00:21:00,N,1,49,40,1,2.21,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,2016-10-01 00:00:41,2016-10-01 00:14:33,N,1,36,61,1,3.49,13,0.5,0.5,2.86,0,,0.3,17.16,1,1,,
