VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-12-01 00:12:54,2015-12-01 00:18:18,N,1,-73.844680786132813,40.721508026123047,-73.836334228515625,40.708877563476562,1,1.27,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2015-12-01 00:48:19,2015-12-01 00:59:31,N,1,-73.807029724121094,40.699657440185547,-73.863670349121094,40.691143035888672,1,3.57,12.5,0.5,0.5,2,0,,0.3,15.8,1,1
2,2015-12-01 00:06:13,2015-12-01 00:20:40,N,1,-73.961814880371094,40.805641174316406,-73.925979614257812,40.824123382568359,2,3.51,13.5,0.5,0.5,4.44,0,,0.3,19.24,1,1
2,2015-12-01 00:43:38,2015-12-01 00:59:37,N,1,-73.945220947265625,40.808383941650391,-73.959587097167969,40.801357269287109,1,2.43,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,2015-12-01 00:04:50,2015-12-01 00:09:40,N,1,-73.939018249511719,40.8055419921875,-73.943977355957031,40.813739776611328,5,.89,5.5,0.5,0.5,1,0,,0.3,7.8,1,1
2,2015-12-01 00:38:47,2015-12-01 00:43:47,N,1,-73.941574096679688,40.806148529052734,-73.953437805175781,40.809429168701172,5,.74,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1
2,2015-12-01 00:56:09,2015-12-01 01:09:53,N,1,-73.949653625488281,40.802230834960938,-73.97869873046875,40.745998382568359,5,4.56,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2015-12-01 00:00:52,2015-12-01 00:13:31,N,1,-73.962203979492188,40.716083526611328,-73.997581481933594,40.678768157958984,1,5.43,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,2015-12-01 00:07:44,2015-12-01 00:15:14,N,1,-73.903549194335938,40.745418548583984,-73.893211364746094,40.73486328125,5,1.24,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2015-12-01 00:40:00,2015-12-01 00:45:04,N,1,-73.880912780761719,40.741851806640625,-73.869224548339844,40.747364044189453,5,.92,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2015-12-01 00:08:34,2015-12-01 00:11:45,N,1,-73.939010620117188,40.843784332275391,-73.933349609375,40.850776672363281,1,.68,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2015-12-01 00:03:53,2015-12-01 00:05:57,N,1,-73.939781188964844,40.794231414794922,-73.945175170898437,40.784496307373047,1,.80,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2015-12-01 00:07:02,2015-12-01 00:15:34,N,1,-73.945137023925781,40.78448486328125,-73.935615539550781,40.831958770751953,1,3.81,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2015-12-01 00:02:06,2015-12-01 00:08:26,N,1,-73.917572021484375,40.770000457763672,-73.916908264160156,40.783908843994141,1,1.13,6.5,0.5,0.5,1,0,,0.3,8.8,1,1
2,2015-12-01 00:15:17,2015-12-01 00:18:32,N,1,-73.917091369628906,40.771209716796875,-73.922966003417969,40.776634216308594,1,.45,4,0.5,0.5,1.59,0,,0.3,6.89,1,1
2,2015-12-01 00:02:27,2015-12-01 00:16:51,N,1,-73.829025268554688,40.713413238525391,-73.885078430175781,40.749706268310547,1,8.13,24,0.5,0.5,5.06,0,,0.3,30.36,1,1
2,2015-12-01 00:20:55,2015-12-01 00:32:14,N,1,-73.884254455566406,40.747608184814453,-73.864532470703125,40.761081695556641,1,1.79,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2015-12-01 00:44:26,2015-12-01 00:50:28,N,1,-73.844520568847656,40.720596313476563,-73.816009521484375,40.708114624023437,1,2.06,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2015-12-01 00:02:18,2015-12-01 00:27:57,N,1,-73.940391540527344,40.84063720703125,-74.013961791992188,40.702457427978516,1,11.08,32.5,0.5,0.5,0,0,,0.3,33.8,2,1
2,2015-12-01 00:33:36,2015-12-01 00:38:22,N,1,-73.844352722167969,40.720878601074219,-73.859542846679688,40.729351043701172,1,1.03,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
2,2015-12-01 00:45:24,2015-12-01 00:54:33,N,1,-73.844619750976563,40.720130920410156,-73.878273010253906,40.724582672119141,1,2.49,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,2015-12-01 00:31:45,2015-12-01 00:40:29,N,1,-73.925590515136719,40.745761871337891,-73.885177612304688,40.743862152099609,5,2.20,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2015-12-01 00:24:43,2015-12-01 00:32:54,N,1,-73.829788208007812,40.759735107421875,-73.863601684570313,40.757701873779297,1,2.13,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2015-12-01 00:03:01,2015-12-01 00:15:14,N,1,-73.925384521484375,40.761772155761719,-73.82537841796875,40.742835998535156,2,7.36,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
2,2015-12-01 00:31:04,2015-12-01 00:40:38,N,1,-73.881217956542969,40.756015777587891,-73.8616943359375,40.744911193847656,2,1.94,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2015-12-01 00:03:17,2015-12-01 00:09:04,N,1,-73.929656982421875,40.756359100341797,-73.917060852050781,40.770729064941406,1,1.21,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2015-12-01 00:10:16,2015-12-01 00:14:30,N,1,-73.917060852050781,40.770725250244141,-73.901885986328125,40.776348114013672,1,1.18,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2015-12-01 00:16:39,2015-12-01 00:21:40,N,1,-73.941658020019531,40.817909240722656,-73.953605651855469,40.81781005859375,1,1.02,6,0.5,0.5,0,0,,0.3,7.3,1,1
2,2015-12-01 00:39:07,2015-12-01 00:42:09,N,1,-73.925308227539062,40.76190185546875,-73.911582946777344,40.758609771728516,5,.92,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-12-01 00:28:03,2015-12-01 00:33:28,N,1,-73.954605102539062,40.805309295654297,-73.944358825683594,40.817298889160156,1,1.25,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1
2,2015-12-01 00:41:10,2015-12-01 00:49:24,N,1,-73.955322265625,40.804557800292969,-73.932060241699219,40.800575256347656,1,1.55,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2015-12-01 00:17:55,2015-12-01 00:22:47,N,1,-73.955467224121094,40.714038848876953,-73.939010620117188,40.726123809814453,1,1.37,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1
2,2015-12-01 00:19:34,2015-12-01 00:25:27,N,1,-73.909866333007812,40.775482177734375,-73.910255432128906,40.765655517578125,1,1.16,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2015-12-01 00:46:39,2015-12-01 00:54:29,N,1,-73.952392578125,40.810848236083984,-73.942092895507812,40.826118469238281,1,1.73,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2015-12-01 00:00:36,2015-12-01 00:05:33,N,1,-73.911766052246094,40.767807006835938,-73.914077758789063,40.756923675537109,1,1.01,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2015-12-01 00:51:08,2015-12-01 00:59:50,N,1,-73.913688659667969,40.765594482421875,-73.910911560058594,40.776264190673828,1,1.27,7.5,0.5,0.5,2,0,,0.3,10.8,1,1
2,2015-12-01 00:34:20,2015-12-01 00:45:46,N,1,-73.874740600585938,40.735126495361328,-73.907501220703125,40.716762542724609,1,2.67,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2015-12-01 00:34:38,2015-12-01 00:39:36,N,1,-73.918930053710937,40.758937835693359,-73.911865234375,40.767704010009766,1,.75,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-12-01 00:30:50,2015-12-01 00:33:21,N,1,-73.957672119140625,40.717868804931641,-73.956001281738281,40.725921630859375,1,.70,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-12-01 00:30:50,2015-12-01 00:33:21,N,1,-73.957672119140625,40.717868804931641,-73.956001281738281,40.725921630859375,1,.70,-4,-0.5,-0.5,0,0,,-0.3,-5.3,4,1
2,2015-12-01 00:41:33,2015-12-01 00:44:05,N,1,-73.957939147949219,40.721904754638672,-73.950950622558594,40.723686218261719,1,.47,4,0.5,0.5,0,0,,0.3,5.3,1,1
2,2015-12-01 00:42:15,2015-12-01 00:43:04,N,1,-73.923294067382813,40.764400482177734,-73.921188354492188,40.766990661621094,1,.21,3,0.5,0.5,0,0,,0.3,4.3,2,1
2,2015-12-01 00:15:07,2015-12-01 00:29:35,N,1,-73.911872863769531,40.77520751953125,-73.955429077148438,40.714061737060547,2,7.22,22,0.5,0.5,0,0,,0.3,23.3,2,1
2,2015-12-01 00:06:09,2015-12-01 00:08:44,N,1,-73.86151123046875,40.833358764648438,-73.860618591308594,40.828060150146484,1,.60,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-12-01 00:33:45,2015-12-01 00:36:39,N,1,-73.902061462402344,40.862789154052734,-73.907066345214844,40.864131927490234,1,.52,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2015-12-01 00:08:32,2015-12-01 00:19:14,N,1,-73.981231689453125,40.689617156982422,-73.984756469726563,40.717098236083984,1,2.70,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,2015-12-01 00:51:13,2015-12-01 01:02:37,N,1,-73.990608215332031,40.693977355957031,-73.946784973144531,40.682159423828125,1,2.94,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2015-12-01 00:52:52,2015-12-01 01:00:44,N,1,-73.950424194335938,40.826313018798828,-73.934326171875,40.84600830078125,1,1.63,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,2015-12-01 00:05:23,2015-12-01 00:08:24,N,1,-73.946327209472656,40.631420135498047,-73.935096740722656,40.624317169189453,1,.99,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2015-12-01 00:01:15,2015-12-01 00:06:01,N,1,-73.892189025878906,40.860980987548828,-73.908096313476563,40.849590301513672,1,1.35,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2015-12-01 00:14:02,2015-12-01 00:27:19,N,1,-73.829757690429687,40.713695526123047,-73.831733703613281,40.759006500244141,1,5.70,18,0.5,0.5,0,0,,0.3,19.3,2,1
2,2015-12-01 00:47:50,2015-12-01 01:10:21,N,1,-73.84490966796875,40.72210693359375,-73.960372924804688,40.763912200927734,1,10.61,31.5,0.5,0.5,6.56,0,,0.3,39.36,1,1
2,2015-12-01 00:08:07,2015-12-01 00:20:32,N,1,-73.940338134765625,40.840618133544922,-73.91363525390625,40.8243408203125,1,2.47,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2015-12-01 00:19:48,2015-12-01 00:41:31,N,1,-73.935966491699219,40.796272277832031,-73.823875427246094,40.878890991210937,2,11.10,32,0.5,0.5,0,0,,0.3,33.3,2,1
2,2015-12-01 00:42:35,2015-12-01 00:43:47,N,5,-73.823890686035156,40.878894805908203,-73.823875427246094,40.878925323486328,1,.00,20,0,0,0,0,,0,20,1,2
2,2015-12-01 00:59:30,2015-12-01 01:14:03,N,1,-73.925453186035156,40.761768341064453,-73.903617858886719,40.716781616210938,2,5.93,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,2015-12-01 00:39:14,2015-12-01 00:57:04,N,1,-73.954788208007812,40.732433319091797,-73.920783996582031,40.701503753662109,1,3.75,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2015-12-01 00:54:59,2015-12-01 01:00:44,N,1,-73.933578491210938,40.854228973388672,-73.919990539550781,40.868572235107422,1,1.35,7,0.5,0.5,2.08,0,,0.3,10.38,1,1
2,2015-12-01 00:29:40,2015-12-01 00:34:38,N,1,-73.927131652832031,40.818470001220703,-73.913284301757813,40.834453582763672,1,1.45,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,2015-12-01 00:52:58,2015-12-01 00:54:13,N,1,-73.94525146484375,40.807937622070313,-73.941383361816406,40.81329345703125,1,.40,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2015-12-01 00:16:42,2015-12-01 00:22:06,N,1,-73.829910278320313,40.713703155517578,-73.833343505859375,40.703231811523438,1,1.08,6,0.5,0.5,2.19,0,,0.3,9.49,1,1
2,2015-12-01 00:17:39,2015-12-01 00:25:16,N,1,-73.94940185546875,40.711143493652344,-73.948928833007813,40.694011688232422,1,1.49,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2015-12-01 00:37:10,2015-12-01 00:42:54,N,1,-73.948310852050781,40.6917724609375,-73.941787719726563,40.700679779052734,1,1.00,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
2,2015-12-01 00:54:03,2015-12-01 01:00:26,N,1,-73.951576232910156,40.713962554931641,-73.938758850097656,40.704006195068359,1,1.26,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2015-12-01 00:32:56,2015-12-01 00:46:18,N,1,-73.942474365234375,40.841289520263672,-73.951286315917969,40.784309387207031,1,6.90,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
2,2015-12-01 00:44:31,2015-12-01 00:50:18,N,1,-73.830337524414063,40.759498596191406,-73.833580017089844,40.770061492919922,1,1.26,6.5,0.5,0.5,2.2,0,,0.3,10,1,1
2,2015-12-01 00:03:37,2015-12-01 00:07:37,N,1,-73.952926635742188,40.810493469238281,-73.951904296875,40.8194580078125,1,.79,5,0.5,0.5,1.58,0,,0.3,7.88,1,1
