VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Total_amount,Payment_type,Trip_type 


1,2014-11-01 00:00:00,2014-11-01 00:08:17,N,1,-73.964836120605469,40.806598663330078,-73.94891357421875,40.836437225341797,1,2.70,10,0.5,0,2.6,0,,13.1,1,1,,
2,2014-11-01 00:00:00,2014-11-01 00:00:00,N,1,-73.944717407226563,40.705356597900391,-73.8980712890625,40.706253051757813,5,3.36,14.5,0.5,0.5,0,0,,15.5,2,1,,
2,2014-11-01 00:00:01,2014-11-01 00:07:41,N,1,-73.958663940429688,40.815158843994141,-73.945915222167969,40.834522247314453,1,1.55,8,0.5,0.5,1.7,0,,10.7,1,1,,
2,2014-11-01 00:00:02,2014-11-01 00:18:21,N,1,-73.990150451660156,40.702285766601563,-73.937026977539063,40.705757141113281,6,5.03,18.5,0.5,0.5,3.8,0,,23.3,1,1,,
2,2014-11-01 00:00:02,2014-11-01 00:05:04,N,1,-73.86077880859375,40.833702087402344,-73.848953247070312,40.841697692871094,1,1.23,6,0.5,0.5,0,0,,7,2,1,,
2,2014-11-01 00:00:02,2014-11-01 00:05:27,N,1,-73.958580017089844,40.815601348876953,-73.971900939941406,40.794872283935547,1,1.62,7.5,0,0.5,0,0,,8,2,1,,
2,2014-11-01 00:00:03,2014-11-01 00:14:16,N,1,-73.958976745605469,40.716705322265625,-73.937057495117187,40.698490142822266,1,2.19,11,0.5,0.5,0,0,,12,2,1,,
2,2014-11-01 00:00:03,2014-11-01 00:07:48,N,1,-73.965339660644531,40.711132049560547,-73.987007141113281,40.718265533447266,1,1.91,8.5,0.5,0.5,1.8,0,,11.3,1,1,,
2,2014-11-01 00:00:04,2014-11-01 00:10:17,N,1,-73.958961486816406,40.815032958984375,-73.981170654296875,40.787410736083984,1,2.35,10,0.5,0.5,1.5,0,,12.5,1,1,,
1,2014-11-01 00:00:05,2014-11-01 00:09:34,N,1,-73.959312438964844,40.685436248779297,-73.935592651367188,40.696918487548828,1,1.90,9,0.5,0.5,0,0,,10,2,1,,
2,2014-11-01 00:00:07,2014-11-01 00:08:05,N,1,-73.954246520996094,40.730018615722656,-73.944747924804688,40.718170166015625,1,1.26,7.5,0.5,0.5,0,0,,8.5,2,1,,
2,2014-11-01 00:00:09,2014-11-01 00:19:02,N,1,-73.919105529785156,40.758991241455078,-73.806594848632812,40.683605194091797,1,10.33,29.5,0.5,0.5,0,0,,30.5,2,1,,
2,2014-11-01 00:00:11,2014-11-01 00:52:39,N,1,-73.979301452636719,40.678203582763672,-73.986808776855469,40.740581512451172,1,4.66,32.5,0.5,0.5,0,0,,33.5,2,1,,
2,2014-11-01 00:00:13,2014-11-01 00:20:28,N,1,-73.948867797851562,40.753459930419922,-73.937400817871094,40.705680847167969,5,3.96,16.5,0.5,0.5,2.5,0,,20,1,1,,
1,2014-11-01 00:00:14,2014-11-01 00:03:47,N,1,-73.939338684082031,40.848484039306641,-73.933097839355469,40.847572326660156,1,.50,4.5,0.5,0.5,0,0,,5.5,2,1,,
2,2014-11-01 00:00:14,2014-11-01 00:09:09,N,1,-73.979362487792969,40.688259124755859,-73.951828002929687,40.691513061523438,1,2.06,9,0.5,0.5,0,0,,10,2,1,,
2,2014-11-01 00:00:15,2014-11-01 00:04:01,N,1,-73.956863403320313,40.687091827392578,-73.956924438476563,40.687446594238281,1,.42,4.5,0.5,0.5,0,0,,5.5,2,1,,
2,2014-11-01 00:00:15,2014-11-01 00:01:47,N,1,-73.9486083984375,40.789207458496094,-73.952964782714844,40.783061981201172,1,.48,3.5,0.5,0.5,0,0,,4.5,2,1,,
2,2014-11-01 00:00:15,2014-11-01 00:12:21,N,1,-73.954780578613281,40.820770263671875,-73.947662353515625,40.830101013183594,2,1.52,9.5,0.5,0.5,0,0,,10.5,2,1,,
