VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,2017-07-01 00:23:21,2017-07-01 00:30:48,N,1,42,168,1,1.59,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,2017-07-01 00:29:57,2017-07-01 00:33:42,N,1,106,40,2,.90,5,0.5,0.5,1.89,0,,0.3,8.19,1,1
2,2017-07-01 00:52:24,2017-07-01 01:12:11,N,1,25,223,2,11.59,32.5,0.5,0.5,6.76,0,,0.3,40.56,1,1
2,2017-07-01 00:13:27,2017-07-01 00:19:34,N,1,62,61,1,1.06,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-07-01 00:36:45,2017-07-01 00:49:44,N,1,256,255,1,1.05,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
1,2017-07-01 00:36:38,2017-07-01 00:48:25,N,1,65,255,1,3.40,13,0.5,0.5,2.85,0,,0.3,17.15,1,1
1,2017-07-01 00:54:51,2017-07-01 01:04:00,N,5,56,92,1,3.40,12,0,0,0,0,,0,12,2,2
2,2017-07-01 00:28:00,2017-07-01 00:35:31,N,1,82,57,2,1.60,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,2017-07-01 00:54:28,2017-07-01 00:59:19,N,1,173,70,1,.84,5,0.5,0.5,1.58,0,,0.3,7.88,1,1
2,2017-07-01 00:11:40,2017-07-01 00:15:48,N,1,40,106,1,.71,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-07-01 00:41:50,2017-07-01 00:46:56,N,1,62,49,1,1.36,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1
2,2017-07-01 00:52:14,2017-07-01 01:03:27,N,1,97,189,1,1.99,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-07-01 00:12:02,2017-07-01 00:24:50,N,1,83,95,1,2.86,12,0.5,0.5,0,0,,0.3,13.3,2,1
1,2017-07-01 00:37:05,2017-07-01 00:59:17,N,5,18,159,1,4.10,0,0,0,0,0,,0,0,2,2
2,2017-07-01 00:07:44,2017-07-01 00:13:29,N,1,146,193,1,.84,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-07-01 00:31:53,2017-07-01 00:41:20,N,1,146,179,1,1.90,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-07-01 00:19:31,2017-07-01 00:30:58,N,1,66,79,1,4.43,15,0.5,0.5,4.08,0,,0.3,20.38,1,1
2,2017-07-01 00:10:36,2017-07-01 00:18:00,N,1,41,239,1,1.86,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2017-07-01 00:44:46,2017-07-01 00:47:56,N,1,41,74,1,.85,5,0.5,0.5,0,0,,0.3,6.3,1,1
2,2017-07-01 00:49:45,2017-07-01 01:00:02,N,1,74,116,1,2.11,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-07-01 00:05:02,2017-07-01 00:21:43,N,1,49,89,1,3.85,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2017-07-01 00:37:22,2017-07-01 00:46:58,N,1,188,49,1,2.18,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-07-01 00:09:06,2017-07-01 00:12:16,N,1,7,7,1,.76,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-07-01 00:17:30,2017-07-01 00:42:54,N,1,223,141,1,6.72,22.5,0.5,0.5,5.95,0,,0.3,29.75,1,1
2,2017-07-01 00:18:20,2017-07-01 00:30:59,N,1,80,25,5,5.28,17,0.5,0.5,3.66,0,,0.3,21.96,1,1
2,2017-07-01 00:47:13,2017-07-01 01:10:54,N,1,256,87,5,5.36,20.5,0.5,0.5,4.36,0,,0.3,26.16,1,1
2,2017-07-01 00:29:49,2017-07-01 00:40:31,N,1,256,17,1,1.96,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
1,2017-07-01 00:25:03,2017-07-01 00:34:32,N,1,255,112,1,1.80,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1
1,2017-07-01 00:54:23,2017-07-01 01:13:07,N,1,256,255,1,3.90,15.5,0.5,0.5,0,0,,0.3,16.8,2,1
2,2017-07-01 00:07:32,2017-07-01 00:18:50,N,1,25,181,1,2.21,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,2017-07-01 00:44:32,2017-07-01 00:53:57,N,1,106,61,1,1.37,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,2017-07-01 00:02:22,2017-07-01 00:03:53,N,1,181,181,2,.30,3,0.5,0.5,0,0,,0.3,4.3,2,1
1,2017-07-01 00:23:00,2017-07-01 00:31:21,N,1,181,227,1,1.50,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-07-01 00:04:24,2017-07-01 00:23:34,N,1,65,72,1,5.18,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,2017-07-01 00:53:20,2017-07-01 00:58:15,N,1,181,228,1,1.00,6,0.5,0.5,2.19,0,,0.3,9.49,1,1
2,2017-07-01 00:51:03,2017-07-01 00:59:09,N,1,134,197,1,1.82,8,0.5,0.5,1,0,,0.3,10.3,1,1
2,2017-07-01 00:46:23,2017-07-01 00:50:51,N,1,179,7,1,.73,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-07-01 00:54:23,2017-07-01 01:00:15,N,1,7,223,1,1.22,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,2017-07-01 00:49:29,2017-07-01 01:06:01,N,1,97,217,1,3.70,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,2017-07-01 00:21:30,2017-07-01 00:30:40,N,1,145,226,1,2.72,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2017-07-01 00:44:56,2017-07-01 00:54:47,N,1,255,80,1,2.23,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,2017-07-01 00:46:59,2017-07-01 00:56:34,N,1,116,243,1,1.90,9,0.5,0.5,1,0,,0.3,11.3,1,1
2,2017-07-01 00:12:20,2017-07-01 00:17:20,N,1,223,223,1,1.19,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-07-01 00:00:46,2017-07-01 00:09:52,N,1,33,97,1,1.20,7.5,0.5,0.5,1,0,,0.3,9.8,1,1
2,2017-07-01 00:11:35,2017-07-01 00:17:45,N,1,97,61,1,1.46,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-07-01 00:46:00,2017-07-01 01:16:08,N,1,25,17,1,5.23,22,0.5,0.5,3.3,0,,0.3,26.6,1,1
2,2017-07-01 00:26:36,2017-07-01 00:41:20,N,1,75,42,3,3.03,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-07-01 00:50:48,2017-07-01 00:58:29,N,1,41,75,2,1.46,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,2017-07-01 00:02:55,2017-07-01 00:11:33,N,1,97,54,1,1.99,9,0.5,0.5,1.5,0,,0.3,11.8,1,1
2,2017-07-01 00:27:52,2017-07-01 00:34:06,N,1,65,49,1,1.46,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-07-01 00:55:12,2017-07-01 01:04:01,N,1,65,17,2,2.45,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,2017-07-01 00:10:43,2017-07-01 00:15:16,N,1,95,95,3,.90,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2017-07-01 00:17:14,2017-07-01 00:32:10,N,1,95,226,1,5.90,19,0.5,0.5,3.7,0,,0.3,24,1,1
1,2017-07-01 00:59:12,2017-07-01 01:09:20,N,1,226,129,1,2.10,9,0.5,0.5,2.05,0,,0.3,12.35,1,1
2,2017-07-01 00:41:54,2017-07-01 00:54:31,N,1,256,225,1,1.82,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
1,2017-07-01 00:03:57,2017-07-01 00:23:45,N,5,168,244,1,3.40,12,0,0,0,0,,0,12,2,2
1,2017-07-01 00:46:24,2017-07-01 00:56:38,N,5,168,119,1,2.90,10,0,0,0,0,,0,10,1,2
2,2017-07-01 00:18:58,2017-07-01 00:23:11,N,1,116,152,1,.96,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
1,2017-07-01 00:06:09,2017-07-01 00:11:15,N,1,129,129,2,.70,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
