VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,2017-05-01 00:01:42,2017-05-01 00:10:04,N,1,181,25,2,1.65,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-05-01 00:01:04,2017-05-01 00:08:20,N,1,74,74,1,.75,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-05-01 00:00:39,2017-05-01 00:15:23,N,1,255,80,1,2.46,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,2017-05-01 00:00:57,2017-05-01 00:10:10,N,1,134,216,5,2.30,9,0.5,0.5,2.58,0,,0.3,12.88,1,1
2,2017-05-01 00:07:27,2017-05-01 00:17:53,N,1,244,24,1,3.28,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2017-05-01 00:03:16,2017-05-01 00:23:01,N,1,130,198,3,6.87,22,0.5,0.5,4.66,0,,0.3,27.96,1,1
2,2017-05-01 00:11:19,2017-05-01 00:16:24,N,1,36,36,1,.91,5.5,0.5,0.5,1.2,0,,0.3,8,1,1
2,2017-05-01 00:25:42,2017-05-01 00:30:06,N,1,36,36,1,.87,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-05-01 00:00:36,2017-05-01 00:13:31,N,1,7,74,1,4.51,15.5,0.5,0.5,4.51,5.76,,0.3,27.07,1,1
2,2017-05-01 00:15:24,2017-05-01 00:38:47,N,1,7,90,2,7.22,24.5,0.5,0.5,0,0,,0.3,25.8,1,1
2,2017-05-01 00:01:35,2017-05-01 00:22:32,N,1,195,36,1,7.87,25,0.5,0.5,0,0,,0.3,26.3,2,1
2,2017-05-01 00:24:37,2017-05-01 00:52:05,N,1,256,238,1,9.14,29.5,0.5,0.5,6.16,0,,0.3,36.96,1,1
2,2017-05-01 00:00:07,2017-05-01 00:09:24,N,1,134,197,2,2.05,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-05-01 00:40:23,2017-05-01 00:51:30,N,5,168,159,2,1.30,7,0,0,0,0,,0,7,2,2
2,2017-05-01 00:52:29,2017-05-01 00:52:39,N,5,159,159,2,.00,8,0,0,0.7,0,,0,8.7,1,2
2,2017-05-01 00:57:33,2017-05-01 01:00:30,N,1,179,179,1,.61,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-05-01 00:24:17,2017-05-01 00:28:02,N,1,260,260,5,.52,4.5,0.5,0.5,1.74,0,,0.3,7.54,1,1
2,2017-05-01 00:53:07,2017-05-01 01:11:49,N,1,260,171,5,7.59,24,0.5,0.5,5.06,0,,0.3,30.36,1,1
2,2017-05-01 00:08:16,2017-05-01 00:14:37,N,1,7,223,1,1.50,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-05-01 00:26:31,2017-05-01 00:31:33,N,1,223,223,1,1.60,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-05-01 00:20:58,2017-05-01 00:26:27,N,1,223,223,1,.97,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-05-01 00:28:13,2017-05-01 00:32:49,N,1,223,7,1,.76,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-05-01 00:11:00,2017-05-01 00:14:49,N,1,134,28,1,.90,5,0.5,0.5,1.58,0,,0.3,7.88,1,1
2,2017-05-01 00:40:55,2017-05-01 00:52:29,N,1,134,197,1,2.79,11.5,0.5,0.5,1,0,,0.3,13.8,1,1
2,2017-05-01 00:15:33,2017-05-01 00:24:13,N,1,92,192,1,1.39,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-05-01 00:05:54,2017-05-01 00:13:22,N,1,7,260,1,1.62,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-05-01 00:28:11,2017-05-01 00:59:00,N,1,49,179,1,7.20,25,0.5,0.5,5.26,0,,0.3,31.56,1,1
2,2017-05-01 00:17:41,2017-05-01 00:19:38,N,1,41,74,1,.40,3.5,0.5,0.5,1.5,0,,0.3,6.3,1,1
2,2017-05-01 00:48:12,2017-05-01 01:10:04,N,1,7,249,5,6.14,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
2,2017-05-01 00:46:14,2017-05-01 01:06:53,N,1,97,37,1,4.94,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,2017-05-01 00:28:36,2017-05-01 00:33:01,N,1,82,82,1,.62,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-05-01 00:43:19,2017-05-01 00:51:26,N,1,82,82,1,1.63,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-05-01 00:01:07,2017-05-01 00:18:07,N,1,223,255,2,6.53,21,0.5,0.5,4.46,0,,0.3,26.76,1,1
2,2017-05-01 00:41:03,2017-05-02 00:18:07,N,1,260,82,2,1.64,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-05-01 00:07:00,2017-05-01 00:10:46,N,1,127,127,1,.90,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-05-01 00:01:16,2017-05-01 00:07:26,N,1,7,223,1,1.16,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1
2,2017-05-01 00:43:51,2017-05-02 00:07:26,N,1,7,157,1,4.61,15.5,0.5,0.5,0,0,,0.3,16.8,2,1
2,2017-05-01 00:07:57,2017-05-01 00:14:32,N,1,260,7,1,1.68,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,2017-05-01 00:47:16,2017-05-01 00:51:10,N,1,260,260,1,.68,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-05-01 00:17:51,2017-05-01 00:39:10,N,1,256,37,1,3.33,16,0.5,0.5,3.46,0,,0.3,20.76,1,1
2,2017-05-01 00:09:00,2017-05-01 00:51:09,N,1,7,52,1,9.33,34,0.5,0.5,0,0,,0.3,35.3,2,1
2,2017-05-01 00:29:33,2017-05-01 00:32:00,N,1,260,82,1,.31,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2017-05-01 00:32:38,2017-05-01 00:39:14,N,1,82,82,1,1.41,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-05-01 00:40:32,2017-05-01 00:46:06,N,1,82,82,1,1.22,6,0.5,0.5,0,0,,0.3,7.3,1,1
2,2017-05-01 00:26:09,2017-05-01 00:28:02,N,1,42,42,1,.36,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2017-05-01 00:32:30,2017-05-01 00:55:33,N,1,260,193,1,3.86,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2017-05-01 00:17:34,2017-05-01 00:23:22,N,1,41,42,1,1.53,7,0.5,0.5,2.49,0,,0.3,10.79,1,1
2,2017-05-01 00:09:38,2017-05-01 00:33:49,N,1,174,151,1,11.23,33,0.5,0.5,0,0,,0.3,34.3,1,1
2,2017-05-01 00:09:46,2017-05-01 00:15:10,N,1,75,237,1,1.29,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1
2,2017-05-01 00:44:46,2017-05-01 00:53:55,N,1,92,9,1,2.43,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,2017-05-01 00:28:30,2017-05-01 00:34:03,N,1,75,41,5,1.54,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2017-05-01 00:44:47,2017-05-01 00:57:30,N,5,83,95,1,2.36,10,0,0,2,0,,0,12,1,2
2,2017-05-01 00:47:28,2017-05-01 00:58:41,N,1,260,223,1,3.70,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,2017-05-01 00:17:02,2017-05-01 00:17:47,N,1,130,130,1,.20,3,0.5,0.5,0,0,,0.3,4.3,2,1
2,2017-05-01 00:28:06,2017-05-01 00:34:32,N,1,130,216,1,1.93,8,0.5,0.5,1,0,,0.3,10.3,1,1
2,2017-05-01 00:12:23,2017-05-01 00:17:51,N,1,75,74,1,1.61,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-05-01 00:24:10,2017-05-01 00:27:23,N,1,75,75,1,.64,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-05-01 00:47:19,2017-05-01 00:57:13,N,1,116,127,1,3.72,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-05-01 00:12:35,2017-05-01 00:16:39,N,1,243,244,1,.72,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-05-01 00:39:12,2017-05-01 00:43:40,N,1,41,152,1,.81,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-05-01 00:51:26,2017-05-01 00:57:24,N,1,41,116,1,1.64,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-05-01 00:15:27,2017-05-01 00:31:41,N,1,116,41,1,3.71,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2017-05-01 00:04:49,2017-05-01 00:14:46,N,1,129,7,3,2.20,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-05-01 00:37:57,2017-05-01 00:43:39,N,1,7,7,4,1.00,6,0.5,0.5,0.5,0,,0.3,7.8,1,1
2,2017-05-01 00:54:13,2017-05-01 01:14:54,N,1,244,79,1,11.50,32,0.5,0.5,6.66,0,,0.3,39.96,1,1
2,2017-05-01 00:59:59,2017-05-01 01:10:38,N,1,80,17,1,2.11,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2017-05-01 00:52:40,2017-05-01 01:01:45,N,1,7,129,1,2.31,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-05-01 00:17:31,2017-05-01 23:54:42,N,1,7,7,1,.76,4.5,0.5,0.5,0,0,,0.3,5.8,1,1
2,2017-05-01 00:24:10,2017-05-01 00:26:34,N,1,7,179,1,.63,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-05-01 00:29:11,2017-05-01 00:39:30,N,1,179,226,1,2.23,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2017-05-01 00:11:43,2017-05-01 23:37:15,N,1,41,42,1,1.02,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-05-01 00:56:29,2017-05-01 01:01:59,N,5,42,116,1,1.39,10,0,0,2,0,,0,12,1,2
2,2017-05-01 00:08:30,2017-05-01 00:18:43,N,1,80,17,1,2.35,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-05-01 00:59:02,2017-05-01 01:15:22,N,1,256,225,1,2.88,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-05-01 00:26:27,2017-05-01 00:47:54,N,1,36,7,1,6.31,21,0.5,0.5,2,0,,0.3,24.3,1,1
2,2017-05-01 00:33:23,2017-05-01 01:08:33,N,1,223,92,1,5.88,29.5,0.5,0.5,0,0,,0.3,30.8,2,1
2,2017-05-01 00:11:36,2017-05-01 00:17:09,N,1,25,54,1,1.40,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2017-05-01 00:05:13,2017-05-01 00:14:22,N,1,129,226,1,2.52,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,2017-05-01 00:26:04,2017-05-01 00:27:52,N,1,166,41,1,.20,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2017-05-01 00:58:28,2017-05-01 01:01:33,N,1,95,95,1,.45,4,0.5,0.5,2,0,,0.3,7.3,1,1
2,2017-05-01 00:28:17,2017-05-01 00:52:25,N,1,75,33,1,9.88,30,0.5,0.5,6.26,0,,0.3,37.56,1,1
