yellow,2,2016-10-01T00:00:03.000+08:00,2016-10-01T00:09:22.000+08:00,N,1,163,100,,,,,1,1.3,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2
yellow,2,2016-10-01T00:00:03.000+08:00,2016-10-01T00:06:48.000+08:00,N,1,239,151,,,,,1,1.46,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1
yellow,2,2016-10-01T00:00:03.000+08:00,2016-10-01T00:07:19.000+08:00,N,1,79,148,,,,,5,0.76,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1
yellow,2,2016-10-01T00:00:03.000+08:00,2016-10-01T00:13:13.000+08:00,N,1,158,144,,,,,5,1.72,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2
yellow,2,2016-10-01T00:00:03.000+08:00,2016-10-01T00:22:57.000+08:00,N,1,142,137,,,,,1,3.75,16.5,0.5,0.5,0.0,0.0,0.3,17.8,2
yellow,1,2016-10-01T00:00:04.000+08:00,2016-10-01T00:23:36.000+08:00,N,1,158,140,,,,,2,5.3,20.0,0.5,0.5,0.0,0.0,0.3,21.3,2
yellow,1,2016-10-01T00:00:04.000+08:00,2016-10-01T00:26:33.000+08:00,N,1,138,137,,,,,1,8.7,27.0,0.5,0.5,4.0,0.0,0.3,32.3,1
yellow,1,2016-10-01T00:00:04.000+08:00,2016-10-01T00:10:41.000+08:00,N,1,138,92,,,,,1,3.7,13.0,0.5,0.5,3.0,0.0,0.3,17.3,1
yellow,1,2016-10-01T00:00:04.000+08:00,2016-10-01T00:04:52.000+08:00,N,1,162,161,,,,,1,0.9,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2
yellow,1,2016-10-01T00:00:04.000+08:00,2016-10-01T00:01:36.000+08:00,N,1,236,236,,,,,1,0.2,3.0,0.5,0.5,1.0,0.0,0.3,5.3,1
yellow,2,2016-10-01T00:00:04.000+08:00,2016-10-01T00:19:00.000+08:00,N,1,79,13,,,,,1,3.13,15.0,0.5,0.5,3.26,0.0,0.3,19.56,1
yellow,1,2016-10-01T00:00:05.000+08:00,2016-10-01T00:22:24.000+08:00,N,1,132,260,,,,,1,13.9,39.0,0.5,0.5,4.0,0.0,0.3,44.3,1
yellow,1,2016-10-01T00:00:05.000+08:00,2016-10-01T00:12:00.000+08:00,N,1,230,68,,,,,1,2.2,10.0,0.5,0.5,2.8,0.0,0.3,14.1,1
yellow,1,2016-10-01T00:00:05.000+08:00,2016-10-01T00:33:58.000+08:00,N,2,132,238,,,,,1,19.8,52.0,0.0,0.5,7.0,5.54,0.3,65.34,1
yellow,2,2016-10-01T00:00:05.000+08:00,2016-10-01T00:12:47.000+08:00,N,1,142,236,,,,,1,2.5,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2
yellow,1,2016-10-01T00:00:06.000+08:00,2016-10-01T00:11:23.000+08:00,N,1,161,41,,,,,1,3.6,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2
yellow,1,2016-10-01T00:00:06.000+08:00,2016-10-01T00:06:27.000+08:00,N,1,144,148,,,,,2,0.7,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2
