taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
green,2,2017-04-01T00:00:22.000+08:00,2017-04-01T00:11:45.000+08:00,N,1,40,195,,,,,1,2.31,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1
green,2,2017-04-01T00:00:40.000+08:00,2017-04-01T00:09:10.000+08:00,N,1,255,255,,,,,1,0.64,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1
green,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:03:57.000+08:00,N,1,179,7,,,,,1,0.52,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1,1
green,2,2017-04-01T00:06:21.000+08:00,2017-04-01T00:09:52.000+08:00,N,1,97,97,,,,,1,0.52,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1
green,2,2017-04-01T00:02:05.000+08:00,2017-04-01T00:09:25.000+08:00,N,1,82,70,,,,,1,1.18,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1
green,2,2017-04-01T00:02:07.000+08:00,2017-04-01T00:14:12.000+08:00,N,1,75,142,,,,,1,3.25,11.5,0.5,0.5,2.56,0.0,,0.3,15.36,1,1
green,2,2017-04-01T00:00:00.000+08:00,2017-04-01T00:04:48.000+08:00,N,1,74,74,,,,,1,1.15,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1,1
green,2,2017-04-01T00:21:06.000+08:00,2017-04-01T00:31:33.000+08:00,N,1,7,7,,,,,1,1.63,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1
green,2,2017-04-01T00:00:06.000+08:00,2017-04-01T00:03:02.000+08:00,N,1,97,97,,,,,6,0.57,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,1,1
green,2,2017-04-01T00:04:16.000+08:00,2017-04-01T00:23:15.000+08:00,N,1,97,198,,,,,6,3.81,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2,1
green,2,2017-04-01T00:00:55.000+08:00,2017-04-01T00:05:43.000+08:00,N,1,226,260,,,,,1,0.84,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1
green,2,2017-04-01T00:00:32.000+08:00,2017-04-01T00:09:27.000+08:00,N,1,37,198,,,,,1,1.87,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1
green,2,2017-04-01T00:00:04.000+08:00,2017-04-01T00:06:03.000+08:00,N,1,7,146,,,,,1,0.94,6.0,0.5,0.5,1.0,0.0,,0.3,8.3,1,1
green,2,2017-04-01T00:01:10.000+08:00,2017-04-01T00:05:14.000+08:00,N,1,112,226,,,,,2,0.94,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1
green,2,2017-04-01T00:29:17.000+08:00,2017-04-01T00:37:52.000+08:00,N,1,255,256,,,,,2,1.52,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1
green,2,2017-04-01T00:47:23.000+08:00,2017-04-01T01:02:43.000+08:00,N,1,255,49,,,,,2,3.03,13.5,0.5,0.5,2.96,0.0,,0.3,17.76,1,1
green,2,2017-04-01T00:02:44.000+08:00,2017-04-01T00:05:38.000+08:00,N,1,166,152,,,,,1,0.45,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1
green,2,2017-04-01T00:05:59.000+08:00,2017-04-01T00:13:51.000+08:00,N,1,41,116,,,,,1,1.63,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1
green,2,2017-04-01T00:00:47.000+08:00,2017-04-01T00:25:31.000+08:00,N,1,181,76,,,,,1,6.06,22.0,0.5,0.5,4.66,0.0,,0.3,27.96,1,1
green,2,2017-04-01T00:07:12.000+08:00,2017-04-01T00:07:12.000+08:00,N,1,256,17,,,,,1,2.59,12.5,0.5,0.5,2.76,0.0,,0.3,16.56,1,1
green,2,2017-04-01T00:02:05.000+08:00,2017-04-01T00:41:27.000+08:00,N,1,75,75,,,,,1,11.84,38.5,0.5,0.5,0.0,0.0,,0.3,39.8,2,1
green,2,2017-04-01T00:04:06.000+08:00,2017-04-01T00:18:13.000+08:00,N,1,80,66,,,,,1,3.38,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1
green,2,2017-04-01T00:06:22.000+08:00,2017-04-01T00:15:28.000+08:00,N,1,166,116,,,,,1,1.51,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1
green,2,2017-04-01T00:02:32.000+08:00,2017-04-01T00:07:21.000+08:00,N,1,242,242,,,,,1,0.87,5.5,0.5,0.5,0.48,0.0,,0.3,7.28,1,1
green,2,2017-04-01T00:00:40.000+08:00,2017-04-01T00:05:28.000+08:00,N,1,181,181,,,,,1,0.82,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1,1
green,2,2017-04-01T00:00:51.000+08:00,2017-04-01T00:09:53.000+08:00,N,1,244,243,,,,,1,1.3,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1
green,2,2017-04-01T00:08:53.000+08:00,2017-04-01T00:09:34.000+08:00,N,1,225,225,,,,,1,0.05,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2,1
green,2,2017-04-01T00:08:53.000+08:00,2017-04-01T00:09:34.000+08:00,N,1,225,225,,,,,1,0.05,-2.5,-0.5,-0.5,0.0,0.0,,-0.3,-3.8,4,1
green,2,2017-04-01T00:19:40.000+08:00,2017-04-01T00:38:54.000+08:00,N,1,80,198,,,,,1,3.26,14.0,0.5,0.5,3.06,0.0,,0.3,18.36,1,1
green,2,2017-04-01T00:52:12.000+08:00,2017-04-01T00:59:43.000+08:00,N,1,80,198,,,,,1,1.75,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,1,1
green,2,2017-04-01T00:13:00.000+08:00,2017-04-01T00:22:41.000+08:00,N,1,256,80,,,,,5,1.65,8.0,0.5,0.5,2.32,0.0,,0.3,11.62,1,1
green,2,2017-04-01T00:29:56.000+08:00,2017-04-01T00:39:06.000+08:00,N,1,256,66,,,,,5,3.42,11.5,0.5,0.5,2.56,0.0,,0.3,15.36,1,1
green,2,2017-04-01T00:42:16.000+08:00,2017-04-01T00:46:54.000+08:00,N,1,66,97,,,,,5,0.9,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1
green,2,2017-04-01T00:01:06.000+08:00,2017-04-01T00:05:13.000+08:00,N,1,260,260,,,,,2,0.77,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1
green,2,2017-04-01T00:00:48.000+08:00,2017-04-01T00:03:30.000+08:00,N,1,166,166,,,,,1,0.51,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,1,1
green,2,2017-04-01T00:03:23.000+08:00,2017-04-01T00:03:27.000+08:00,N,5,206,206,,,,,1,0.0,6.0,0.0,0.0,2.0,0.0,,0.0,8.0,1,2
green,2,2017-04-01T00:04:15.000+08:00,2017-04-01T00:04:18.000+08:00,N,5,152,152,,,,,1,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,6.0,1,2
