taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,1,2017-05-01T00:00:23.000+08:00,2017-05-01T00:08:18.000+08:00,N,1,100,170,"","","","",1,1.4,7.5,0.5,0.5,0.0,0.0,0.3,8.8,1
yellow,2,2017-05-01T00:00:24.000+08:00,2017-05-01T00:15:06.000+08:00,N,1,229,42,"","","","",1,6.03,19.0,0.5,0.5,4.06,0.0,0.3,24.36,1
yellow,2,2017-05-01T00:00:25.000+08:00,2017-05-01T00:09:50.000+08:00,N,1,236,143,"","","","",1,2.64,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2
yellow,2,2017-05-01T00:00:25.000+08:00,2017-05-01T00:07:29.000+08:00,N,1,107,140,"","","","",2,2.45,9.0,0.5,0.5,1.0,0.0,0.3,11.3,1
yellow,2,2017-05-01T00:00:26.000+08:00,2017-05-01T00:09:50.000+08:00,N,1,230,79,"","","","",1,2.91,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1
yellow,2,2017-05-01T00:00:27.000+08:00,2017-05-01T00:12:29.000+08:00,N,1,79,48,"","","","",1,2.26,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2
yellow,1,2017-05-01T00:00:28.000+08:00,2017-05-01T01:01:06.000+08:00,N,1,48,7,"","","","",1,4.4,35.5,0.0,0.5,0.0,0.0,0.3,36.3,3
yellow,2,2017-05-01T00:00:28.000+08:00,2017-05-01T00:09:01.000+08:00,N,1,75,233,"","","","",1,2.8,10.0,0.5,0.5,0.0,0.0,0.3,11.3,1
yellow,2,2017-05-01T00:00:28.000+08:00,2017-05-01T00:07:16.000+08:00,N,1,41,74,"","","","",1,1.09,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2
yellow,1,2017-05-01T00:00:29.000+08:00,2017-05-01T00:16:26.000+08:00,N,1,74,127,"","","","",1,5.3,18.5,0.5,0.5,4.95,0.0,0.3,24.75,1
yellow,2,2017-05-01T00:00:29.000+08:00,2017-05-01T00:11:38.000+08:00,N,1,79,170,"","","","",2,1.83,9.5,0.5,0.5,2.16,0.0,0.3,12.96,1
yellow,1,2017-05-01T00:00:30.000+08:00,2017-05-01T00:22:24.000+08:00,N,1,132,223,"","","","",1,14.9,40.5,0.5,0.5,8.35,0.0,0.3,50.15,1
yellow,1,2017-05-01T00:00:32.000+08:00,2017-05-01T00:28:59.000+08:00,N,1,132,14,"","","","",1,22.3,57.5,0.5,0.5,11.75,0.0,0.3,70.55,1
yellow,2,2017-05-01T00:00:34.000+08:00,2017-05-01T00:32:05.000+08:00,N,2,132,236,"","","","",6,19.9,52.0,0.0,0.5,0.0,5.76,0.3,58.56,2
yellow,1,2017-05-01T00:00:36.000+08:00,2017-05-01T00:07:58.000+08:00,N,1,249,50,"","","","",1,2.1,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2
yellow,1,2017-05-01T00:00:37.000+08:00,2017-05-01T00:09:42.000+08:00,N,1,68,142,"","","","",1,2.9,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2
yellow,2,2017-05-01T00:00:37.000+08:00,2017-05-01T00:10:09.000+08:00,N,1,48,170,"","","","",2,1.14,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2
yellow,1,2017-05-01T00:00:38.000+08:00,2017-05-01T00:07:14.000+08:00,N,1,68,249,"","","","",1,1.4,7.0,0.5,0.5,1.65,0.0,0.3,9.95,1
yellow,2,2017-05-01T00:00:39.000+08:00,2017-05-01T00:07:54.000+08:00,N,1,211,148,"","","","",1,1.26,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1
yellow,1,2017-05-01T00:00:40.000+08:00,2017-05-01T00:06:56.000+08:00,N,1,249,170,"","","","",2,1.6,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,2,2017-05-01T00:00:40.000+08:00,2017-05-01T00:12:31.000+08:00,N,1,238,152,"","","","",1,2.21,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2
yellow,2,2017-05-01T00:00:40.000+08:00,2017-05-01T00:37:27.000+08:00,N,1,158,7,"","","","",1,11.95,38.0,0.5,0.5,7.86,0.0,0.3,47.16,1
yellow,2,2017-05-01T00:00:40.000+08:00,2017-05-01T00:02:41.000+08:00,N,1,234,113,"","","","",3,0.39,3.5,0.5,0.5,0.96,0.0,0.3,5.76,1
yellow,2,2017-05-01T00:00:42.000+08:00,2017-05-01T00:07:43.000+08:00,N,1,236,170,"","","","",1,2.34,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2
yellow,1,2017-05-01T00:00:43.000+08:00,2017-05-01T00:15:25.000+08:00,N,1,162,50,"","","","",1,2.1,11.5,0.5,0.5,0.0,0.0,0.3,12.8,1
yellow,2,2017-05-01T00:00:43.000+08:00,2017-05-01T00:04:40.000+08:00,N,1,163,162,"","","","",1,0.63,5.0,0.5,0.5,1.26,0.0,0.3,7.56,1
yellow,2,2017-05-01T00:00:44.000+08:00,2017-05-01T00:09:34.000+08:00,N,1,144,161,"","","","",1,2.68,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2
yellow,2,2017-05-01T00:00:44.000+08:00,2017-05-01T00:15:58.000+08:00,N,1,13,170,"","","","",1,6.6,20.5,0.5,0.5,1.0,0.0,0.3,22.8,1
yellow,1,2017-05-01T00:00:45.000+08:00,2017-05-01T00:13:01.000+08:00,N,1,209,79,"","","","",1,2.1,10.5,0.5,0.5,3.0,0.0,0.3,14.8,1
yellow,1,2017-05-01T00:00:46.000+08:00,2017-05-01T00:12:35.000+08:00,N,1,237,113,"","","","",1,3.7,13.0,0.5,0.5,4.25,0.0,0.3,18.55,1
yellow,1,2017-05-01T00:00:46.000+08:00,2017-05-01T00:07:54.000+08:00,N,1,100,239,"","","","",1,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2
yellow,1,2017-05-01T00:00:46.000+08:00,2017-05-01T00:21:51.000+08:00,N,1,144,145,"","","","",1,7.8,25.0,0.5,0.5,5.25,0.0,0.3,31.55,1
yellow,2,2017-05-01T00:00:46.000+08:00,2017-05-01T00:25:42.000+08:00,N,1,79,244,"","","","",1,9.11,29.0,0.5,0.5,6.06,0.0,0.3,36.36,1
yellow,2,2017-05-01T00:00:48.000+08:00,2017-05-01T00:03:28.000+08:00,N,1,79,114,"","","","",1,0.47,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2
yellow,2,2017-05-01T00:00:49.000+08:00,2017-05-01T00:05:01.000+08:00,N,1,107,224,"","","","",1,0.54,5.0,0.5,0.5,1.16,0.0,0.3,7.46,1
yellow,2,2017-05-01T00:00:49.000+08:00,2017-05-01T00:24:16.000+08:00,N,1,138,162,"","","","",1,10.96,32.0,0.5,0.5,7.81,5.76,0.3,46.87,1
yellow,1,2017-05-01T00:00:50.000+08:00,2017-05-01T00:06:42.000+08:00,N,1,163,163,"","","","",2,0.5,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2
yellow,2,2017-05-01T00:00:50.000+08:00,2017-05-01T00:23:26.000+08:00,N,1,13,255,"","","","",1,6.98,23.0,0.5,0.5,6.08,0.0,0.3,30.38,1
yellow,2,2017-05-01T00:00:50.000+08:00,2017-05-01T00:14:21.000+08:00,N,1,114,162,"","","","",5,2.7,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2
yellow,2,2017-05-01T00:00:50.000+08:00,2017-05-01T00:22:14.000+08:00,N,1,138,239,"","","","",1,9.91,28.5,0.5,0.5,0.0,5.76,0.3,35.56,2
yellow,2,2017-05-01T00:00:50.000+08:00,2017-05-01T00:15:56.000+08:00,N,1,79,238,"","","","",1,5.11,16.5,0.5,0.5,4.45,0.0,0.3,22.25,1
yellow,2,2017-05-01T00:00:50.000+08:00,2017-05-01T00:31:21.000+08:00,N,2,132,249,"","","","",1,19.04,52.0,0.0,0.5,13.2,0.0,0.3,66.0,1
yellow,1,2017-05-01T00:00:51.000+08:00,2017-05-01T00:07:22.000+08:00,N,1,161,229,"","","","",1,0.8,6.0,0.5,0.5,1.45,0.0,0.3,8.75,1
yellow,2,2017-05-01T00:00:51.000+08:00,2017-05-01T00:06:53.000+08:00,N,1,43,230,"","","","",1,1.82,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1
yellow,2,2017-05-01T00:00:52.000+08:00,2017-05-01T00:12:42.000+08:00,N,1,79,209,"","","","",1,1.74,9.5,0.5,0.5,4.0,0.0,0.3,14.8,1
yellow,2,2017-05-01T00:00:52.000+08:00,2017-05-01T00:55:30.000+08:00,N,1,237,226,"","","","",1,3.12,32.0,0.5,0.5,7.0,0.0,0.3,40.3,1
yellow,2,2017-05-01T00:00:52.000+08:00,2017-05-01T00:14:17.000+08:00,N,1,141,226,"","","","",5,2.89,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2
yellow,1,2017-05-01T00:00:53.000+08:00,2017-05-01T00:05:12.000+08:00,N,1,79,144,"","","","",1,0.8,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2
yellow,2,2017-05-01T00:00:53.000+08:00,2017-05-01T00:08:48.000+08:00,N,1,87,79,"","","","",2,1.93,8.5,0.5,0.5,0.0,0.0,0.3,9.8,1
