taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,VTS,2014-05-29T22:13:00.000+08:00,2014-05-29T22:20:00.000+08:00,"",1,0,0,-73.99411,40.75116,-73.9994,40.7606,4,0.97,6.5,0.5,0.5,1.4,0.0,0.0,8.9,CRD
yellow,VTS,2014-05-31T06:08:00.000+08:00,2014-05-31T06:31:00.000+08:00,"",2,0,0,-73.975695,40.750242,-73.776745,40.644757,3,17.8,52.0,0.0,0.5,7.5,0.0,0.0,60.0,CRD
yellow,VTS,2014-05-31T04:55:00.000+08:00,2014-05-31T05:21:00.000+08:00,"",1,0,0,-73.925505,40.76194,-73.842005,40.787,6,14.42,40.0,0.5,0.5,0.0,0.0,0.0,41.0,CSH
yellow,VTS,2014-05-31T05:09:00.000+08:00,2014-05-31T05:26:00.000+08:00,"",1,0,0,-73.95396,40.72964,-73.98793,40.66747,6,6.4,21.5,0.5,0.5,0.0,0.0,0.0,22.5,CSH
yellow,VTS,2014-05-31T04:19:00.000+08:00,2014-05-31T04:43:00.000+08:00,"",1,0,0,-73.996277,40.744467,-73.921835,40.70796,3,7.58,25.0,0.5,0.5,0.0,0.0,0.0,26.0,CSH
yellow,VTS,2014-05-29T22:19:00.000+08:00,2014-05-29T22:25:00.000+08:00,"",1,0,0,-73.99213,40.724892,-73.981328,40.724827,2,0.83,6.0,0.5,0.5,0.0,0.0,0.0,7.0,CSH
yellow,VTS,2014-05-28T14:54:00.000+08:00,2014-05-28T15:04:00.000+08:00,"",1,0,0,-73.98225,40.764142,-73.988312,40.754092,2,0.8,7.5,0.0,0.5,1.0,0.0,0.0,9.0,CRD
yellow,VTS,2014-05-28T14:54:00.000+08:00,2014-05-28T15:03:00.000+08:00,"",1,0,0,-74.0041,40.747922,-73.994612,40.750492,1,0.71,7.0,0.0,0.5,0.0,0.0,0.0,7.5,CRD
yellow,VTS,2014-05-28T15:00:00.000+08:00,2014-05-28T15:06:00.000+08:00,"",1,0,0,-73.980572,40.75393,-73.984522,40.748402,6,0.45,5.0,0.0,0.5,1.5,0.0,0.0,7.0,CRD
yellow,VTS,2014-05-31T18:45:00.000+08:00,2014-05-31T18:57:00.000+08:00,"",1,0,0,-73.961558,40.760267,-73.986765,40.73875,1,3.04,11.5,0.0,0.5,0.0,0.0,0.0,12.0,CSH
yellow,VTS,2014-05-28T14:32:00.000+08:00,2014-05-28T15:07:00.000+08:00,"",1,0,0,-73.99212,40.754182,-73.8703,40.773022,2,9.23,33.0,0.0,0.5,7.67,5.33,0.0,46.5,CRD
yellow,VTS,2014-05-29T22:26:00.000+08:00,2014-05-29T22:29:00.000+08:00,"",1,0,0,-73.984845,40.768777,-73.98115,40.764132,1,0.58,4.0,0.5,0.5,0.0,0.0,0.0,5.0,CSH
yellow,VTS,2014-05-29T15:59:00.000+08:00,2014-05-29T16:06:00.000+08:00,"",1,0,0,-74.01012,40.72052,-74.008095,40.704687,1,2.09,8.5,0.0,0.5,0.0,0.0,0.0,9.0,CSH
yellow,VTS,2014-05-31T05:01:00.000+08:00,2014-05-31T05:18:00.000+08:00,"",1,0,0,-73.99914,40.727802,-73.921475,40.810262,1,9.0,26.5,0.5,0.5,0.0,0.0,0.0,27.5,CRD
yellow,VTS,2014-05-28T14:45:00.000+08:00,2014-05-28T15:04:00.000+08:00,"",1,0,0,-73.987647,40.741207,-73.971112,40.763682,2,1.93,13.0,0.0,0.5,1.0,0.0,0.0,14.5,CRD
yellow,VTS,2014-05-28T14:32:00.000+08:00,2014-05-28T15:07:00.000+08:00,"",1,0,0,-73.990063,40.734727,-73.962422,40.775792,1,3.26,21.5,0.0,0.5,0.0,0.0,0.0,22.0,CSH
yellow,VTS,2014-05-31T06:16:00.000+08:00,2014-05-31T06:26:00.000+08:00,"",1,0,0,-73.992762,40.756332,-73.98065,40.742287,1,1.78,8.5,0.0,0.5,0.0,0.0,0.0,9.0,CSH
yellow,VTS,2014-05-28T15:10:00.000+08:00,2014-05-28T15:20:00.000+08:00,"",1,0,0,-73.98961,40.73424,-73.989525,40.726122,4,0.8,7.5,0.0,0.5,1.0,0.0,0.0,9.0,CRD
yellow,VTS,2014-05-29T22:20:00.000+08:00,2014-05-29T22:25:00.000+08:00,"",1,0,0,-74.006167,40.712047,-74.015913,40.704755,2,0.8,5.0,0.5,0.5,1.1,0.0,0.0,7.1,CRD
yellow,VTS,2014-05-28T14:44:00.000+08:00,2014-05-28T15:08:00.000+08:00,"",1,0,0,-73.96499,40.763782,-73.983127,40.78183,1,2.64,16.0,0.0,0.5,2.0,0.0,0.0,18.5,CRD
yellow,VTS,2014-05-28T14:41:00.000+08:00,2014-05-28T15:10:00.000+08:00,"",1,0,0,-73.97189,40.76232,-73.864857,40.770347,2,11.52,34.5,0.0,0.5,7.97,5.33,0.0,48.3,CRD
yellow,VTS,2014-05-29T16:20:00.000+08:00,2014-05-29T16:23:00.000+08:00,"",1,0,0,-73.990105,40.740917,-73.99602,40.732782,1,0.7,4.5,1.0,0.5,1.1,0.0,0.0,7.1,CRD
yellow,VTS,2014-05-29T21:07:00.000+08:00,2014-05-29T21:23:00.000+08:00,"",1,0,0,-73.98925,40.730842,-73.97791,40.745647,1,1.25,11.0,0.5,0.5,2.3,0.0,0.0,14.3,CRD
yellow,VTS,2014-05-29T21:15:00.000+08:00,2014-05-29T21:26:00.000+08:00,"",1,0,0,-74.013217,40.709277,-73.96889,40.750345,1,5.89,18.0,0.5,0.5,0.0,0.0,0.0,19.0,CSH
yellow,VTS,2014-05-31T17:35:00.000+08:00,2014-05-31T17:35:00.000+08:00,"",1,0,0,0.0,0.0,0.0,0.0,1,0.0,2.5,0.0,0.5,1.5,0.0,0.0,4.5,CRD
yellow,VTS,2014-05-29T21:23:00.000+08:00,2014-05-29T21:39:00.000+08:00,"",1,0,0,-73.977325,40.754237,-73.944612,40.725655,5,4.27,15.5,0.5,0.5,4.27,5.33,0.0,26.1,CRD
yellow,VTS,2014-05-31T01:16:00.000+08:00,2014-05-31T01:34:00.000+08:00,"",1,0,0,-74.00052,40.730052,-73.95983,40.722082,1,4.2,17.0,0.5,0.5,3.5,0.0,0.0,21.5,CRD
yellow,VTS,2014-05-31T01:29:00.000+08:00,2014-05-31T01:33:00.000+08:00,"",1,0,0,-74.000997,40.731685,-73.98572,40.727822,1,1.01,5.5,0.5,0.5,0.0,0.0,0.0,6.5,CSH
yellow,VTS,2014-05-26T02:32:00.000+08:00,2014-05-26T02:43:00.000+08:00,"",1,0,0,-73.984932,40.728017,-73.950125,40.772977,2,3.74,13.0,0.5,0.5,3.38,0.0,0.0,17.38,CRD
yellow,VTS,2014-05-31T01:28:00.000+08:00,2014-05-31T01:34:00.000+08:00,"",1,0,0,-73.985285,40.723677,-73.98712,40.713037,6,0.95,6.0,0.5,0.5,1.0,0.0,0.0,8.0,CRD
yellow,VTS,2014-05-31T01:27:00.000+08:00,2014-05-31T01:37:00.000+08:00,"",1,0,0,-73.90912,40.84972,-73.86568,40.83956,3,3.61,12.5,0.5,0.5,0.0,0.0,0.0,13.5,CSH
yellow,VTS,2014-05-31T17:17:00.000+08:00,2014-05-31T17:28:00.000+08:00,"",1,0,0,-73.98198,40.773087,-73.991033,40.750462,2,1.81,9.5,0.0,0.5,0.0,0.0,0.0,10.0,CSH
