taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,1,2016-12-01T00:00:10.000+08:00,2016-12-01T00:06:38.000+08:00,N,1,237,162,,,,,1,1.2,6.5,0.5,0.5,1.0,0.0,0.3,8.8,1
yellow,2,2016-12-01T00:00:11.000+08:00,2016-12-01T00:09:27.000+08:00,N,1,186,107,,,,,1,1.35,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2
yellow,2,2016-12-01T00:00:11.000+08:00,2016-12-01T00:11:35.000+08:00,N,1,170,238,,,,,1,3.2,11.5,0.5,0.5,1.5,0.0,0.3,14.3,1
yellow,1,2016-12-01T00:00:12.000+08:00,2016-12-01T00:07:19.000+08:00,N,1,234,246,,,,,1,1.0,7.0,0.5,0.5,1.65,0.0,0.3,9.95,1
yellow,2,2016-12-01T00:00:13.000+08:00,2016-12-01T00:28:18.000+08:00,N,1,138,18,,,,,1,12.86,38.5,0.5,0.5,9.07,5.54,0.3,54.41,1
yellow,2,2016-12-01T00:00:13.000+08:00,2016-12-01T00:19:26.000+08:00,N,1,158,166,,,,,1,6.5,21.0,0.5,0.5,0.0,0.0,0.3,22.3,1
yellow,2,2016-12-01T00:00:13.000+08:00,2016-12-01T00:06:13.000+08:00,N,1,68,164,,,,,4,0.97,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1
yellow,1,2016-12-01T00:00:14.000+08:00,2016-12-01T00:28:14.000+08:00,Y,1,158,14,,,,,1,9.8,30.5,0.5,0.5,7.45,5.54,0.3,44.79,1
yellow,1,2016-12-01T00:00:14.000+08:00,2016-12-01T00:12:18.000+08:00,N,1,170,88,,,,,1,5.2,17.0,0.5,0.5,3.65,0.0,0.3,21.95,1
yellow,1,2016-12-01T00:00:14.000+08:00,2016-12-01T00:17:12.000+08:00,N,1,107,141,,,,,2,4.8,16.5,0.5,0.5,4.45,0.0,0.3,22.25,1
yellow,2,2016-12-01T00:00:14.000+08:00,2016-12-01T00:13:52.000+08:00,N,1,68,239,,,,,1,3.0,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2
yellow,2,2016-12-01T00:00:14.000+08:00,2016-12-01T00:14:24.000+08:00,N,1,148,163,,,,,1,5.18,17.5,0.5,0.5,0.0,0.0,0.3,18.8,2
yellow,1,2016-12-01T00:00:15.000+08:00,2016-12-01T00:04:27.000+08:00,N,1,232,232,,,,,2,0.7,5.0,0.5,0.5,1.55,0.0,0.3,7.85,1
yellow,1,2016-12-01T00:00:15.000+08:00,2016-12-01T00:23:52.000+08:00,N,1,162,49,,,,,1,7.8,25.5,0.5,0.5,5.35,0.0,0.3,32.15,1
yellow,1,2016-12-01T00:00:16.000+08:00,2016-12-01T00:08:15.000+08:00,N,1,230,142,,,,,1,1.3,7.5,0.5,0.5,1.75,0.0,0.3,10.55,1
yellow,1,2016-12-01T00:00:16.000+08:00,2016-12-01T00:25:40.000+08:00,N,1,113,223,,,,,1,9.7,29.5,0.5,0.5,9.05,5.54,0.3,45.39,1
yellow,1,2016-12-01T00:00:16.000+08:00,2016-12-01T00:11:44.000+08:00,N,1,264,264,,,,,1,2.9,11.5,0.5,0.5,3.0,0.0,0.3,15.8,1
yellow,2,2016-12-01T00:00:16.000+08:00,2016-12-01T00:25:41.000+08:00,N,1,249,189,,,,,1,6.04,21.5,0.5,0.5,0.0,0.0,0.3,22.8,2
yellow,2,2016-12-01T00:00:16.000+08:00,2016-12-01T00:06:14.000+08:00,N,1,163,141,,,,,1,1.71,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2
yellow,1,2016-12-01T00:00:17.000+08:00,2016-12-01T00:05:18.000+08:00,N,1,162,100,,,,,1,1.3,6.0,0.5,0.5,2.15,0.0,0.3,9.45,1
yellow,1,2016-12-01T00:00:17.000+08:00,2016-12-01T00:16:49.000+08:00,N,1,230,79,,,,,1,2.9,13.0,0.5,0.5,4.25,0.0,0.3,18.55,1
yellow,2,2016-12-01T00:00:17.000+08:00,2016-12-01T00:18:34.000+08:00,N,1,114,163,,,,,2,3.23,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2
yellow,2,2016-12-01T00:00:17.000+08:00,2016-12-01T00:27:12.000+08:00,N,1,158,41,,,,,1,6.37,24.0,0.5,0.5,2.0,0.0,0.3,27.3,1
yellow,2,2016-12-01T00:00:17.000+08:00,2016-12-01T00:05:31.000+08:00,N,1,79,249,,,,,5,0.98,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1
yellow,1,2016-12-01T00:00:18.000+08:00,2016-12-01T00:06:56.000+08:00,N,1,231,87,,,,,1,1.2,6.5,0.5,0.5,1.95,0.0,0.3,9.75,1
yellow,1,2016-12-01T00:00:18.000+08:00,2016-12-01T00:17:04.000+08:00,N,1,232,246,,,,,1,3.7,14.5,0.5,0.5,3.15,0.0,0.3,18.95,1
yellow,2,2016-12-01T00:00:18.000+08:00,2016-12-01T00:03:21.000+08:00,N,1,249,249,,,,,1,0.36,4.0,0.5,0.5,3.0,0.0,0.3,8.3,1
yellow,1,2016-12-01T00:00:19.000+08:00,2016-12-01T00:29:15.000+08:00,N,1,162,254,,,,,1,13.4,37.5,0.5,0.5,7.75,0.0,0.3,46.55,1
yellow,1,2016-12-01T00:00:19.000+08:00,2016-12-01T00:06:23.000+08:00,N,1,163,162,,,,,1,0.4,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2
yellow,2,2016-12-01T00:00:19.000+08:00,2016-12-01T00:23:25.000+08:00,N,1,161,136,,,,,5,9.09,26.5,0.5,0.5,0.0,0.0,0.3,27.8,2
yellow,2,2016-12-01T00:00:19.000+08:00,2016-12-01T00:04:55.000+08:00,N,1,146,7,,,,,1,0.95,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2
yellow,2,2016-12-01T00:00:19.000+08:00,2016-12-01T00:07:51.000+08:00,N,1,161,186,,,,,1,1.44,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2
yellow,2,2016-12-01T00:00:19.000+08:00,2016-12-01T00:08:18.000+08:00,N,1,161,233,,,,,1,0.78,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2
yellow,1,2016-12-01T00:00:20.000+08:00,2016-12-01T00:12:30.000+08:00,N,1,264,264,,,,,2,2.3,10.5,0.5,0.5,2.0,0.0,0.3,13.8,1
yellow,1,2016-12-01T00:00:20.000+08:00,2016-12-01T00:10:49.000+08:00,N,1,162,79,,,,,1,2.5,10.0,0.5,0.5,1.5,0.0,0.3,12.8,1
yellow,2,2016-12-01T00:00:20.000+08:00,2016-12-01T00:10:32.000+08:00,N,1,230,143,,,,,1,1.45,8.5,0.5,0.5,2.45,0.0,0.3,12.25,1
yellow,2,2016-12-01T00:00:20.000+08:00,2016-12-01T00:19:13.000+08:00,N,1,138,36,,,,,2,9.61,27.5,0.5,0.5,5.76,0.0,0.3,34.56,1
yellow,1,2016-12-01T00:00:21.000+08:00,2016-12-01T00:31:20.000+08:00,N,1,113,223,,,,,1,7.3,26.0,0.5,0.5,3.0,0.0,0.3,30.3,1
yellow,2,2016-12-01T00:00:21.000+08:00,2016-12-01T00:04:25.000+08:00,N,1,48,246,,,,,1,1.11,5.5,0.5,0.5,1.0,0.0,0.3,7.8,1
yellow,2,2016-12-01T00:00:21.000+08:00,2016-12-01T00:17:18.000+08:00,N,1,234,261,,,,,1,3.56,14.5,0.5,0.5,3.95,0.0,0.3,19.75,1
yellow,2,2016-12-01T00:00:21.000+08:00,2016-12-01T00:06:24.000+08:00,N,1,170,100,,,,,1,1.01,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2
yellow,1,2016-12-01T00:00:22.000+08:00,2016-12-01T00:10:57.000+08:00,N,1,158,79,,,,,1,1.9,9.0,0.5,0.5,0.0,0.0,0.3,10.3,1
yellow,1,2016-12-01T00:00:22.000+08:00,2016-12-01T00:07:29.000+08:00,N,1,186,249,,,,,1,1.3,6.5,0.5,0.5,2.3,0.0,0.3,10.1,1
yellow,1,2016-12-01T00:00:22.000+08:00,2016-12-01T00:06:47.000+08:00,N,1,79,186,,,,,1,1.7,7.5,0.5,0.5,1.75,0.0,0.3,10.55,1
yellow,1,2016-12-01T00:00:22.000+08:00,2016-12-01T00:13:00.000+08:00,N,1,161,249,,,,,1,2.5,11.0,0.5,0.5,2.45,0.0,0.3,14.75,1
yellow,1,2016-12-01T00:00:22.000+08:00,2016-12-01T00:14:34.000+08:00,N,1,231,232,,,,,1,3.6,14.0,0.5,0.5,3.8,0.0,0.3,19.1,1
yellow,2,2016-12-01T00:00:22.000+08:00,2016-12-01T00:16:00.000+08:00,N,1,79,48,,,,,1,3.65,14.0,0.5,0.5,3.06,0.0,0.3,18.36,1
yellow,2,2016-12-01T00:00:23.000+08:00,2016-12-01T00:23:28.000+08:00,N,1,48,79,,,,,1,4.05,16.0,0.5,0.5,1.5,0.0,0.3,18.8,1
yellow,2,2016-12-01T00:00:23.000+08:00,2016-12-01T00:17:23.000+08:00,N,1,107,107,,,,,1,5.03,16.5,0.5,0.5,4.45,0.0,0.3,22.25,1
yellow,1,2016-12-01T00:00:24.000+08:00,2016-12-01T00:29:01.000+08:00,N,1,125,243,,,,,1,10.5,32.5,0.5,0.5,8.45,0.0,0.3,42.25,1
yellow,1,2016-12-01T00:00:24.000+08:00,2016-12-01T00:13:58.000+08:00,N,1,224,68,,,,,2,2.1,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2
yellow,2,2016-12-01T00:00:24.000+08:00,2016-12-01T00:20:15.000+08:00,N,1,231,143,,,,,1,5.23,18.0,0.5,0.5,3.86,0.0,0.3,23.16,1
yellow,2,2016-12-01T00:00:24.000+08:00,2016-12-01T00:18:12.000+08:00,N,1,132,38,,,,,5,8.15,24.5,0.5,0.5,0.0,0.0,0.3,25.8,2
yellow,1,2016-12-01T00:00:25.000+08:00,2016-12-01T00:19:43.000+08:00,N,1,68,74,,,,,1,6.1,19.5,0.5,0.5,4.15,0.0,0.3,24.95,1
yellow,2,2016-12-01T00:00:25.000+08:00,2016-12-01T00:05:36.000+08:00,N,1,170,164,,,,,1,0.83,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1
yellow,2,2016-12-01T00:00:25.000+08:00,2016-12-01T00:15:04.000+08:00,N,1,100,74,,,,,1,5.21,16.5,0.5,0.5,2.0,0.0,0.3,19.8,1
yellow,2,2016-12-01T00:00:25.000+08:00,2016-12-01T00:04:26.000+08:00,N,1,234,113,,,,,1,0.67,5.0,0.5,0.5,1.5,0.0,0.3,7.8,1
yellow,1,2016-12-01T00:00:26.000+08:00,2016-12-01T00:14:53.000+08:00,N,1,230,41,,,,,1,4.1,14.0,0.5,0.5,4.55,0.0,0.3,19.85,1
yellow,2,2016-12-01T00:00:26.000+08:00,2016-12-01T00:10:32.000+08:00,N,1,209,25,,,,,1,3.03,11.0,0.5,0.5,3.08,0.0,0.3,15.38,1
yellow,2,2016-12-01T00:00:26.000+08:00,2016-12-01T00:09:31.000+08:00,N,1,230,239,,,,,1,1.78,8.5,0.5,0.5,2.45,0.0,0.3,12.25,1
yellow,2,2016-12-01T00:00:26.000+08:00,2016-12-01T00:19:16.000+08:00,N,1,107,7,,,,,2,5.8,18.5,0.5,0.5,3.96,0.0,0.3,23.76,1
yellow,2,2016-12-01T00:00:26.000+08:00,2016-12-01T00:09:34.000+08:00,N,1,239,263,,,,,3,1.82,8.5,0.5,0.5,1.96,0.0,0.3,11.76,1
yellow,1,2016-12-01T00:00:27.000+08:00,2016-12-01T00:11:45.000+08:00,N,1,144,49,,,,,1,2.9,11.5,0.5,0.5,2.0,0.0,0.3,14.8,1
yellow,1,2016-12-01T00:00:27.000+08:00,2016-12-01T00:23:29.000+08:00,N,1,158,42,,,,,1,7.9,25.0,0.5,0.5,3.0,0.0,0.3,29.3,1
yellow,1,2016-12-01T00:00:27.000+08:00,2016-12-01T00:08:33.000+08:00,N,1,132,218,,,,,1,3.9,13.0,0.5,0.5,0.0,0.0,0.3,14.3,2
yellow,1,2016-12-01T00:00:27.000+08:00,2016-12-01T00:09:52.000+08:00,N,1,170,140,,,,,1,2.3,9.5,0.5,0.5,1.08,0.0,0.3,11.88,1
