taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,2,2017-04-01T00:00:04.000+08:00,2017-04-01T00:11:42.000+08:00,N,1,79,233,"","","","",1,2.02,10.0,0.5,0.5,2.26,0.0,0.3,13.56,1
yellow,2,2017-04-01T00:00:04.000+08:00,2017-04-01T00:06:59.000+08:00,N,1,48,186,"","","","",1,0.96,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2
yellow,2,2017-04-01T00:00:04.000+08:00,2017-04-01T00:20:24.000+08:00,N,1,79,255,"","","","",1,3.38,16.0,0.5,0.5,3.46,0.0,0.3,20.76,1
yellow,1,2017-04-01T00:00:05.000+08:00,2017-04-01T00:15:28.000+08:00,N,1,264,264,"","","","",1,4.7,15.0,0.5,0.5,2.0,0.0,0.3,18.3,1
yellow,2,2017-04-01T00:00:05.000+08:00,2017-04-01T00:07:02.000+08:00,N,1,230,186,"","","","",1,1.15,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1
yellow,2,2017-04-01T00:00:05.000+08:00,2017-04-01T00:06:13.000+08:00,N,1,100,50,"","","","",1,1.3,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2
yellow,2,2017-04-01T00:00:05.000+08:00,2017-04-01T00:02:22.000+08:00,N,1,141,263,"","","","",2,0.53,4.0,0.5,0.5,1.06,0.0,0.3,6.36,1
yellow,1,2017-04-01T00:00:06.000+08:00,2017-04-01T00:05:03.000+08:00,N,1,231,13,"","","","",2,1.1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2
yellow,1,2017-04-01T00:00:06.000+08:00,2017-04-01T00:12:18.000+08:00,N,1,163,236,"","","","",2,2.6,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2
yellow,2,2017-04-01T00:00:06.000+08:00,2017-04-01T01:27:07.000+08:00,N,1,170,89,"","","","",2,11.32,60.5,0.5,0.5,5.0,0.0,0.3,66.8,1
yellow,2,2017-04-01T00:00:07.000+08:00,2017-04-01T00:30:46.000+08:00,N,1,234,116,"","","","",5,8.1,28.5,0.5,0.5,5.96,0.0,0.3,35.76,1
yellow,2,2017-04-01T00:00:07.000+08:00,2017-04-01T00:09:50.000+08:00,N,1,229,107,"","","","",2,2.03,9.0,0.5,0.5,2.58,0.0,0.3,12.88,1
yellow,1,2017-04-01T00:00:08.000+08:00,2017-04-01T00:10:01.000+08:00,N,1,234,233,"","","","",1,1.4,8.5,0.5,0.5,2.0,0.0,0.3,11.8,1
yellow,1,2017-04-01T00:00:08.000+08:00,2017-04-01T00:04:42.000+08:00,N,1,239,238,"","","","",1,0.9,5.5,0.5,0.5,1.35,0.0,0.3,8.15,1
yellow,2,2017-04-01T00:00:08.000+08:00,2017-04-01T00:23:22.000+08:00,N,1,107,159,"","","","",1,7.34,24.0,0.5,0.5,6.32,0.0,0.3,31.62,1
yellow,2,2017-04-01T00:00:08.000+08:00,2017-04-01T00:07:26.000+08:00,N,1,144,148,"","","","",1,0.59,6.0,0.5,0.5,1.0,0.0,0.3,8.3,1
yellow,2,2017-04-01T00:00:08.000+08:00,2017-04-01T00:29:28.000+08:00,N,1,161,161,"","","","",3,5.35,21.5,0.5,0.5,4.56,0.0,0.3,27.36,1
yellow,1,2017-04-01T00:00:09.000+08:00,2017-04-01T00:11:48.000+08:00,N,1,231,79,"","","","",1,1.8,9.5,0.5,0.5,2.15,0.0,0.3,12.95,1
yellow,1,2017-04-01T00:00:09.000+08:00,2017-04-01T00:04:13.000+08:00,N,1,132,132,"","","","",1,1.6,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2
yellow,1,2017-04-01T00:00:09.000+08:00,2017-04-01T00:04:33.000+08:00,N,1,48,50,"","","","",1,0.3,4.5,0.5,0.5,1.15,0.0,0.3,6.95,1
yellow,2,2017-04-01T00:00:09.000+08:00,2017-04-01T00:11:19.000+08:00,N,1,48,230,"","","","",2,0.88,8.5,0.5,0.5,1.96,0.0,0.3,11.76,1
yellow,1,2017-04-01T00:00:10.000+08:00,2017-04-01T01:12:50.000+08:00,N,1,162,181,"","","","",1,8.4,49.0,0.5,0.5,0.0,0.0,0.3,50.3,2
yellow,1,2017-04-01T00:00:10.000+08:00,2017-04-01T00:11:57.000+08:00,N,1,158,48,"","","","",1,2.8,11.5,0.5,0.5,3.8,0.0,0.3,16.6,1
yellow,2,2017-04-01T00:00:10.000+08:00,2017-04-01T00:24:00.000+08:00,N,1,249,239,"","","","",3,4.58,18.5,0.5,0.5,3.96,0.0,0.3,23.76,1
yellow,2,2017-04-01T00:00:10.000+08:00,2017-04-01T00:07:07.000+08:00,N,1,162,162,"","","","",1,1.0,6.5,0.5,0.5,1.0,0.0,0.3,8.8,1
yellow,2,2017-04-01T00:00:10.000+08:00,2017-04-01T00:21:39.000+08:00,N,1,142,211,"","","","",2,3.79,16.5,0.5,0.5,2.67,0.0,0.3,20.47,1
yellow,1,2017-04-01T00:00:11.000+08:00,2017-04-01T00:05:32.000+08:00,N,1,79,79,"","","","",1,0.4,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2
yellow,2,2017-04-01T00:00:11.000+08:00,2017-04-01T01:17:11.000+08:00,N,1,161,33,"","","","",1,7.25,49.5,0.5,0.5,12.7,0.0,0.3,63.5,1
yellow,2,2017-04-01T00:00:11.000+08:00,2017-04-01T00:35:26.000+08:00,N,1,186,88,"","","","",1,6.06,27.0,0.5,0.5,5.66,0.0,0.3,33.96,1
yellow,1,2017-04-01T00:00:12.000+08:00,2017-04-01T00:43:13.000+08:00,N,1,163,189,"","","","",1,7.8,31.5,0.5,0.5,8.2,0.0,0.3,41.0,1
yellow,1,2017-04-01T00:00:12.000+08:00,2017-04-01T00:15:10.000+08:00,N,1,87,158,"","","","",3,3.7,14.5,0.5,0.5,1.0,0.0,0.3,16.8,1
yellow,2,2017-04-01T00:00:12.000+08:00,2017-04-01T00:45:26.000+08:00,N,1,68,173,"","","","",5,7.9,33.0,0.5,0.5,0.0,0.0,0.3,34.3,1
yellow,2,2017-04-01T00:00:12.000+08:00,2017-04-01T00:03:49.000+08:00,N,1,142,163,"","","","",2,0.76,4.5,0.5,0.5,1.45,0.0,0.3,7.25,1
yellow,2,2017-04-01T00:00:12.000+08:00,2017-04-01T00:08:25.000+08:00,N,1,229,75,"","","","",1,2.52,9.5,0.5,0.5,0.0,0.0,0.3,10.8,1
yellow,1,2017-04-01T00:00:13.000+08:00,2017-04-01T00:03:49.000+08:00,N,1,234,249,"","","","",1,0.6,4.5,0.5,0.5,1.15,0.0,0.3,6.95,1
yellow,1,2017-04-01T00:00:13.000+08:00,2017-04-01T00:04:27.000+08:00,N,1,107,79,"","","","",1,0.7,5.0,0.5,0.5,1.0,0.0,0.3,7.3,1
yellow,2,2017-04-01T00:00:13.000+08:00,2017-04-01T00:11:38.000+08:00,N,1,161,263,"","","","",5,2.72,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1
yellow,2,2017-04-01T00:00:13.000+08:00,2017-04-01T00:05:16.000+08:00,N,1,100,90,"","","","",1,0.96,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1
yellow,2,2017-04-01T00:00:13.000+08:00,2017-04-01T00:16:06.000+08:00,N,1,107,148,"","","","",5,1.08,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2
yellow,1,2017-04-01T00:00:14.000+08:00,2017-04-01T00:18:55.000+08:00,N,1,249,236,"","","","",4,4.3,16.0,0.5,0.5,3.45,0.0,0.3,20.75,1
yellow,1,2017-04-01T00:00:14.000+08:00,2017-04-01T00:09:53.000+08:00,N,1,79,107,"","","","",2,1.1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,1
yellow,2,2017-04-01T00:00:14.000+08:00,2017-04-01T00:15:04.000+08:00,N,1,138,92,"","","","",1,4.35,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2
yellow,2,2017-04-01T00:00:14.000+08:00,2017-04-01T00:04:58.000+08:00,N,1,161,163,"","","","",5,0.56,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2
yellow,1,2017-04-01T00:00:15.000+08:00,2017-04-01T00:33:30.000+08:00,N,1,186,244,"","","","",1,8.2,29.0,0.5,0.5,9.05,0.0,0.3,39.35,1
yellow,1,2017-04-01T00:00:15.000+08:00,2017-04-01T00:05:10.000+08:00,N,1,113,90,"","","","",2,0.8,5.5,0.5,0.5,1.0,0.0,0.3,7.8,1
yellow,1,2017-04-01T00:00:15.000+08:00,2017-04-01T00:07:01.000+08:00,N,1,48,100,"","","","",1,0.9,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2
yellow,1,2017-04-01T00:00:15.000+08:00,2017-04-01T00:10:20.000+08:00,N,1,162,162,"","","","",1,0.6,7.5,0.5,0.5,1.75,0.0,0.3,10.55,1
yellow,1,2017-04-01T00:00:16.000+08:00,2017-04-01T00:20:29.000+08:00,N,1,230,262,"","","","",2,3.3,15.5,0.5,0.5,4.2,0.0,0.3,21.0,1
yellow,1,2017-04-01T00:00:16.000+08:00,2017-04-01T00:12:17.000+08:00,N,1,75,42,"","","","",1,2.7,11.5,0.5,0.5,1.2,0.0,0.3,14.0,1
yellow,1,2017-04-01T00:00:16.000+08:00,2017-04-01T00:34:13.000+08:00,N,1,186,127,"","","","",1,11.4,35.5,0.5,0.5,7.36,0.0,0.3,44.16,1
yellow,2,2017-04-01T00:00:16.000+08:00,2017-04-01T00:13:59.000+08:00,N,1,186,50,"","","","",6,2.04,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1
yellow,2,2017-04-01T00:00:16.000+08:00,2017-04-01T00:59:48.000+08:00,N,1,162,88,"","","","",1,5.64,39.0,0.5,0.5,0.0,0.0,0.3,40.3,1
